iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
17,1.5605506,"[1.6518922 1.6781809 1.7723547 1.8290687 1.6843933 1.5761077 1.8824085
 1.9045738 1.6299169 1.7547939 1.8140433 1.7292378 1.6025906 1.833076
 1.7005883 1.8977519]","[0.79586595 0.79294163 0.7951545  0.7946234  0.7930876  0.7940555
 0.795045   0.79300946 0.7941569  0.793185   0.7961189  0.79526335
 0.79284745 0.7915602  0.7926367  0.79673916]","[-0.21349052 -0.21169542 -0.21036923 -0.20964928 -0.21156584 -0.2129226
 -0.21019326 -0.2083162  -0.2111926  -0.21080999 -0.20968775 -0.21046321
 -0.21294335 -0.21072964 -0.21142025 -0.20381482]","[1.8653827 1.8898764 1.982724  2.038718  1.8959591 1.7890303 2.0926018
 2.11289   1.8411095 1.9656038 2.023731  1.939701  1.8155339 2.0438056
 1.9120086 2.1015668]"
18,1.5605506,"[2.0092611 1.7500904 1.6254916 1.6280013 1.9049246 1.8945633 1.686091
 1.5779209 1.5792555 1.5761513 1.6400319 1.9509715 1.7542042 1.8436981
 1.7621791 1.8445077]","[0.7919771  0.79647505 0.7940769  0.7922756  0.7970497  0.79749817
 0.7903274  0.7933511  0.79282284 0.79613084 0.7946612  0.79461765
 0.7910162  0.7939298  0.79211885 0.79642814]","[-0.20091057 -0.21130279 -0.21182895 -0.21195646 -0.2073398  -0.20797817
 -0.21194291 -0.21269396 -0.21367693 -0.21371165 -0.21227558 -0.20895348
 -0.21191584 -0.21155922 -0.2106786  -0.21430798]","[2.2101717 1.9613931 1.8373206 1.8399578 2.1122644 2.1025414 1.8980339
 1.7906148 1.7929324 1.7898629 1.8523076 2.159925  1.96612   2.0552573
 1.9728577 2.0588157]"
19,1.5605506,"[1.7095844 1.7008343 1.8023949 1.9420954 1.935559  1.7758298 1.8057541
 1.6959422 1.9432168 1.7904962 1.6489013 1.773422  1.8697124 1.7655051
 1.8264904 1.78758  ]","[0.7914312  0.7915614  0.79583573 0.79739267 0.78371835 0.79700726
 0.794137   0.79687923 0.7979947  0.7881169  0.7933733  0.79244
 0.7977564  0.7914706  0.79217476 0.79733276]","[-0.21323831 -0.21229883 -0.20892547 -0.20648995 -0.21008065 -0.20739698
 -0.21160832 -0.21297334 -0.20811628 -0.20915022 -0.2123438  -0.21229409
 -0.20181559 -0.21002479 -0.20817046 -0.21150091]","[1.9228227 1.9131331 2.0113204 2.1485853 2.1456397 1.9832268 2.0173624
 1.9089155 2.151333  1.9996464 1.8612452 1.9857161 2.071528  1.9755299
 2.0346608 1.9990809]"
20,1.5605506,"[1.8206201 1.7356303 1.7731547 1.7721771 1.6583545 1.7835715 1.6422834
 1.7611058 1.8325477 1.5611258 1.9282937 1.7888678 1.7453767 1.8137306
 1.7614167 1.7469383]","[0.7962613  0.79181033 0.79815394 0.791779   0.79248154 0.7939632
 0.7934323  0.7895131  0.78861123 0.79066676 0.7916465  0.7931675
 0.7954291  0.79119104 0.78955853 0.79136765]","[-0.2076159  -0.21173458 -0.20643997 -0.20991285 -0.21230285 -0.21168399
 -0.21301393 -0.21210027 -0.21087861 -0.20574589 -0.20993523 -0.21197546
 -0.21271642 -0.2106589  -0.21173029 -0.21160229]","[2.028236  1.9473648 1.9795947 1.98209   1.8706573 1.9952555 1.8552973
 1.973206  2.0434263 1.7668717 2.138229  2.0008433 1.9580932 2.0243895
 1.9731469 1.9585407]"
21,1.5605506,"[1.9754101 1.7414491 1.7769784 1.7323167 1.7963028 1.9140117 1.647169
 1.8538915 1.7743555 1.7349122 2.0359566 1.7984928 1.7819747 1.7950425
 1.8547744 1.7466997]","[0.79164445 0.7920901  0.79157394 0.79231304 0.79491156 0.7928559
 0.79252666 0.7940876  0.79171336 0.7969255  0.7963368  0.7915908
 0.79014957 0.79652554 0.7944299  0.7954648 ]","[-0.21175401 -0.21172169 -0.20515072 -0.21243465 -0.20888834 -0.21511292
 -0.21290863 -0.21279986 -0.21084385 -0.21130024 -0.20795058 -0.21130426
 -0.21104823 -0.2085023  -0.21115032 -0.20834747]","[2.187164  1.9531708 1.9821291 1.9447514 2.005191  2.1291246 1.8600776
 2.0666914 1.9851993 1.9462124 2.2439072 2.009797  1.9930229 2.0035448
 2.0659246 1.9550471]"
22,1.5605506,"[1.7227073 1.7879599 1.9250774 1.8426921 1.8314487 1.9223843 1.6184893
 1.6515158 1.6156855 1.6992693 1.6994814 2.0283747 1.7261509 1.6811223
 1.8436946 1.7118326]","[0.7911579  0.7897176  0.7947168  0.7953756  0.79151833 0.79589885
 0.7920619  0.79460776 0.7936737  0.7841525  0.7928688  0.7934166
 0.78764987 0.79077375 0.79016846 0.7936829 ]","[-0.21096106 -0.21017471 -0.20604797 -0.21235399 -0.21057855 -0.20550704
 -0.21332245 -0.21303432 -0.21425097 -0.2111373  -0.21253125 -0.20211644
 -0.20981203 -0.21300836 -0.20980941 -0.20988591]","[1.9336684 1.9981346 2.1311255 2.055046  2.0420272 2.1278913 1.8318117
 1.8645501 1.8299364 1.9104066 1.9120126 2.2304912 1.9359629 1.8941307
 2.053504  1.9217186]"
23,1.5605506,"[1.6648138 1.7680527 1.7909982 1.8870285 1.7287712 1.7788596 1.9261022
 1.697725  1.8258828 1.7669616 1.6264647 1.7461605 1.7304748 1.7117902
 1.6454875 1.6938018]","[0.7953785  0.79329944 0.79695314 0.7929556  0.7898486  0.79284555
 0.79642457 0.79347736 0.7931079  0.79033536 0.7934899  0.7906692
 0.7928909  0.795266   0.79477715 0.7951531 ]","[-0.21342514 -0.210378   -0.21074176 -0.20873666 -0.21156526 -0.2119278
 -0.20596051 -0.21122341 -0.21066366 -0.21120143 -0.21285331 -0.21002018
 -0.21273987 -0.21204388 -0.2134695  -0.2100545 ]","[1.8782389 1.9784307 2.00174   2.095765  1.9403365 1.9907874 2.1320627
 1.9089484 2.0365465 1.978163  1.839318  1.9561807 1.9432147 1.9238341
 1.858957  1.9038563]"
24,1.5605506,"[1.7051781 1.6680216 1.7727787 1.8685421 1.6843405 1.869642  1.6262605
 1.859528  1.8736179 1.7149489 1.7825664 1.5925815 1.6304525 2.0274935
 1.8310953 2.027408 ]","[0.7925275  0.79155445 0.79408675 0.78952736 0.79201794 0.7889951
 0.7920627  0.7956497  0.78841513 0.79294723 0.79616576 0.7938389
 0.79389334 0.7843365  0.7950843  0.78898984]","[-0.21288168 -0.21210201 -0.20731683 -0.20955192 -0.21177529 -0.20877384
 -0.21296373 -0.2062234  -0.2094338  -0.211076   -0.21072248 -0.21393137
 -0.2126845  -0.20536637 -0.2114924  -0.20532122]","[1.9180598 1.8801236 1.9800956 2.078094  1.8961158 2.0784159 1.8392242
 2.0657513 2.0830517 1.9260249 1.9932889 1.8065128 1.843137  2.2328598
 2.0425878 2.2327292]"
25,1.5605506,"[1.8872585 1.9259429 1.6890508 1.7746471 1.5695478 1.6477722 1.7257861
 1.8071649 1.7551684 1.776994  1.7490335 1.8113599 1.8122216 1.7337253
 1.8919641 1.7059944]","[0.79348004 0.7944656  0.7895304  0.7893917  0.79418606 0.79334307
 0.7926559  0.790449   0.79225796 0.7951547  0.79131955 0.79113823
 0.79713273 0.7922439  0.7925677  0.79152423]","[-0.20128992 -0.20902391 -0.21044122 -0.20937382 -0.21539448 -0.21264513
 -0.21349418 -0.20837426 -0.21150945 -0.21211861 -0.21110582 -0.21025105
 -0.21002209 -0.21219149 -0.20848718 -0.21164015]","[2.0885484 2.1349669 1.899492  1.984021  1.7849423 1.8604174 1.9392803
 2.0155392 1.9666779 1.9891126 1.9601393 2.021611  2.0222437 1.9459168
 2.1004512 1.9176345]"
26,1.5605506,"[1.7675514 1.8458856 1.7272958 1.6446892 1.7971182 1.7554398 2.0145888
 1.8200669 1.8061619 1.7414931 1.8736132 1.8970076 2.007895  1.7658929
 1.9084015 1.7536572]","[0.7929703  0.7916488  0.79360884 0.79227597 0.7929573  0.78947544
 0.79070425 0.79405844 0.79264134 0.7932517  0.79236966 0.79698795
 0.7912063  0.79484695 0.79369956 0.7912561 ]","[-0.20909737 -0.21047251 -0.2117958  -0.21200119 -0.21008348 -0.21235295
 -0.20508476 -0.21097016 -0.2107851  -0.21098535 -0.20921342 -0.20521152
 -0.20656343 -0.21044312 -0.20752855 -0.21197382]","[1.9766488 2.056358  1.9390916 1.8566904 2.0072017 1.9677927 2.2196736
 2.031037  2.016947  1.9524784 2.0828266 2.102219  2.2144585 1.976336
 2.11593   1.965631 ]"
27,1.5605506,"[1.7736622 1.7549195 1.8893329 1.7286834 1.8284681 2.0939412 1.9921882
 1.709292  1.9912132 1.7842574 1.865053  1.778229  1.9441102 1.7407868
 1.6896667 1.9922627]","[0.7910585  0.7943873  0.79138964 0.7894664  0.79448056 0.7921818
 0.7902679  0.79215854 0.7908901  0.7963559  0.79353684 0.7942054
 0.78940403 0.790461   0.79232377 0.79208237]","[-0.21009696 -0.21162212 -0.20845619 -0.21062458 -0.20930643 -0.20626011
 -0.20647839 -0.21090285 -0.20708333 -0.21062005 -0.20974505 -0.21195908
 -0.20792075 -0.2100201  -0.2114568  -0.20668285]","[1.9837592 1.9665416 2.097789  1.9393079 2.0377746 2.3002014 2.1986666
 1.9201949 2.1982965 1.9948775 2.074798  1.9901881 2.152031  1.9508069
 1.9011235 2.1989455]"
28,1.5605506,"[1.6914256 1.9911023 1.7158341 1.6748128 1.8471899 1.8838255 1.7185727
 1.7307981 1.822956  1.7722763 1.6241548 1.800526  1.8153297 1.766656
 1.7028719 1.9612124]","[0.7918525  0.79426444 0.79118377 0.79200405 0.79317516 0.78989017
 0.7958747  0.7887064  0.793081   0.79372495 0.79380256 0.787427
 0.7930655  0.7909809  0.7910943  0.7900712 ]","[-0.21171832 -0.20790875 -0.21140051 -0.21233745 -0.20885153 -0.20973518
 -0.213556   -0.21193568 -0.2100826  -0.21028247 -0.21219282 -0.20969258
 -0.20984828 -0.21060362 -0.21337715 -0.20797375]","[1.9031439 2.199011  1.9272346 1.8871503 2.0560415 2.0935607 1.9321288
 1.9427338 2.0330386 1.9825587 1.8363476 2.0102186 2.025178  1.9772596
 1.916249  2.169186 ]"
29,1.5605506,"[1.8432552 1.7514966 1.8908592 1.8059785 1.5970936 1.7061509 1.582691
 1.6313754 1.9201744 1.7306294 1.6036568 1.6667116 1.716736  1.8793172
 1.6829541 1.6949142]","[0.7968556  0.79220146 0.79350764 0.7914378  0.7955277  0.790773
 0.7950727  0.79223603 0.7948645  0.7920608  0.7955579  0.7909943
 0.7951755  0.7917769  0.79274833 0.7908189 ]","[-0.20988837 -0.20994954 -0.20899566 -0.2101798  -0.2132138  -0.21067615
 -0.21256204 -0.21124804 -0.20597549 -0.21096204 -0.2121677  -0.21236368
 -0.2137593  -0.20769492 -0.21339925 -0.2119406 ]","[2.0531435 1.961446  2.099855  2.0161583 1.8103074 1.9168271 1.795253
 1.8426235 2.12615   1.9415915 1.8158245 1.8790753 1.9304953 2.087012
 1.8963534 1.9068549]"
30,1.5605506,"[1.7225544 1.8068577 1.9315295 1.6522855 1.6517557 1.6356052 1.7948226
 1.7212193 1.8372945 1.7694026 1.6381017 1.7068806 1.6860812 1.5638378
 1.7809757 1.8820881]","[0.7929153  0.796576   0.79704314 0.79191166 0.7943459  0.7965945
 0.7957401  0.79462135 0.7964143  0.79337746 0.79431725 0.7914202
 0.79174227 0.79543364 0.79420584 0.79764384]","[-0.21079297 -0.20681325 -0.20336078 -0.2116193  -0.21280281 -0.21173158
 -0.21111357 -0.20905729 -0.2097203  -0.21197398 -0.21119897 -0.21061705
 -0.21124081 -0.2135386  -0.20966807 -0.20836179]","[1.9333475 2.013671  2.1348903 1.8639047 1.8645585 1.8473368 2.0059361
 1.9302766 2.0470147 1.9813766 1.8493006 1.9174976 1.8973219 1.7773764
 1.9906437 2.0904498]"
31,1.5605506,"[1.6510234 1.6409353 1.9966444 1.658433  1.8744012 1.8517383 1.7781409
 1.6739612 1.6472104 1.7219533 1.7134287 2.3209019 1.7315091 1.7571998
 1.6693219 1.8156554]","[0.78962004 0.7954475  0.79389584 0.7940149  0.7975658  0.79212475
 0.79617673 0.7932151  0.7963694  0.79661435 0.7907317  0.79220927
 0.79205024 0.79627615 0.79639655 0.7958474 ]","[-0.21038437 -0.2139887  -0.20690024 -0.21217246 -0.20504634 -0.21064122
 -0.20883739 -0.21178344 -0.21307278 -0.2094945  -0.21165518 -0.20597808
 -0.21173333 -0.20986488 -0.2131609  -0.2109169 ]","[1.8614078 1.854924  2.2035446 1.8706055 2.0794475 2.0623796 1.9869783
 1.8857446 1.8602831 1.9314477 1.9250839 2.52688   1.9432424 1.9670646
 1.8824828 2.0265722]"
