iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.58100957,"[0.8494829  0.8494829  0.8494829  0.8494829  0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.8494829  0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.77711904]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.43190995]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22906145]","[1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.0061805]"
11,0.58100957,"[0.8494829 0.9520793 0.8494829 0.8494829 0.8494829 1.2785813 0.8494829
 1.2469212 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999  0.48552218 0.4999999  0.4999999  0.4999999  0.48939013
 0.4999999  0.49485156 0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22697505 -0.20792413 -0.22697505 -0.22697505 -0.22697505 -0.19988273
 -0.22697505 -0.2178882  -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458  1.1600034 1.076458  1.076458  1.076458  1.478464  1.076458
 1.4648094 1.076458  1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458 ]"
12,0.3224704,"[0.8494829 0.8494829 0.8494829 1.0805919 0.3224704 0.8494829 0.782175
 0.8494829 0.8494829 1.1515641 0.8494829 0.8494829 0.8494829 0.8494829
 1.0599546 1.0145926]","[0.4999999  0.4999999  0.4999999  0.49999994 0.49295992 0.4999999
 0.45060617 0.4999999  0.4999999  0.49979067 0.4999999  0.4999999
 0.4999999  0.4999999  0.48899245 0.4183875 ]","[-0.22697505 -0.22697505 -0.22697505 -0.22154972 -0.2270675  -0.22697505
 -0.22589238 -0.22697505 -0.22697505 -0.23014048 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.218864   -0.20681016]","[1.076458  1.076458  1.076458  1.3021417 0.5495379 1.076458  1.0080674
 1.076458  1.076458  1.3817046 1.076458  1.076458  1.076458  1.076458
 1.2788186 1.2214028]"
13,0.3224704,"[0.8494829  0.8494829  1.4277331  0.76432747 0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.8494829  0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.8494829 ]","[0.4999999  0.4999999  0.48892424 0.48710656 0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22697505 -0.22697505 -0.2293355  -0.22381341 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458  1.076458  1.6570686 0.9881409 1.076458  1.076458  1.076458
 1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458 ]"
14,0.3224704,"[0.8494829  0.8494829  0.8494829  0.8494829  0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.8231897  0.8494829  0.8494829
 1.1023552  0.8494829  1.0217726  0.87371516]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.49492276 0.4999999  0.4999999
 0.38922513 0.4999999  0.4986818  0.49997765]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.23060137 -0.22697505 -0.22697505
 -0.21954995 -0.22697505 -0.22936189 -0.22476724]","[1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458  1.053791  1.076458  1.076458  1.3219051 1.076458
 1.2511345 1.0984824]"
15,0.3224704,"[0.8494829  0.8494829  0.8494829  0.8494829  1.015975   0.98286116
 0.8494829  0.8494829  0.8494829  0.8494829  0.8494829  0.8494829
 1.0615569  0.8494829  0.8494829  0.9382583 ]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4985115  0.49756998
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4633458  0.4999999  0.4999999  0.4983505 ]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22231814 -0.22910035
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.2052876  -0.22697505 -0.22697505 -0.23163532]","[1.076458  1.076458  1.076458  1.076458  1.2382932 1.2119615 1.076458
 1.076458  1.076458  1.076458  1.076458  1.076458  1.2668445 1.076458
 1.076458  1.1698936]"
16,0.3224704,"[0.8494829 1.3922514 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 1.0058095 0.8494829 0.8494829 0.8494829
 0.8376529 0.8494829]","[0.4999999  0.3477192  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.36029768 0.4999999
 0.4999999  0.4999999  0.49341792 0.4999999 ]","[-0.22697505 -0.20949402 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.21881552 -0.22697505
 -0.22697505 -0.22697505 -0.21465708 -0.22697505]","[1.076458  1.6017454 1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458  1.076458  1.2246251 1.076458  1.076458  1.076458
 1.05231   1.076458 ]"
17,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 1.0760484 0.8494829 0.8494829 0.8494829 0.9185737 1.2083017
 0.8801902 1.028874 ]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4864302  0.4999999  0.4999999  0.4999999
 0.49166793 0.49226478 0.4925996  0.4995847 ]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.2272098  -0.22697505 -0.22697505 -0.22697505
 -0.22440356 -0.22416389 -0.22154029 -0.23221561]","[1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.3032582 1.076458  1.076458  1.076458  1.1429772 1.4324656
 1.1017305 1.2610897]"
18,0.3224704,"[1.0633123  1.122788   0.8494829  0.9734881  0.8494829  0.8494829
 0.8494829  0.8494829  0.90520495 0.8494829  0.8494829  0.8917528
 0.8494829  0.8494829  0.8494829  0.8494829 ]","[0.49904117 0.34326175 0.4999999  0.49826038 0.4999999  0.4999999
 0.4999999  0.4999999  0.40398225 0.4999999  0.4999999  0.4035223
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22569746 -0.21518153 -0.22697505 -0.22804937 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22497374 -0.22697505 -0.22697505 -0.22329956
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.2890098 1.3379695 1.076458  1.2015375 1.076458  1.076458  1.076458
 1.076458  1.1301787 1.076458  1.076458  1.1150523 1.076458  1.076458
 1.076458  1.076458 ]"
19,0.3224704,"[0.8494829  0.9745662  0.9268694  0.8494829  0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.90671533 0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.8494829 ]","[0.4999999  0.4977795  0.49730563 0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4997523  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22697505 -0.22557256 -0.22723201 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22292693 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458  1.2001388 1.1541014 1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458  1.1296422 1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458 ]"
20,0.3224704,"[0.8494829  0.8494829  0.8494829  1.1005698  0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.8494829  0.8494829  0.8494829
 0.8494829  0.80694693 0.8494829  0.8494829 ]","[0.4999999  0.4999999  0.4999999  0.37020567 0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.49719232 0.4999999  0.4999999 ]","[-0.22697505 -0.22697505 -0.22697505 -0.21644606 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22270983 -0.22697505 -0.22697505]","[1.076458  1.076458  1.076458  1.3170159 1.076458  1.076458  1.076458
 1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  1.0296568
 1.076458  1.076458 ]"
21,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458
 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458]"
22,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.91789   0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8871696 0.8494829
 0.8494829 0.8494829]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.49416244
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.49994954 0.4999999  0.4999999  0.4999999 ]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22552936
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22344157 -0.22697505 -0.22697505 -0.22697505]","[1.076458  1.076458  1.076458  1.076458  1.076458  1.1434194 1.076458
 1.076458  1.076458  1.076458  1.076458  1.076458  1.1106112 1.076458
 1.076458  1.076458 ]"
23,0.3224704,"[0.8494829 0.8494829 0.8494829 1.1196382 0.8494829 0.8494829 0.8494829
 0.8494829 0.9388166 0.8601482 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999  0.4999999  0.4999999  0.48799056 0.4999999  0.4999999
 0.4999999  0.4999999  0.4918184  0.49328056 0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22697505 -0.22697505 -0.22697505 -0.22449227 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22416276 -0.22808602 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458  1.076458  1.076458  1.3441305 1.076458  1.076458  1.076458
 1.076458  1.1629794 1.0882342 1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458 ]"
24,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458
 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458]"
25,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458
 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458]"
26,0.3224704,"[0.8494829  0.8494829  0.8494829  0.8494829  0.8494829  0.8494829
 0.8494829  0.8494829  0.8494829  0.8494829  0.8494829  0.8494829
 0.8494829  0.60411906 0.8494829  0.8494829 ]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.49346957 0.4999999  0.4999999 ]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22926974 -0.22697505 -0.22697505]","[1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  0.8333888
 1.076458  1.076458 ]"
27,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 1.0337062 0.8494829
 0.8494829 0.8494829]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.49743453 0.4999999  0.4999999  0.4999999 ]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.23023051 -0.22697505 -0.22697505 -0.22697505]","[1.076458  1.076458  1.076458  1.076458  1.076458  1.076458  1.076458
 1.076458  1.076458  1.076458  1.076458  1.076458  1.2639368 1.076458
 1.076458  1.076458 ]"
28,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458
 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458]"
29,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458
 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458]"
30,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458
 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458]"
31,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458
 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458]"
32,0.3224704,"[0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829 0.8494829
 0.8494829 0.8494829]","[0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999 0.4999999
 0.4999999 0.4999999]","[-0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505 -0.22697505
 -0.22697505 -0.22697505 -0.22697505 -0.22697505]","[1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458
 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458 1.076458]"
