iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,1.0811901,"[1.348909  1.4282972 1.2867557 1.4282972 1.4282972 1.4282972 1.2392858
 1.4282972 1.5229216 1.1688104 1.4282972 1.4282972 1.2448434 1.4282972
 1.4282972 1.4282972]","[0.658993   0.66637754 0.65970963 0.66637754 0.66637754 0.66637754
 0.6651781  0.66637754 0.66481674 0.66341037 0.66637754 0.66637754
 0.6599983  0.66637754 0.66637754 0.66637754]","[-0.22047317 -0.21986721 -0.22133796 -0.21986721 -0.21986721 -0.21986721
 -0.21845159 -0.21986721 -0.22187921 -0.21778993 -0.21986721 -0.21986721
 -0.21567336 -0.21986721 -0.21986721 -0.21986721]","[1.5693822 1.6481644 1.5080936 1.6481644 1.6481644 1.6481644 1.4577374
 1.6481644 1.7448008 1.3866003 1.6481644 1.6481644 1.4605167 1.6481644
 1.6481644 1.6481644]"
11,1.0811901,"[1.377993  1.4945743 1.4282972 1.4282972 1.263648  1.4282972 1.503423
 1.3577404 1.2492356 1.4282972 1.4282972 1.4282972 1.4282972 1.2112229
 1.4282972 1.4282972]","[0.66056985 0.6613135  0.66637754 0.66637754 0.66181767 0.66637754
 0.64019495 0.66392756 0.64952815 0.66637754 0.66637754 0.66637754
 0.66637754 0.6515005  0.66637754 0.66637754]","[-0.21897559 -0.2214849  -0.21986721 -0.21986721 -0.22208898 -0.21986721
 -0.2185542  -0.22229683 -0.22114778 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.2149959  -0.21986721 -0.21986721]","[1.5969685 1.7160592 1.6481644 1.6481644 1.485737  1.6481644 1.7219772
 1.5800372 1.4703834 1.6481644 1.6481644 1.6481644 1.6481644 1.4262187
 1.6481644 1.6481644]"
12,1.0811901,"[1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.5314493 1.4282972
 1.4282972 1.4282972 1.4777784 1.4282972 1.4282972 1.4282972 1.5065651
 2.1210217 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66028094
 0.66637754 0.66637754 0.66637754 0.6623481  0.66637754 0.66637754
 0.66637754 0.6619693  0.618828   0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.22017208
 -0.21986721 -0.21986721 -0.21986721 -0.22489814 -0.21986721 -0.21986721
 -0.21986721 -0.21703318 -0.18924484 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.7516214 1.6481644
 1.6481644 1.6481644 1.7026765 1.6481644 1.6481644 1.6481644 1.7235982
 2.3102665 1.6481644]"
13,1.0742877,"[1.4282972 1.0742877 1.2953376 1.4282972 1.1140369 1.4282972 1.4282972
 1.4282972 1.2838591 1.6845152 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.6615577  0.65806955 0.66637754 0.66154903 0.66637754
 0.66637754 0.66637754 0.6639405  0.6521361  0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21920161 -0.21776347 -0.21986721 -0.2195381  -0.21986721
 -0.21986721 -0.21986721 -0.21501374 -0.19841795 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.2934892 1.513101  1.6481644 1.333575  1.6481644 1.6481644
 1.6481644 1.4988729 1.8829331 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
14,0.97720295,"[1.4282972  1.4282972  1.3519402  1.4282972  1.4282972  0.97720295
 1.4728322  1.4171395  1.4282972  1.4282972  1.4282972  1.3994403
 1.7324731  1.7743337  1.1046606  1.4282972 ]","[0.66637754 0.66637754 0.66269344 0.66637754 0.66637754 0.657019
 0.6628536  0.6580097  0.66637754 0.66637754 0.66637754 0.65948474
 0.637351   0.58721995 0.654384   0.66637754]","[-0.21986721 -0.21986721 -0.21619156 -0.21986721 -0.21986721 -0.21571797
 -0.21884978 -0.21756028 -0.21986721 -0.21986721 -0.21986721 -0.22126393
 -0.21076284 -0.21192978 -0.21272528 -0.21986721]","[1.6481644 1.6481644 1.5681317 1.6481644 1.6481644 1.1929209 1.691682
 1.6346998 1.6481644 1.6481644 1.6481644 1.6207042 1.943236  1.9862635
 1.3173859 1.6481644]"
15,0.97720295,"[1.4990162 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.6603137  0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21081713 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.7098333 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
16,0.97720295,"[1.4282972 1.4282972 1.3010644 1.3639683 1.4282972 1.4282972 1.4756099
 1.4282972 1.3348985 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.6638688  0.657966   0.66637754 0.66637754
 0.6628485  0.66637754 0.6623508  0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.22572409 -0.21734133 -0.21986721 -0.21986721
 -0.2209146  -0.21986721 -0.21652393 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.5267885 1.5813096 1.6481644 1.6481644 1.6965245
 1.6481644 1.5514224 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
17,0.97720295,"[1.4282972 1.4282972 1.3684827 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4870665 1.4282972 1.4618503 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66052216 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.655977   0.66637754 0.66401076 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21780764 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21851699 -0.21986721 -0.21941766 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.5862904 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.7055835 1.6481644 1.681268  1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
18,0.97720295,"[1.4282972 1.4282972 1.4282972 1.3688126 1.1338283 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66637754 0.6582562  0.6536417  0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21787503 -0.21875398 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.5866876 1.3525822 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
19,0.97720295,"[1.4282972 1.5973933 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4323626 1.3174462 1.4282972 1.4282972 1.4282972
 1.4282972 1.5022876]","[0.66637754 0.66142166 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66038054 0.65573764 0.66637754
 0.66637754 0.66637754 0.66637754 0.6620352 ]","[-0.21986721 -0.21993963 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.22055268 -0.21470988 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.22153875]","[1.6481644 1.8173329 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6529152 1.5321561 1.6481644 1.6481644 1.6481644
 1.6481644 1.7238264]"
20,0.97720295,"[1.1814564 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.65946025 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21254516 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.3940016 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
21,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.5813603 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66514987 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.22088152 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.8022418 1.6481644]"
22,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.2690132 1.4282972
 1.2794584 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.65409863 0.66637754 0.66550696 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21585163 -0.21986721 -0.22430512 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.4848648 1.6481644
 1.5037636 1.6481644]"
23,0.97720295,"[1.4282972 1.4282972 0.9909121 1.2096102 1.4950515 1.7237035 1.4282972
 1.413259  1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.1900574
 1.7970607 1.4282972]","[0.66637754 0.66637754 0.6594008  0.66489816 0.6650201  0.6525003
 0.66637754 0.6574725  0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.6657106  0.5867822  0.66637754]","[-0.21986721 -0.21986721 -0.21759358 -0.22667794 -0.22198573 -0.22052369
 -0.21986721 -0.2202947  -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21981667 -0.21032304 -0.21986721]","[1.6481644 1.6481644 1.2085056 1.4362881 1.7170372 1.9442272 1.6481644
 1.6335537 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.4098741
 2.0073838 1.6481644]"
24,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.1262391
 1.4830811 1.4282972 1.4282972 1.0533452 1.4282972 1.4138939 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.65997547 0.6565826  0.66637754 0.66637754 0.66472447 0.66637754
 0.6634032  0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.2259582  -0.21144715 -0.21986721 -0.21986721 -0.2257398  -0.21986721
 -0.22322111 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.3521973
 1.6945282 1.6481644 1.6481644 1.279085  1.6481644 1.637115  1.6481644
 1.6481644 1.6481644]"
25,0.97720295,"[1.4282972 1.7789683 1.4282972 1.4282972 1.4282972 1.4841157 2.063869
 1.4282972 1.8100158 1.4282972 1.5111375 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.6548016  0.66637754 0.66637754 0.66637754 0.6598538
 0.55563414 0.66637754 0.65932953 0.66637754 0.6638941  0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21050844 -0.21986721 -0.21986721 -0.21986721 -0.2120572
 -0.20205586 -0.21986721 -0.21043764 -0.21986721 -0.22643161 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.9894768 1.6481644 1.6481644 1.6481644 1.696173  2.265925
 1.6481644 2.0204535 1.6481644 1.7375691 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
26,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.5659065 1.4282972 1.4282972
 1.4282972 1.4561342 1.4282972 1.4282972 1.3473538 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.6517755  0.66637754
 0.66637754 0.66637754 0.6550309  0.66637754 0.66637754 0.6597779
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21177149 -0.21986721
 -0.21986721 -0.21986721 -0.2090395  -0.21986721 -0.21986721 -0.22180538
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.777678  1.6481644 1.6481644
 1.6481644 1.6651736 1.6481644 1.6481644 1.5691592 1.6481644 1.6481644
 1.6481644 1.6481644]"
27,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
28,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.3109511 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66343224 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.2256624  -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.5366135 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
29,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644]"
30,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.4282972 1.2039506
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754
 0.66637754 0.65745467 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21986721
 -0.21986721 -0.21932513 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.6481644 1.4232757
 1.6481644 1.6481644]"
31,0.97720295,"[1.4282972 1.4282972 1.4282972 1.4282972 1.3587574 1.4282972 1.4282972
 1.4282972 1.4282972 1.4282972 1.0977705 2.0844898 1.4282972 1.4282972
 1.4282972 1.4282972]","[0.66637754 0.66637754 0.66637754 0.66637754 0.6618246  0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66011393 0.64717746
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.2208346  -0.21986721
 -0.21986721 -0.21986721 -0.21986721 -0.21986721 -0.21740781 -0.2076579
 -0.21986721 -0.21986721 -0.21986721 -0.21986721]","[1.6481644 1.6481644 1.6481644 1.6481644 1.579592  1.6481644 1.6481644
 1.6481644 1.6481644 1.6481644 1.3151783 2.2921476 1.6481644 1.6481644
 1.6481644 1.6481644]"
