iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.5863025,"[1.0879078  1.0192994  1.0117435  1.6073214  1.5334156  0.97932506
 1.0235982  1.3172122  1.5239751  1.0700324  1.1160074  1.1933671
 1.1266555  0.92069954 0.98428965 1.1769172 ]","[0.7216083  0.70102274 0.700963   0.7034999  0.70848143 0.70172584
 0.70888823 0.71564853 0.7003466  0.7060849  0.68927854 0.67282647
 0.70990795 0.7126098  0.7056812  0.71046066]","[-0.23203874 -0.22242077 -0.22293353 -0.20901334 -0.23317778 -0.21073774
 -0.2282299  -0.21270117 -0.20968078 -0.22259691 -0.22443722 -0.20693187
 -0.2295433  -0.23240858 -0.22702953 -0.22071162]","[1.3199465 1.2417202 1.2346771 1.8163347 1.7665933 1.1900628 1.2518281
 1.5299134 1.7336559 1.2926292 1.3404447 1.400299  1.3561988 1.1531081
 1.2113192 1.3976288]"
11,0.5863025,"[0.8567389  0.7922012  1.0328786  1.391143   1.6021118  1.3861496
 1.7996207  0.63238955 1.0899088  1.7085823  1.3700846  1.0417769
 1.467617   1.4391791  1.2108186  0.94525933]","[0.7093288  0.6940606  0.7121403  0.7061219  0.7274166  0.72196984
 0.70027936 0.69155717 0.7081306  0.70415676 0.70579875 0.6963798
 0.6995692  0.71632814 0.69836235 0.6869514 ]","[-0.23594621 -0.22344919 -0.23028974 -0.21927683 -0.2262001  -0.22609475
 -0.20913467 -0.22227226 -0.2350721  -0.21047507 -0.216252   -0.2229629
 -0.22183782 -0.21751678 -0.22383986 -0.21729112]","[1.0926851 1.0156504 1.2631683 1.6104198 1.8283119 1.6122444 2.0087554
 0.8546618 1.324981  1.9190574 1.5863366 1.2647398 1.6894548 1.6566958
 1.4346585 1.1625504]"
12,0.5863025,"[0.773672   1.3875575  1.9572413  1.7204434  1.9973934  2.4382744
 1.0724901  1.3811969  1.2953794  0.90715104 1.0750918  0.789372
 1.05248    1.1404378  1.6972778  1.5557629 ]","[0.7080676  0.70083857 0.72288036 0.7244913  0.7196876  0.7286613
 0.70769364 0.7105808  0.7192725  0.6830217  0.7122019  0.7067592
 0.7066924  0.7105957  0.69423485 0.7113412 ]","[-0.2248645  -0.23019788 -0.23041338 -0.22538671 -0.2159774  -0.21914554
 -0.23312512 -0.22468945 -0.22555995 -0.21064813 -0.23126729 -0.23159713
 -0.22185808 -0.22556645 -0.21020155 -0.22733974]","[0.99853647 1.6177554  2.1876547  1.9458301  2.2133708  2.65742
 1.3056152  1.6058863  1.5209394  1.1177992  1.3063592  1.0209692
 1.2743381  1.3660042  1.9074793  1.7831026 ]"
13,0.5863025,"[1.2618318 1.0227115 1.0518534 1.364107  0.8645508 1.0956451 1.8536675
 0.9381994 1.1092161 1.2887356 1.2156556 1.4332608 1.1091192 0.9553871
 0.9391798 0.8125013]","[0.69980186 0.6999979  0.7067348  0.69771516 0.7151704  0.69218934
 0.692789   0.7104284  0.7041003  0.69970495 0.7002582  0.7199835
 0.71023536 0.69941354 0.7089728  0.7071775 ]","[-0.2191524  -0.22512174 -0.23026085 -0.22894199 -0.22545911 -0.22469161
 -0.222009   -0.23086977 -0.22305186 -0.22368982 -0.21644787 -0.22659098
 -0.2220708  -0.22267987 -0.22790936 -0.23188964]","[1.4809842 1.2478333 1.2821143 1.593049  1.0900099 1.3203367 2.0756764
 1.1690692 1.332268  1.5124254 1.4321034 1.6598518 1.33119   1.178067
 1.1670891 1.0443909]"
14,0.5863025,"[1.1924031  0.85802126 1.3276856  1.1927276  1.5195363  1.4546845
 1.1908453  1.1391724  1.0454154  1.0208782  1.5231261  2.1203833
 1.1398441  1.6989154  1.7959044  1.0193883 ]","[0.7024793  0.70633274 0.7020688  0.7055454  0.69053286 0.7036533
 0.7015092  0.7155629  0.6666174  0.7149457  0.70900255 0.6993345
 0.71331644 0.7244983  0.7171483  0.7088752 ]","[-0.22690271 -0.22745743 -0.2084389  -0.23160121 -0.22952056 -0.21673611
 -0.2273559  -0.22961032 -0.21946573 -0.22616251 -0.23227146 -0.20685086
 -0.2353319  -0.2255919  -0.22216223 -0.22521517]","[1.4193058 1.0854787 1.5361245 1.4243288 1.7490568 1.6714206 1.4182012
 1.3687828 1.2648811 1.2470407 1.7553976 2.327234  1.375176  1.9245073
 2.0180666 1.2446035]"
15,0.5863025,"[1.2522273  1.4590508  0.98765254 1.6193753  1.7068979  0.9511484
 1.175531   1.5828559  1.7968228  1.0881149  0.88177323 1.621363
 1.3373835  1.2049177  0.718845   0.8298048 ]","[0.7104511  0.7139679  0.6971867  0.72740257 0.7143492  0.71127117
 0.72019327 0.70005137 0.67300534 0.70912683 0.6900994  0.724735
 0.71011996 0.7012937  0.7014635  0.70351505]","[-0.23190188 -0.22451559 -0.227617   -0.22538054 -0.22727928 -0.22735153
 -0.22773695 -0.22044277 -0.22012946 -0.23107664 -0.21720913 -0.22882886
 -0.22843899 -0.22256559 -0.2181656  -0.22969112]","[1.4841292 1.6835663 1.2152696 1.8447559 1.9341772 1.1784999 1.403268
 1.8032987 2.0169523 1.3191915 1.0989823 1.850192  1.5658225 1.4274833
 0.9370106 1.0594959]"
16,0.5076417,"[1.3670237  1.2207451  1.7835239  1.590982   0.8978346  1.0594935
 0.5076417  1.1520063  1.0463501  1.740726   0.98017967 1.8137658
 1.1828085  0.9786091  0.79105616 1.352801  ]","[0.69110596 0.69669604 0.72825605 0.7131099  0.69556296 0.704147
 0.6689383  0.6842477  0.70723504 0.71568084 0.71632963 0.68632245
 0.70496297 0.70166206 0.69426554 0.70177865]","[-0.2200391  -0.22975963 -0.2252518  -0.22421233 -0.23116988 -0.21980838
 -0.2313073  -0.21432899 -0.2227641  -0.2283283  -0.23205483 -0.21613334
 -0.22747457 -0.21691963 -0.22426465 -0.21879745]","[1.5870628  1.4505047  2.0087757  1.8151942  1.1290045  1.2793019
 0.73894894 1.3663353  1.2691143  1.9690543  1.2122345  2.0298991
 1.4102831  1.1955287  1.0153208  1.5715984 ]"
17,0.5076417,"[1.4863743  1.1981949  0.9711633  0.84418964 1.0457728  0.9742892
 1.2103338  1.8560636  0.69656026 0.82278717 1.1472598  1.7007394
 0.93288237 1.0739361  1.0847578  0.9189985 ]","[0.7096081  0.69529253 0.66748476 0.68712115 0.69976234 0.69078225
 0.70572525 0.67046237 0.6853816  0.6835377  0.7089584  0.7331147
 0.6915972  0.7167108  0.7067443  0.71141773]","[-0.22369753 -0.2223108  -0.22702779 -0.225023   -0.21792804 -0.21918544
 -0.22094247 -0.20086211 -0.22676606 -0.22187819 -0.22595677 -0.20845589
 -0.22832161 -0.23202649 -0.23152544 -0.23226427]","[1.7100718 1.4205056 1.198191  1.0692127 1.2637008 1.1934747 1.4312763
 2.0569258 0.9233263 1.0446653 1.3732166 1.9091953 1.161204  1.3059626
 1.3162832 1.1512628]"
18,0.5076417,"[1.0650533  0.82833534 1.5385882  1.1355563  1.5896949  1.7148793
 0.8454771  1.345794   1.0716345  1.0052987  0.8389758  1.0431001
 1.5363665  1.1318123  1.3725553  0.784924  ]","[0.7027909  0.69142556 0.6861952  0.70629185 0.6870888  0.70107234
 0.67801964 0.7041725  0.7032886  0.71010774 0.70782375 0.70639706
 0.67190427 0.7180357  0.709615   0.70011795]","[-0.22900376 -0.21824282 -0.2168237  -0.22665107 -0.20906249 -0.20323616
 -0.22482133 -0.22632125 -0.22646925 -0.22233883 -0.22831047 -0.22227088
 -0.21864821 -0.22710487 -0.22460411 -0.2288819 ]","[1.2940571 1.0465782 1.7554119 1.3622074 1.7987573 1.9181154 1.0702984
 1.5721152 1.2981038 1.2276375 1.0672863 1.265371  1.7550147 1.3589172
 1.5971594 1.0138059]"
19,0.5076417,"[1.2860795  0.83503014 0.9083935  0.76449406 1.1809592  1.1650994
 0.91257775 0.7910571  0.9166113  1.235653   0.7711495  0.81189144
 1.1398804  1.2067643  1.447853   1.9893829 ]","[0.7037362  0.6722631  0.6869394  0.6951352  0.69760513 0.7026335
 0.7094591  0.6951627  0.69795823 0.71352255 0.6968808  0.6943598
 0.68906903 0.6843284  0.69847417 0.74089503]","[-0.22962986 -0.2177338  -0.21557322 -0.22641084 -0.22651176 -0.22950669
 -0.22291623 -0.22658394 -0.22679341 -0.21095656 -0.23001374 -0.21873942
 -0.22165295 -0.22697937 -0.21218096 -0.20199956]","[1.5157094 1.0527639 1.1239667 0.9909049 1.407471  1.3946061 1.135494
 1.0176411 1.1434047 1.4466096 1.0011632 1.0306308 1.3615334 1.4337437
 1.660034  2.1913824]"
20,0.5076417,"[1.8204926  1.0617499  0.93540263 0.7710165  1.2573434  1.4504364
 1.1799067  1.1583499  1.4602599  1.5577191  1.0756767  1.8666713
 0.910238   1.0266755  0.91572315 0.9390042 ]","[0.70492643 0.6933615  0.6828358  0.703531   0.69614834 0.7018461
 0.69585264 0.73185843 0.6776475  0.7118983  0.70138574 0.6950169
 0.702855   0.69260037 0.690283   0.70154285]","[-0.20555368 -0.21561933 -0.21885726 -0.22966334 -0.21093743 -0.21255231
 -0.21192345 -0.21716107 -0.21799639 -0.23398791 -0.22763968 -0.21344809
 -0.20902123 -0.22562659 -0.22553343 -0.22755268]","[2.0260463 1.2773693 1.1542599 1.0006799 1.4682808 1.6629887 1.3918302
 1.3755109 1.6782563 1.791707  1.3033164 2.0801194 1.1192592 1.252302
 1.1412566 1.1665568]"
21,0.5076417,"[0.9346937 1.9055562 1.0081322 1.148473  0.9913303 1.1680259 1.0695326
 1.1785371 0.7047991 1.8739417 1.120285  0.9997607 1.298417  0.7618016
 1.1807241 0.8941121]","[0.6992114  0.70424676 0.7012318  0.6887429  0.70691615 0.7055645
 0.69433284 0.70553565 0.6880731  0.71769893 0.71235776 0.70842415
 0.7267551  0.7076151  0.6853137  0.69664717]","[-0.22923115 -0.21638297 -0.23235896 -0.22004291 -0.2241841  -0.22163367
 -0.2245292  -0.22331677 -0.21561366 -0.20897657 -0.23174153 -0.22220379
 -0.22900143 -0.22609288 -0.21904129 -0.22317363]","[1.1639248 2.1219392 1.2404912 1.368516  1.2155144 1.3896595 1.2940619
 1.4018539 0.9204128 2.0829182 1.3520266 1.2219645 1.5274184 0.9878945
 1.3997655 1.1172857]"
22,0.5076417,"[0.8694649  1.6461085  0.96706474 1.4681636  1.3507397  0.9514885
 1.1850169  0.80145    1.3024198  1.3774978  0.68806744 1.5567684
 1.0905483  1.5227083  2.0540605  1.1099688 ]","[0.7182757  0.7139387  0.6937561  0.70813143 0.69714504 0.69840884
 0.70509964 0.6705816  0.70044816 0.69375986 0.70305884 0.6901081
 0.7087942  0.70988095 0.69427633 0.7061365 ]","[-0.23278901 -0.21596958 -0.22529447 -0.22295237 -0.21715373 -0.2219989
 -0.22391151 -0.21635577 -0.22683343 -0.2117001  -0.22861949 -0.2209881
 -0.22963384 -0.22235712 -0.21838045 -0.22054029]","[1.1022539  1.8620781  1.1923592  1.691116   1.5678935  1.1734874
 1.4089284  1.0178058  1.5292532  1.5891979  0.91668695 1.7777565
 1.3201821  1.7450655  2.272441   1.3305091 ]"
23,0.5076417,"[1.1239946  0.80088407 0.9885056  1.0155588  1.074702   2.0889373
 0.85525644 0.9753304  0.981659   1.1662339  0.9671695  1.030184
 1.2369761  1.1504929  1.2681425  1.1864681 ]","[0.69328386 0.6968173  0.6913786  0.6952179  0.6753155  0.7217959
 0.69072795 0.6726276  0.6865326  0.70811725 0.700933   0.6792292
 0.71219707 0.7188451  0.7126419  0.6796061 ]","[-0.22618702 -0.22555284 -0.22139123 -0.22919205 -0.2051887  -0.22246447
 -0.21620122 -0.22193341 -0.22121687 -0.22415665 -0.22817919 -0.2173321
 -0.22050318 -0.23125575 -0.22990122 -0.22186467]","[1.3501816 1.0264369 1.2098968 1.2447509 1.2798908 2.3114018 1.0714576
 1.1972638 1.2028759 1.3903905 1.1953487 1.2475162 1.4574794 1.3817487
 1.4980437 1.4083328]"
24,0.5076417,"[1.2780908  1.0655621  1.3330353  1.0077033  0.76775753 1.7153955
 0.76893276 1.1637518  1.1622111  1.1024066  1.0528761  1.0625281
 1.0022945  1.0602416  1.3165208  1.4784192 ]","[0.6708472  0.69009995 0.6993968  0.70927346 0.70274323 0.73517615
 0.703839   0.7019462  0.69255596 0.7029047  0.6860603  0.7083321
 0.71316236 0.6831383  0.7062998  0.70150214]","[-0.22303975 -0.21738613 -0.22160754 -0.22597842 -0.23037577 -0.22862273
 -0.23060662 -0.21927813 -0.23063241 -0.22942336 -0.2324442  -0.22414894
 -0.23349372 -0.21691898 -0.20924771 -0.20177367]","[1.5011306 1.2829483 1.5546429 1.2336817 0.9981333 1.9440181 0.9995394
 1.3830299 1.3928435 1.33183   1.2853203 1.2866771 1.2357882 1.2771605
 1.5257685 1.6801928]"
25,0.5076417,"[1.8598622  0.9675028  1.2252737  1.7684945  1.1001016  0.8482024
 1.043565   1.2573279  0.93893945 1.3006376  1.3878703  1.055296
 1.5857747  1.3045217  0.78091013 2.1623902 ]","[0.7339589  0.70540386 0.6930883  0.72549415 0.70893264 0.69986296
 0.7077774  0.6688782  0.7004665  0.6767685  0.71291935 0.69855803
 0.7054275  0.7051401  0.7085973  0.7247312 ]","[-0.2157704  -0.23156267 -0.22021057 -0.22858822 -0.21835677 -0.22809607
 -0.21655133 -0.2132615  -0.2233907  -0.22430977 -0.22972593 -0.22673753
 -0.20258588 -0.2231318  -0.22251703 -0.21246055]","[2.0756326 1.1990654 1.4454843 1.9970827 1.3184583 1.0762985 1.2601163
 1.4705894 1.1623302 1.5249474 1.6175963 1.2820334 1.7883606 1.5276535
 1.0034271 2.3748507]"
26,0.5076417,"[0.8645703  1.7078809  1.2024734  1.1059754  0.93382376 0.9403764
 0.85857534 0.73948777 0.9120332  0.9085876  1.040718   1.0839714
 1.4320654  1.488694   0.8986784  1.0404503 ]","[0.6891917  0.6911951  0.6940661  0.7106826  0.70278394 0.696069
 0.6958491  0.70499885 0.7060613  0.71218175 0.70646083 0.70844346
 0.6881412  0.71006566 0.6790296  0.6968147 ]","[-0.21952419 -0.21319401 -0.22190142 -0.23279437 -0.22212403 -0.23216686
 -0.22358003 -0.22682825 -0.22857252 -0.22928894 -0.22860384 -0.23120107
 -0.2063426  -0.22586222 -0.23082414 -0.22139181]","[1.0840945 1.9210749 1.4243748 1.3387698 1.1559478 1.1725433 1.0821553
 0.966316  1.1406057 1.1378765 1.2693218 1.3151724 1.638408  1.7145562
 1.1295025 1.2618421]"
27,0.5076417,"[1.3988323  1.6427776  1.0135686  1.9383953  1.3207335  0.98125106
 0.7268883  0.9727013  1.7496048  1.0441549  1.4062059  0.97735035
 1.0850599  1.2291374  1.9491296  1.5881851 ]","[0.65903205 0.6977618  0.6956527  0.70473814 0.69983983 0.6968711
 0.70000184 0.71441966 0.7139869  0.7118669  0.69280076 0.6714105
 0.7019889  0.7006147  0.7439234  0.70453143]","[-0.22147937 -0.21769783 -0.22049497 -0.22545433 -0.22094887 -0.22021466
 -0.21747373 -0.22776878 -0.22522843 -0.23286954 -0.22463086 -0.21561873
 -0.22633256 -0.22235397 -0.20350188 -0.20590095]","[1.6203117  1.8604754  1.2340636  2.1638496  1.5416824  1.2014657
 0.94436204 1.2004701  1.9748333  1.2770244  1.6308367  1.1929691
 1.3113924  1.4514914  2.1526315  1.794086  ]"
28,0.5076417,"[1.2424585  1.198636   0.81435126 1.5239444  1.4256458  1.7214501
 1.0030273  1.5888045  1.099054   1.1466546  1.263263   1.7119617
 1.5514963  1.3301383  1.0413746  1.0581558 ]","[0.69884765 0.69312406 0.70906675 0.7145196  0.6956868  0.7125367
 0.705267   0.7306853  0.6997034  0.70771575 0.68844473 0.6881285
 0.70674396 0.70578486 0.7104317  0.70684946]","[-0.21982703 -0.21736166 -0.22577685 -0.22728819 -0.20741512 -0.2234655
 -0.22300749 -0.22999613 -0.22503825 -0.23121995 -0.22729427 -0.21300666
 -0.22676164 -0.2134274  -0.22264814 -0.22688873]","[1.4622855 1.4159977 1.0401281 1.7512326 1.6330609 1.9449155 1.2260348
 1.8188006 1.3240923 1.3778746 1.4905572 1.9249684 1.7782578 1.5435658
 1.2640227 1.2850446]"
29,0.5076417,"[1.269453   1.5196674  1.070015   1.111455   1.3175232  1.0488334
 0.83523464 1.4054097  1.509438   1.1805485  0.85281515 0.8810352
 0.9456785  1.1517627  1.3623707  1.2733946 ]","[0.69463134 0.7268322  0.6988052  0.71294045 0.7129099  0.7115353
 0.6821945  0.70197564 0.7215165  0.69848776 0.6962874  0.6977946
 0.7131262  0.7109672  0.7132448  0.7116051 ]","[-0.21332245 -0.22716612 -0.22518666 -0.22871839 -0.23345423 -0.22464423
 -0.22849211 -0.2220732  -0.2217965  -0.22506826 -0.23093057 -0.22662415
 -0.22907683 -0.21953727 -0.22993088 -0.23006532]","[1.4827754 1.7468336 1.2952017 1.3401734 1.5509775 1.2734776 1.0637268
 1.6274829 1.7312346 1.4056168 1.0837457 1.1076593 1.1747553 1.3713
 1.5923016 1.5034599]"
30,0.5076417,"[1.1812502  0.9675369  1.0571971  1.3902102  0.94502705 1.0765429
 1.5534621  0.7849344  1.2528952  1.093957   1.4312507  0.7822881
 1.0957187  1.0134306  1.1515657  0.7523105 ]","[0.7123008  0.70663494 0.7081366  0.6895921  0.7023697  0.6992762
 0.7359836  0.7056749  0.7033519  0.7014334  0.69237363 0.71156377
 0.70888054 0.6937288  0.7127998  0.7088812 ]","[-0.23050305 -0.23058984 -0.22754076 -0.21547301 -0.23249882 -0.22215599
 -0.20802844 -0.22929731 -0.22693597 -0.22623491 -0.21737543 -0.23101833
 -0.22900043 -0.22921354 -0.22508392 -0.22541144]","[1.4117533 1.1981268 1.2847378 1.6056832 1.1775259 1.2986989 1.7614906
 1.0142317 1.4798312 1.3201919 1.6486261 1.0133064 1.3247192 1.2426442
 1.3766496 0.977722 ]"
31,0.5076417,"[1.8070009  1.1901286  1.5396366  1.9182574  1.1061103  1.1510762
 1.5114479  0.9474405  1.0959215  1.2320781  0.90763843 1.092922
 2.0436628  0.7783073  1.0965047  0.9245879 ]","[0.682608   0.7100394  0.7140885  0.7286202  0.7017178  0.70102334
 0.6969867  0.71229374 0.70728683 0.7059661  0.70314753 0.7113253
 0.69541043 0.70007    0.70655286 0.7117903 ]","[-0.20999882 -0.2205179  -0.22646037 -0.22572389 -0.22608507 -0.22543941
 -0.22582151 -0.22746922 -0.2258968  -0.23500991 -0.23027316 -0.22621608
 -0.20939396 -0.23150742 -0.22498685 -0.22752376]","[2.0169997 1.4106464 1.766097  2.1439812 1.3321954 1.3765156 1.7372694
 1.1749097 1.3218184 1.467088  1.1379116 1.319138  2.2530568 1.0098147
 1.3214915 1.1521116]"
