iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.8498787,"[1.4206293 1.4206293 1.448958  1.4206293 1.4206293 1.4206293 1.4206293
 1.4206293 1.4206293 1.4454687 1.4206293 1.4206293 1.4206293 1.4206293
 1.5350147 1.4206293]","[0.66637754 0.66637754 0.66111034 0.66637754 0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.66600096 0.66637754 0.66637754
 0.66637754 0.66637754 0.6646377  0.66637754]","[-0.2200548  -0.2200548  -0.22332112 -0.2200548  -0.2200548  -0.2200548
 -0.2200548  -0.2200548  -0.2200548  -0.22517946 -0.2200548  -0.2200548
 -0.2200548  -0.2200548  -0.22454748 -0.2200548 ]","[1.6406841 1.6406841 1.6722791 1.6406841 1.6406841 1.6406841 1.6406841
 1.6406841 1.6406841 1.6706481 1.6406841 1.6406841 1.6406841 1.6406841
 1.7595623 1.6406841]"
11,0.8498787,"[1.4206293 1.184081  1.4206293 1.3474467 1.1548251 1.4206293 1.3866607
 1.4206293 1.4206293 1.5461704 2.2616723 1.4206293 1.4206293 1.4206293
 1.4206293 1.4206293]","[0.66637754 0.649268   0.66637754 0.6651223  0.6643305  0.66637754
 0.66155565 0.66637754 0.66637754 0.6559526  0.6529955  0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754]","[-0.2200548  -0.22357866 -0.2200548  -0.21982652 -0.22620688 -0.2200548
 -0.22242472 -0.2200548  -0.2200548  -0.21917465 -0.20483285 -0.2200548
 -0.2200548  -0.2200548  -0.2200548  -0.2200548 ]","[1.6406841 1.4076596 1.6406841 1.5672731 1.381032  1.6406841 1.6090854
 1.6406841 1.6406841 1.765345  2.466505  1.6406841 1.6406841 1.6406841
 1.6406841 1.6406841]"
12,0.8498787,"[1.4206293 1.4206293 1.1141356 1.4206293 1.4206293 1.3257765 1.4206293
 1.8561115 1.4206293 1.795908  1.4206293 1.4206293 1.4206293 1.1999856
 1.2745275 1.4206293]","[0.66637754 0.66637754 0.6619328  0.66637754 0.66637754 0.6622739
 0.66637754 0.66267633 0.66637754 0.6493571  0.66637754 0.66637754
 0.66637754 0.66492033 0.6478072  0.66637754]","[-0.2200548  -0.2200548  -0.22571585 -0.2200548  -0.2200548  -0.22126447
 -0.2200548  -0.20619342 -0.2200548  -0.2096937  -0.2200548  -0.2200548
 -0.2200548  -0.22086278 -0.21113783 -0.2200548 ]","[1.6406841 1.6406841 1.3398515 1.6406841 1.6406841 1.5470409 1.6406841
 2.062305  1.6406841 2.0056016 1.6406841 1.6406841 1.6406841 1.4208484
 1.4856654 1.6406841]"
13,0.8498787,"[1.3990984  1.4206293  1.4206293  1.6872607  1.2291917  1.4206293
 1.4206293  1.4206293  0.99350154 1.1328796  1.4206293  1.6961854
 1.7578919  1.4206293  1.4206293  2.181037  ]","[0.6644088  0.66637754 0.66637754 0.66562647 0.6629646  0.66637754
 0.66637754 0.66637754 0.629455   0.66426474 0.66637754 0.64775246
 0.66232026 0.66637754 0.66637754 0.6355296 ]","[-0.22345534 -0.2200548  -0.2200548  -0.23078653 -0.22728007 -0.2200548
 -0.2200548  -0.2200548  -0.21663079 -0.22071509 -0.2200548  -0.20212965
 -0.22093754 -0.2200548  -0.2200548  -0.20326465]","[1.6225537 1.6406841 1.6406841 1.9180473 1.4564717 1.6406841 1.6406841
 1.6406841 1.2101324 1.3535947 1.6406841 1.898315  1.9788294 1.6406841
 1.6406841 2.3843017]"
14,0.8498787,"[1.4206293 1.4677794 1.7037412 1.4206293 1.4206293 1.4206293 1.0554816
 1.644898  1.4206293 1.4206293 1.4206293 1.431893  0.9130982 1.595515
 1.1428254 1.4206293]","[0.66637754 0.6258232  0.66332674 0.66637754 0.66637754 0.66637754
 0.66208863 0.6640226  0.66637754 0.66637754 0.66637754 0.662342
 0.648968   0.6631795  0.66564107 0.66637754]","[-0.2200548  -0.21055983 -0.22507632 -0.2200548  -0.2200548  -0.2200548
 -0.2266568  -0.2172238  -0.2200548  -0.2200548  -0.2200548  -0.22371459
 -0.22113667 -0.20790069 -0.22400513 -0.2200548 ]","[1.6406841 1.6783392 1.9288175 1.6406841 1.6406841 1.6406841 1.2821383
 1.8621218 1.6406841 1.6406841 1.6406841 1.6556076 1.1342349 1.8034157
 1.3668305 1.6406841]"
15,0.8498787,"[1.734183  1.4206293 1.4206293 1.4206293 1.527772  1.4206293 1.2746916
 1.4206293 1.4754165 1.4655908 1.4206293 1.2442079 1.4206293 1.4206293
 1.1804245 1.4206293]","[0.64691174 0.66637754 0.66637754 0.66637754 0.6612556  0.66637754
 0.65788794 0.66637754 0.64854705 0.6598761  0.66637754 0.62817585
 0.66637754 0.66637754 0.6310906  0.66637754]","[-0.20441422 -0.2200548  -0.2200548  -0.2200548  -0.21995048 -0.2200548
 -0.22202913 -0.2200548  -0.20133674 -0.22492968 -0.2200548  -0.2070609
 -0.2200548  -0.2200548  -0.20847246 -0.2200548 ]","[1.9385972 1.6406841 1.6406841 1.6406841 1.7477224 1.6406841 1.4967207
 1.6406841 1.6767533 1.6905205 1.6406841 1.4512688 1.6406841 1.6406841
 1.388897  1.6406841]"
16,0.8498787,"[1.4206293 0.9270947 1.5552061 1.4206293 1.6847179 1.4206293 2.2456203
 1.6967214 1.5085846 1.4206293 1.5261408 1.2438952 1.7318956 1.6656458
 1.4206293 1.3990471]","[0.66637754 0.6172813  0.63557506 0.66637754 0.64983976 0.66637754
 0.63846093 0.6470976  0.6654596  0.66637754 0.6122     0.58091044
 0.6008119  0.64695144 0.66637754 0.62736815]","[-0.2200548  -0.21390006 -0.19781911 -0.2200548  -0.20763043 -0.2200548
 -0.20111552 -0.20073669 -0.22355627 -0.2200548  -0.217754   -0.21739638
 -0.20488632 -0.19610551 -0.2200548  -0.19772717]","[1.6406841 1.1409948 1.7530252 1.6406841 1.8923483 1.6406841 2.4467359
 1.8974581 1.7321409 1.6406841 1.7438948 1.4612916 1.9367819 1.8617513
 1.6406841 1.5967743]"
17,0.8498787,"[2.2194047 1.4206293 1.0920597 1.8335139 1.4206293 1.4206293 1.7054737
 1.5521631 1.0786531 1.886612  1.4906299 1.7064811 1.4837474 1.6500956
 3.1006253 1.905473 ]","[0.64797306 0.66637754 0.6508218  0.5659582  0.66637754 0.66637754
 0.65092695 0.65353847 0.62877166 0.6561564  0.6586207  0.6659783
 0.62012404 0.65911055 0.6443582  0.65096664]","[-0.20680177 -0.2200548  -0.21004024 -0.20675984 -0.2200548  -0.2200548
 -0.20348322 -0.20276666 -0.21003798 -0.2007135  -0.22202528 -0.22740996
 -0.2000474  -0.21451983 -0.19462514 -0.1985281 ]","[2.4262064 1.6406841 1.3021    2.0402737 1.6406841 1.6406841 1.9089569
 1.7549298 1.288691  2.0873256 1.7126552 1.933891  1.6837947 1.8646154
 3.2952504 2.104001 ]"
18,0.7777261,"[0.7777261 1.6997999 1.4206293 1.4206293 1.3200858 2.1115425 1.4206293
 1.4206293 2.2639964 1.8783946 1.4206293 1.4206293 2.2384255 1.4206293
 1.3283025 1.4206293]","[0.65302485 0.66071606 0.66637754 0.66637754 0.66554177 0.6523298
 0.66637754 0.66637754 0.6352266  0.6524469  0.66637754 0.66637754
 0.66343945 0.66637754 0.65641904 0.66637754]","[-0.22234504 -0.22016732 -0.2200548  -0.2200548  -0.21738744 -0.19888386
 -0.2200548  -0.2200548  -0.20736425 -0.2034645  -0.2200548  -0.2200548
 -0.21279499 -0.2200548  -0.2100011  -0.2200548 ]","[1.0000712 1.9199672 1.6406841 1.6406841 1.5374732 2.3104262 1.6406841
 1.6406841 2.4713607 2.081859  1.6406841 1.6406841 2.4512205 1.6406841
 1.5383036 1.6406841]"
19,0.7777261,"[1.3749919 1.0626057 1.4206293 1.7314445 1.4206293 1.4206293 1.4206293
 1.4206293 1.4206293 2.0773988 0.9204021 2.053511  1.4206293 1.326792
 1.077667  1.4206293]","[0.6612804  0.6502296  0.66637754 0.5795027  0.66637754 0.66637754
 0.66637754 0.66637754 0.66637754 0.63636386 0.6035818  0.63244784
 0.66637754 0.66414905 0.64268    0.66637754]","[-0.21840882 -0.21384542 -0.2200548  -0.21054433 -0.2200548  -0.2200548
 -0.2200548  -0.2200548  -0.2200548  -0.19702968 -0.21521372 -0.20733194
 -0.2200548  -0.22057442 -0.21531299 -0.2200548 ]","[1.5934007 1.2764511 1.6406841 1.9419888 1.6406841 1.6406841 1.6406841
 1.6406841 1.6406841 2.2744284 1.1356158 2.2608428 1.6406841 1.5473664
 1.29298   1.6406841]"
20,0.7777261,"[1.4206293 1.4206293 2.8476472 1.5629005 1.4206293 1.4206293 1.4206293
 2.70948   2.116837  1.4206293 1.8544773 1.814121  1.7093058 1.4206293
 1.4206293 1.4206293]","[0.66637754 0.66637754 0.6260504  0.63300914 0.66637754 0.66637754
 0.66637754 0.6318505  0.6410489  0.66637754 0.6370025  0.6505014
 0.6525191  0.66637754 0.66637754 0.66637754]","[-0.2200548  -0.2200548  -0.20242739 -0.21135494 -0.2200548  -0.2200548
 -0.2200548  -0.20746289 -0.20593804 -0.2200548  -0.2085577  -0.2091408
 -0.20402007 -0.2200548  -0.2200548  -0.2200548 ]","[1.6406841 1.6406841 3.0500746 1.7742555 1.6406841 1.6406841 1.6406841
 2.9169428 2.3227751 1.6406841 2.063035  2.0232618 1.9133258 1.6406841
 1.6406841 1.6406841]"
21,0.7777261,"[1.0030766 1.4206293 1.7345486 1.4206293 1.7610211 1.4206293 1.4206293
 1.4206293 1.8579054 2.382744  1.4206293 1.4206293 1.4206293 1.4206293
 1.526858  1.4206293]","[0.66361356 0.66637754 0.6451546  0.66637754 0.66104263 0.66637754
 0.66637754 0.66637754 0.64214325 0.65240395 0.66637754 0.66637754
 0.66637754 0.66637754 0.6651276  0.66637754]","[-0.22655813 -0.2200548  -0.19926593 -0.2200548  -0.21223871 -0.2200548
 -0.2200548  -0.2200548  -0.21160321 -0.19335344 -0.2200548  -0.2200548
 -0.2200548  -0.2200548  -0.22159468 -0.2200548 ]","[1.2296346 1.6406841 1.9338145 1.6406841 1.9732598 1.6406841 1.6406841
 1.6406841 2.0695086 2.5760975 1.6406841 1.6406841 1.6406841 1.6406841
 1.7484527 1.6406841]"
22,0.7777261,"[1.4206293 1.4206293 1.5666908 1.1005558 1.8152273 1.4206293 1.4206293
 1.4206293 1.4206293 1.4206293 1.4206293 1.2221899 1.368274  1.1856626
 1.4206293 1.4206293]","[0.66637754 0.66637754 0.6495726  0.61323607 0.66139144 0.66637754
 0.66637754 0.66637754 0.66637754 0.66637754 0.66637754 0.6373706
 0.659027   0.6611958  0.66637754 0.66637754]","[-0.2200548  -0.2200548  -0.20446262 -0.2112411  -0.20490359 -0.2200548
 -0.2200548  -0.2200548  -0.2200548  -0.2200548  -0.2200548  -0.21239237
 -0.21904403 -0.2264558  -0.2200548  -0.2200548 ]","[1.6406841 1.6406841 1.7711535 1.3117969 2.0201309 1.6406841 1.6406841
 1.6406841 1.6406841 1.6406841 1.6406841 1.4345822 1.587318  1.4121184
 1.6406841 1.6406841]"
23,0.7777261,"[1.5708741 1.3461144 2.186666  1.4206293 1.4929324 1.4206293 1.3295097
 1.4206293 2.1999974 1.4206293 1.5475537 1.9520373 1.4206293 1.4206293
 1.239835  1.4206293]","[0.61916137 0.61952555 0.64475274 0.66637754 0.5649496  0.66637754
 0.64315975 0.66637754 0.6427629  0.66637754 0.59335995 0.5754299
 0.66637754 0.66637754 0.6496955  0.66637754]","[-0.2092325  -0.20726204 -0.2021083  -0.2200548  -0.22325596 -0.2200548
 -0.20895486 -0.2200548  -0.20187953 -0.2200548  -0.21906301 -0.20507531
 -0.2200548  -0.2200548  -0.21260242 -0.2200548 ]","[1.7801065 1.5533764 2.3887744 1.6406841 1.7161884 1.6406841 1.5384645
 1.6406841 2.401877  1.6406841 1.7666167 2.1571126 1.6406841 1.6406841
 1.4524374 1.6406841]"
24,0.7777261,"[1.4206293 1.4600629 1.4206293 1.5883478 1.4275979 1.4206293 1.5048279
 1.4206293 1.4206293 2.4259503 1.4206293 1.5458074 1.8433174 1.6525
 1.1183767 1.4206293]","[0.66637754 0.66252077 0.66637754 0.6530028  0.6509572  0.66637754
 0.6624028  0.66637754 0.66637754 0.64928854 0.66637754 0.63251877
 0.6313441  0.64919627 0.63028276 0.66637754]","[-0.2200548  -0.2215378  -0.2200548  -0.1980032  -0.20798266 -0.2200548
 -0.21980944 -0.2200548  -0.2200548  -0.2035099  -0.2200548  -0.20878047
 -0.19913803 -0.19567856 -0.20853573 -0.2200548 ]","[1.6406841 1.6816007 1.6406841 1.786351  1.6355805 1.6406841 1.7246373
 1.6406841 1.6406841 2.62946   1.6406841 1.7545879 2.0424554 1.8481786
 1.3269124 1.6406841]"
25,0.7777261,"[1.4206293 2.1578722 1.4206293 1.4206293 1.3062186 1.3525888 1.4206293
 2.1596599 2.545975  1.4206293 1.4206293 1.6407205 1.4206293 2.2836733
 1.4206293 1.6978364]","[0.66637754 0.6433882  0.66637754 0.66637754 0.6321928  0.6371448
 0.66637754 0.6496812  0.65885806 0.66637754 0.66637754 0.6640604
 0.66637754 0.6302411  0.66637754 0.6348028 ]","[-0.2200548  -0.2074589  -0.2200548  -0.2200548  -0.20633218 -0.19881463
 -0.2200548  -0.19829284 -0.20027524 -0.2200548  -0.2200548  -0.21209428
 -0.2200548  -0.18779597 -0.2200548  -0.2080168 ]","[1.6406841 2.3653312 1.6406841 1.6406841 1.5125508 1.5514034 1.6406841
 2.3579526 2.7462502 1.6406841 1.6406841 1.8528148 1.6406841 2.4714692
 1.6406841 1.9058532]"
26,0.7777261,"[1.4206293 1.4206293 2.4769921 1.4206293 1.7422125 1.4801745 1.2012566
 1.5741074 1.5512995 1.4206293 1.4206293 1.2295849 1.4206293 1.8347548
 1.4206293 1.4206293]","[0.66637754 0.66637754 0.6148976  0.66637754 0.6373556  0.6538446
 0.6535642  0.64611554 0.6659629  0.66637754 0.66637754 0.65471995
 0.66637754 0.6317474  0.66637754 0.66637754]","[-0.2200548  -0.2200548  -0.19873467 -0.2200548  -0.20396164 -0.19959661
 -0.20618275 -0.2080271  -0.2266088  -0.2200548  -0.2200548  -0.20959902
 -0.2200548  -0.21027629 -0.2200548  -0.2200548 ]","[1.6406841 1.6406841 2.675727  1.6406841 1.9461741 1.6797712 1.4074394
 1.7821345 1.7779082 1.6406841 1.6406841 1.439184  1.6406841 2.045031
 1.6406841 1.6406841]"
27,0.7777261,"[1.2452066 1.4206293 1.4206293 1.6463015 0.9359296 1.4206293 1.7708342
 1.6973343 1.4589069 1.4876766 1.3900856 1.4206293 1.4495986 1.6372067
 1.1661649 1.4206293]","[0.63022643 0.66637754 0.66637754 0.63438714 0.6572527  0.66637754
 0.6462393  0.64514124 0.64712757 0.6413809  0.6280622  0.66637754
 0.63716006 0.64817756 0.63708204 0.66637754]","[-0.21748504 -0.2200548  -0.2200548  -0.20716047 -0.22671813 -0.2200548
 -0.20254293 -0.20686436 -0.20190975 -0.20474344 -0.20140138 -0.2200548
 -0.19868425 -0.20719495 -0.2128512  -0.2200548 ]","[1.4626917 1.6406841 1.6406841 1.853462  1.1626477 1.6406841 1.9733771
 1.9041986 1.6608167 1.69242   1.5914869 1.6406841 1.6482828 1.8444016
 1.379016  1.6406841]"
28,0.675706,"[1.028197  1.6633472 0.675706  1.5076289 1.4206293 1.4206293 1.4206293
 1.1103363 1.4206293 1.398358  1.918927  1.4206293 0.9970289 1.0814825
 2.2980924 1.4206293]","[0.65643144 0.64312154 0.63279414 0.66077423 0.66637754 0.66637754
 0.66637754 0.644226   0.66637754 0.6244895  0.63514876 0.66637754
 0.6577937  0.65640324 0.6413419  0.66637754]","[-0.22365932 -0.20259981 -0.2192916  -0.21485615 -0.2200548  -0.2200548
 -0.2200548  -0.21593758 -0.2200548  -0.20665656 -0.20234868 -0.2200548
 -0.22109334 -0.21169285 -0.19518875 -0.2200548 ]","[1.2518563  1.865947   0.89499766 1.7224851  1.6406841  1.6406841
 1.6406841  1.3262739  1.6406841  1.6050146  2.1212757  1.6406841
 1.2181222  1.2931753  2.4932811  1.6406841 ]"
29,0.675706,"[1.7527113 1.505187  1.4206293 1.4340206 1.295748  1.5481238 1.4257193
 1.1984553 1.4206293 1.2281784 1.4206293 1.4206293 1.4206293 1.7467214
 1.4206293 1.6753758]","[0.6359532  0.56965077 0.66637754 0.638227   0.6552086  0.6093931
 0.63001895 0.64832735 0.66637754 0.6402565  0.66637754 0.66637754
 0.66637754 0.62731004 0.66637754 0.6541702 ]","[-0.20485519 -0.21847042 -0.2200548  -0.21571115 -0.20109701 -0.20556115
 -0.20374489 -0.20305392 -0.2200548  -0.21137348 -0.2200548  -0.2200548
 -0.2200548  -0.21204296 -0.2200548  -0.20399348]","[1.9575665 1.7236575 1.6406841 1.6497318 1.496845  1.753685  1.6294641
 1.4015093 1.6406841 1.4395518 1.6406841 1.6406841 1.6406841 1.9587643
 1.6406841 1.8793693]"
30,0.675706,"[0.9421665 1.4206293 1.1056639 1.4206293 1.4654794 1.5472147 1.4206293
 1.4206293 1.4206293 1.4206293 1.3013716 1.4206293 1.4206293 1.4018211
 1.2723308 1.4206293]","[0.6297476  0.66637754 0.65989864 0.66637754 0.660258   0.5760812
 0.66637754 0.66637754 0.66637754 0.66637754 0.6620686  0.66637754
 0.66637754 0.5846989  0.6606035  0.66637754]","[-0.20347482 -0.2200548  -0.22564232 -0.2200548  -0.21557778 -0.21828735
 -0.2200548  -0.2200548  -0.2200548  -0.2200548  -0.19764619 -0.2200548
 -0.2200548  -0.21849374 -0.20909552 -0.2200548 ]","[1.1456413 1.6406841 1.3313062 1.6406841 1.6810572 1.7655021 1.6406841
 1.6406841 1.6406841 1.6406841 1.4990177 1.6406841 1.6406841 1.6203148
 1.4814262 1.6406841]"
31,0.675706,"[1.8454186 1.4206293 1.3971667 1.4206293 1.3251796 1.453785  1.1892077
 1.9021133 1.4739149 1.4206293 1.5229485 1.4206293 1.5298219 1.4206293
 1.4206293 1.4206293]","[0.6233164  0.66637754 0.65178525 0.66637754 0.64888287 0.65811396
 0.5304129  0.6415223  0.64926094 0.66637754 0.6113573  0.66637754
 0.64965916 0.66637754 0.66637754 0.66637754]","[-0.20813666 -0.2200548  -0.2146948  -0.2200548  -0.21340382 -0.21802567
 -0.21408997 -0.2015625  -0.21551868 -0.2200548  -0.20479566 -0.2200548
 -0.21465015 -0.2200548  -0.2200548  -0.2200548 ]","[2.0535553 1.6406841 1.6118615 1.6406841 1.5385834 1.6718106 1.4032977
 2.1036758 1.6894336 1.6406841 1.7277441 1.6406841 1.744472  1.6406841
 1.6406841 1.6406841]"
