iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,1.1026301,"[2.1770716 1.8730508 2.090703  1.8055986 1.7099833 1.9889225 1.6979043
 1.801327  1.8300639 1.9558411 1.8294687 1.6854008 1.7396733 1.383697
 1.7734077 1.7071115]","[0.7706539  0.7630968  0.7834355  0.7737531  0.7756721  0.759196
 0.75782764 0.78399986 0.7644224  0.7516643  0.77528757 0.7625611
 0.7677864  0.77177906 0.7726378  0.7542647 ]","[-0.1995267  -0.202721   -0.19426669 -0.20431173 -0.20517197 -0.20024362
 -0.20028618 -0.19729093 -0.19913857 -0.19620341 -0.19527775 -0.20035826
 -0.19683132 -0.20788589 -0.20159386 -0.2103449 ]","[2.3765984 2.0757718 2.2849698 2.0099103 1.9151553 2.189166  1.8981905
 1.9986179 2.0292025 2.1520445 2.0247464 1.8857591 1.9365046 1.5915829
 1.9750016 1.9174564]"
11,1.1026301,"[1.4919659 2.1844285 1.9732884 2.1184447 1.873921  1.6041083 1.5059856
 1.9582385 1.7463408 1.7829169 2.0444226 1.9786136 1.1661723 1.3046008
 2.2643356 1.670663 ]","[0.7717158  0.7592343  0.7862459  0.78506726 0.7751015  0.7668829
 0.7828763  0.79965305 0.77450365 0.7719895  0.7634746  0.77459234
 0.764262   0.77458775 0.72692597 0.77289474]","[-0.20106459 -0.19409202 -0.21547978 -0.1944973  -0.19400088 -0.20461126
 -0.20405984 -0.21589695 -0.19854598 -0.20043217 -0.19600765 -0.19987507
 -0.21004029 -0.20071952 -0.19918874 -0.20408383]","[1.6930305 2.3785205 2.1887681 2.312942  2.0679219 1.8087196 1.7100455
 2.1741354 1.9448867 1.9833491 2.2404304 2.1784887 1.3762126 1.5053203
 2.4635243 1.8747468]"
12,1.1026301,"[2.1090302 1.8743283 2.0175006 2.3479388 1.9903364 1.9582385 2.27448
 1.5432276 1.7414002 1.8585778 1.9410222 2.05635   1.7746441 1.6272959
 2.0643015 1.6502275]","[0.7468635  0.7615198  0.77960634 0.76846904 0.7631913  0.79965305
 0.75940746 0.7773839  0.7840636  0.7745179  0.7700123  0.78310126
 0.7593109  0.7371914  0.7859301  0.77160996]","[-0.21501155 -0.19546424 -0.1923334  -0.19782384 -0.21570396 -0.21589695
 -0.18961635 -0.20404029 -0.20121045 -0.20392314 -0.19725773 -0.19392891
 -0.19769166 -0.21268184 -0.19961385 -0.19771786]","[2.3240418 2.0697925 2.209834  2.5457625 2.2060404 2.1741354 2.4640965
 1.7472678 1.9426107 2.062501  2.13828   2.250279  1.9723358 1.8399777
 2.2639153 1.8479455]"
13,1.1026301,"[1.6987929 1.9582385 1.9211967 1.5136474 1.4367273 1.9582385 1.7728591
 1.8359463 1.8687713 1.6397631 2.141104  1.5827504 1.8474339 2.0985749
 1.427532  1.828443 ]","[0.7814211  0.79965305 0.78222394 0.7731093  0.7843114  0.79965305
 0.77515984 0.76214683 0.76671076 0.7681818  0.7689499  0.77932173
 0.76653934 0.7513451  0.77095157 0.7708325 ]","[-0.20438223 -0.21589695 -0.19826442 -0.20204897 -0.20720354 -0.21589695
 -0.19553515 -0.19894099 -0.19631761 -0.20392692 -0.21253705 -0.19627137
 -0.20238344 -0.20565306 -0.20380841 -0.19658636]","[1.9031751 2.1741354 2.119461  1.7156965 1.6439308 2.1741354 1.9683943
 2.0348873 2.065089  1.84369   2.353641  1.7790219 2.0498173 2.3042278
 1.6313404 2.0250294]"
14,1.1026301,"[1.829509  1.6297959 1.8133733 1.5468646 1.4420228 1.9582385 1.6439784
 1.9582385 1.9582385 1.5758077 1.5192538 1.9388835 1.6412234 1.9174336
 1.6898458 1.7232592]","[0.7652731  0.76282513 0.75540936 0.76541877 0.77192295 0.79965305
 0.7669863  0.79965305 0.79965305 0.7683646  0.76449025 0.775025
 0.77471703 0.771955   0.76768184 0.7788896 ]","[-0.1944964  -0.20173278 -0.20031099 -0.20178495 -0.20200907 -0.21589695
 -0.20076041 -0.21589695 -0.21589695 -0.20388432 -0.203786   -0.20325203
 -0.20394185 -0.19629733 -0.19998883 -0.20352578]","[2.0240054 1.8315287 2.0136843 1.7486496 1.6440319 2.1741354 1.8447387
 2.1741354 2.1741354 1.779692  1.7230399 2.1421356 1.8451653 2.113731
 1.8898346 1.926785 ]"
15,1.1026301,"[1.6474998 1.7310083 1.8500947 2.0459783 2.177147  1.3897053 1.3782609
 1.7762775 1.4278731 1.9582385 1.7683094 1.7030233 2.6692946 1.9772406
 1.9582385 1.9582385]","[0.78343344 0.7688211  0.75270504 0.77299744 0.7820732  0.7702995
 0.77115554 0.76642644 0.7749731  0.79965305 0.762052   0.77278465
 0.7484953  0.7728488  0.79965305 0.79965305]","[-0.19840771 -0.20403717 -0.1992365  -0.20012589 -0.19299583 -0.20388643
 -0.19757098 -0.2015879  -0.21108048 -0.21589695 -0.19932242 -0.19966243
 -0.18601592 -0.20118049 -0.21589695 -0.21589695]","[1.8459074 1.9350455 2.0493312 2.2461042 2.3701427 1.5935917 1.5758319
 1.9778655 1.6389536 2.1741354 1.9676318 1.9026858 2.8553104 2.178421
 2.1741354 2.1741354]"
16,1.1026301,"[1.7737157 2.2184076 1.5672411 1.8259066 1.7218155 2.0559502 1.553939
 1.7009469 1.1405201 1.6005348 1.6310343 1.9238902 1.5754819 1.3779696
 2.0303795 1.4663252]","[0.77486414 0.75167453 0.7726828  0.7772293  0.76730025 0.74620694
 0.7768089  0.7757408  0.7645467  0.7753207  0.78244066 0.7798117
 0.775359   0.77326053 0.7539598  0.7640445 ]","[-0.19990908 -0.21185522 -0.2005354  -0.1942917  -0.20387022 -0.20719515
 -0.20160306 -0.20391507 -0.20637563 -0.20502646 -0.20467034 -0.20154658
 -0.20575857 -0.20455301 -0.21266268 -0.20406023]","[1.9736248 2.4302628 1.7677765 2.0201983 1.9256856 2.2631452 1.755542
 1.904862  1.3468957 1.8055613 1.8357046 2.1254368 1.7812405 1.5825226
 2.2430422 1.6703854]"
17,1.1026301,"[1.9582385 1.817765  1.8071314 1.5193655 1.5643272 1.663641  1.9582385
 1.7717068 2.052136  1.6964213 1.804336  1.4861828 1.7694966 2.03094
 1.6268355 1.9582385]","[0.79965305 0.7758894  0.7727176  0.75248957 0.76952493 0.76814353
 0.79965305 0.7656178  0.74448866 0.7722436  0.76564807 0.764525
 0.76259285 0.77902174 0.7646864  0.79965305]","[-0.21589695 -0.19928811 -0.19799574 -0.20035835 -0.19504209 -0.20173942
 -0.21589695 -0.20038162 -0.20876603 -0.19923936 -0.19593512 -0.20334326
 -0.20284922 -0.199069   -0.19973862 -0.21589695]","[2.1741354 2.0170531 2.0051272 1.7197239 1.7593694 1.8653804 2.1741354
 1.9720885 2.260902  1.8956606 2.000271  1.6895261 1.9723458 2.230009
 1.8265741 2.1741354]"
18,1.1026301,"[1.4992869 2.2174706 1.4880345 1.8341924 2.010355  1.9145864 1.997219
 1.7278181 1.5078222 1.7639184 1.3759285 1.5902454 1.5129898 1.1969364
 1.470425  1.6068008]","[0.77606857 0.7729896  0.7733707  0.77476704 0.76693743 0.7711692
 0.76049    0.76449746 0.7686834  0.7731251  0.7670763  0.77451175
 0.77044374 0.7642294  0.7696047  0.7628272 ]","[-0.20082036 -0.21178702 -0.20381783 -0.2015763  -0.19793276 -0.19134872
 -0.19772753 -0.20293616 -0.20704828 -0.20073338 -0.2056505  -0.20602663
 -0.20685999 -0.20450416 -0.20121281 -0.20188084]","[1.7001072 2.4292576 1.6918523 2.0357687 2.2082877 2.105935  2.1949465
 1.9307543 1.7148705 1.9646518 1.581579  1.796272  1.7198497 1.4014405
 1.6716378 1.8086816]"
19,1.1026301,"[1.5647981 2.0260742 1.4757943 1.5758971 1.5793068 1.2823038 1.9860504
 1.6050161 1.8622549 2.2845578 1.5875198 1.8722738 1.6567365 1.8052266
 1.6193951 1.718575 ]","[0.7746269  0.7685202  0.76663864 0.75434256 0.7684678  0.7619776
 0.7739412  0.77330655 0.7769696  0.7775144  0.7778522  0.74095815
 0.7581145  0.77202135 0.77189714 0.76710385]","[-0.20747326 -0.20216699 -0.20492955 -0.20145857 -0.20605059 -0.20318411
 -0.20161746 -0.2035483  -0.20452979 -0.19774614 -0.20674746 -0.20590845
 -0.20064352 -0.20240311 -0.19857347 -0.1972773 ]","[1.7722714 2.2282412 1.6807239 1.7773557 1.7853575 1.4854879 2.1876678
 1.8085644 2.0667846 2.4823039 1.7942672 2.0781822 1.85738   2.0076296
 1.8179686 1.9158523]"
20,1.1026301,"[2.1306655 1.6642631 2.1522508 2.0831804 2.09107   1.3121163 2.046603
 1.829142  1.7047906 1.8146129 1.6384178 1.9102395 2.1306663 2.0117025
 1.7180593 1.5828288]","[0.7688297  0.77492166 0.7595518  0.75073826 0.7571612  0.763477
 0.73810256 0.77670604 0.7639075  0.7758562  0.78349274 0.7715648
 0.7567479  0.7432319  0.75082725 0.7773309 ]","[-0.21414267 -0.19581114 -0.21163808 -0.21017702 -0.21133347 -0.20290196
 -0.21230002 -0.19930044 -0.21227442 -0.19867395 -0.1973652  -0.1964855
 -0.21436635 -0.21016195 -0.21337731 -0.20237032]","[2.344808  1.8600743 2.3638887 2.2933574 2.3024035 1.5150182 2.258903
 2.0284424 1.917065  2.0132868 1.835783  2.106725  2.3450327 2.2218645
 1.9314367 1.785199 ]"
21,1.1026301,"[1.6717405 1.4490534 1.8249454 2.047133  1.6011957 1.6251888 1.5849074
 1.5156963 1.9432852 1.4380815 1.5869521 1.6646398 1.6878052 2.3792121
 2.168107  1.4962058]","[0.7672488  0.7785617  0.77789295 0.774219   0.766849   0.76566476
 0.763306   0.7632708  0.77422494 0.77840024 0.76869935 0.7725265
 0.7767982  0.7710415  0.7801648  0.76792157]","[-0.20125292 -0.20503044 -0.2020771  -0.20030597 -0.2031781  -0.20588164
 -0.19966005 -0.20388842 -0.2054479  -0.20397548 -0.20158792 -0.20469038
 -0.20201695 -0.1972405  -0.1976695  -0.20125702]","[1.8729935 1.6540838 2.0270226 2.247439  1.8043737 1.8310704 1.7845675
 1.7195847 2.1487331 1.642057  1.78854   1.8693302 1.8898221 2.5764527
 2.3657765 1.6974628]"
22,1.1026301,"[1.7186224 1.8395277 2.142245  1.7361981 1.8093734 1.6438323 1.3093934
 1.576746  2.018624  1.7072018 2.3045075 1.6525192 2.0309522 1.925285
 1.4809618 1.7639318]","[0.77708095 0.77134    0.74512357 0.77200454 0.77323353 0.7783915
 0.7691817  0.7649962  0.7485387  0.7707387  0.7469817  0.775104
 0.7749383  0.7699157  0.7713938  0.7725405 ]","[-0.20228055 -0.20322073 -0.21222797 -0.20189276 -0.19849472 -0.20177439
 -0.20155211 -0.19865678 -0.21475671 -0.20105875 -0.20881669 -0.2016635
 -0.20441477 -0.19388643 -0.20168844 -0.2039568 ]","[1.920903  2.0427485 2.354473  1.9380908 2.007868  1.8456067 1.5109456
 1.7754028 2.2333808 1.9082606 2.5133243 1.8541827 2.235367  2.1191714
 1.6826502 1.9678886]"
23,1.1026301,"[1.4462228 1.6993754 1.9832437 1.5971537 1.8810662 2.756202  2.0018978
 1.6979994 1.7782875 1.6607745 2.03911   1.647538  1.8167816 1.567282
 1.9028617 2.0823393]","[0.7657399  0.7719992  0.7666565  0.7684644  0.77535546 0.7636573
 0.77627206 0.7664139  0.7421758  0.76858306 0.7636591  0.77118003
 0.76778054 0.77300566 0.75630814 0.7706733 ]","[-0.20051129 -0.19952208 -0.20400381 -0.20057559 -0.20267978 -0.19029346
 -0.1982934  -0.19926791 -0.20959993 -0.2009271  -0.1943732  -0.20927726
 -0.2048317  -0.1973986  -0.21429856 -0.20162483]","[1.6467341 1.8988975 2.1872475 1.7977293 2.083746  2.9464955 2.2001913
 1.8972672 1.9878875 1.8617016 2.233483  1.8568152 2.0216134 1.7646806
 2.1171603 2.2839642]"
24,1.1026301,"[1.6208073 1.9434232 2.0061393 1.4543145 1.7455001 2.279315  1.9820671
 1.7571965 1.5093465 2.1484916 2.344821  2.1145134 1.6024609 1.937082
 2.0323365 1.9066077]","[0.7749349  0.77506864 0.7321182  0.76314145 0.7618422  0.77717227
 0.7716675  0.76066107 0.77447534 0.7729458  0.7547941  0.7633033
 0.7681608  0.7340392  0.7475078  0.74226904]","[-0.20335522 -0.19293153 -0.21261509 -0.20365767 -0.20124744 -0.20415111
 -0.19807719 -0.21802817 -0.20122717 -0.20064847 -0.19158757 -0.19872485
 -0.20391355 -0.20952177 -0.21239166 -0.20636693]","[1.8241625 2.1363547 2.2187543 1.6579721 1.9467475 2.4834661 2.1801443
 1.9752247 1.7105737 2.3491402 2.5364084 2.3132381 1.8063744 2.1466038
 2.244728  2.1129746]"
25,1.1026301,"[1.8224602 1.7843155 2.2800753 2.1317017 2.2328682 1.8051978 1.7221076
 1.3190099 2.1989968 1.688756  1.8575708 1.7237158 1.3088245 2.053063
 1.9582385 1.8474596]","[0.77135223 0.7717903  0.75185466 0.7470761  0.76201075 0.78327936
 0.7585083  0.7713508  0.7542458  0.7660801  0.77947444 0.77417547
 0.7742074  0.75683486 0.79965305 0.75863737]","[-0.19987132 -0.1982812  -0.21083434 -0.20797239 -0.19754319 -0.20371687
 -0.1956852  -0.2013158  -0.19858712 -0.19789648 -0.20226493 -0.20467992
 -0.20534766 -0.21106231 -0.21589695 -0.20045333]","[2.0223315 1.9825966 2.4909096 2.339674  2.4304113 2.0089147 1.9177928
 1.5203257 2.397584  1.8866525 2.0598357 1.9283957 1.5141722 2.264125
 2.1741354 2.0479128]"
26,1.1026301,"[1.7537966 1.359648  1.7987169 1.8007338 2.6432424 2.4588478 1.9316598
 1.6555306 1.9059151 1.4465066 1.6373638 2.041653  1.8875154 1.6604179
 1.8354859 1.5532126]","[0.77347666 0.7725707  0.7738361  0.77838576 0.7625664  0.7750803
 0.77982205 0.782314   0.76166785 0.7753662  0.7666697  0.7700914
 0.7697811  0.7658678  0.7289276  0.77129024]","[-0.2034452  -0.20173807 -0.20267116 -0.19856794 -0.1947831  -0.19549362
 -0.19914855 -0.19486368 -0.20299633 -0.20206109 -0.20204866 -0.19740184
 -0.19534937 -0.20149565 -0.20788093 -0.2008584 ]","[1.9572418 1.5613861 2.001388  1.9993018 2.8380256 2.6543415 2.1308084
 1.8503942 2.1089115 1.6485677 1.8394125 2.2390547 2.0828648 1.8619136
 2.043367  1.754071 ]"
27,1.1026301,"[1.2627323 1.5370077 1.8572289 1.3929678 1.8201786 2.404234  1.7380198
 1.7949886 1.4717499 1.6513886 1.4565742 1.9341309 2.0579584 1.8855461
 2.2050648 1.4199437]","[0.76566166 0.7639003  0.7736252  0.7716006  0.772731   0.77527934
 0.76032454 0.7407767  0.76524776 0.77046466 0.7712274  0.7753832
 0.76697963 0.7711579  0.7555646  0.77008945]","[-0.20247109 -0.2067353  -0.20559128 -0.2028123  -0.20058285 -0.19408827
 -0.19994362 -0.21126585 -0.2014009  -0.20018783 -0.1976287  -0.19723202
 -0.19853759 -0.2014865  -0.21273093 -0.20155115]","[1.4652034 1.743743  2.0628202 1.5957801 2.0207615 2.5983222 1.9379635
 2.0062544 1.6731508 1.8515764 1.6542029 2.131363  2.256496  2.0870326
 2.4177957 1.6214949]"
28,1.1026301,"[1.5130739 1.9034258 1.7483293 2.13571   1.6037437 2.5206454 1.9582385
 2.0312057 1.3675731 2.0127132 1.6036907 1.9582385 2.1533368 1.680658
 1.7240478 2.0566583]","[0.77618384 0.7791361  0.76286906 0.7831261  0.77559257 0.76208895
 0.79965305 0.7827916  0.7687068  0.77767277 0.7851886  0.79965305
 0.77999794 0.7729626  0.77108383 0.7650402 ]","[-0.20282558 -0.195336   -0.1992365  -0.21379726 -0.19484217 -0.19036263
 -0.21589695 -0.20609415 -0.19807138 -0.19426146 -0.20143619 -0.21589695
 -0.19966033 -0.2004005  -0.20135827 -0.19911931]","[1.7158995 2.0987618 1.9475658 2.3495073 1.7985859 2.711008  2.1741354
 2.2373    1.5656445 2.2069747 1.8051269 2.1741354 2.352997  1.8810585
 1.9254061 2.2557776]"
29,1.1026301,"[1.7378812 1.8290215 1.2450335 2.010483  2.0943248 1.8833022 1.308039
 1.2931821 1.8407683 2.0650384 1.7562253 1.1737404 1.6042837 2.0588017
 1.902959  2.1150684]","[0.76913935 0.75625575 0.7646478  0.7714287  0.7755701  0.76254946
 0.77220285 0.76909685 0.77822846 0.77779716 0.77299136 0.75585264
 0.77149504 0.7603997  0.7672539  0.7795304 ]","[-0.19999212 -0.19640641 -0.19985425 -0.19972137 -0.1997041  -0.2168293
 -0.2038439  -0.20281692 -0.20245121 -0.19867884 -0.20050521 -0.20876841
 -0.20191865 -0.19810013 -0.19966093 -0.21625362]","[1.9378734 2.0254278 1.4448878 2.2102044 2.294029  2.1001315 1.5118829
 1.4959991 2.0432196 2.2637172 1.9567306 1.3825088 1.8062023 2.2569017
 2.10262   2.331322 ]"
30,1.1026301,"[1.6755304 1.8573403 1.9399015 1.650332  1.7681396 1.8977439 1.9218923
 1.5346166 1.6097778 2.136905  1.9006952 1.6267353 1.8538315 1.54397
 1.955909  1.4576765]","[0.7743173  0.7624404  0.75884354 0.7741128  0.76870817 0.76742667
 0.7686376  0.7759891  0.7832743  0.7604938  0.764852   0.7750204
 0.7741552  0.76494724 0.7618852  0.778007  ]","[-0.20512919 -0.19930266 -0.19850932 -0.20101832 -0.19991384 -0.1997402
 -0.19830354 -0.2007068  -0.20265186 -0.19622676 -0.20106974 -0.20383906
 -0.19864254 -0.20352995 -0.19598702 -0.20462738]","[1.8806596 2.056643  2.1384108 1.8513503 1.9680535 2.097484  2.1201959
 1.7353234 1.8124297 2.3331318 2.101765  1.8305744 2.052474  1.7475
 2.151896  1.6623039]"
31,1.1026301,"[1.9894981 1.8605156 1.637938  1.9760377 1.5287329 1.5368937 1.894855
 1.8774993 2.0332992 1.8296541 1.8553282 1.3297676 1.8912712 1.5265001
 1.7046002 1.5031601]","[0.7641485  0.77670574 0.7685723  0.76187366 0.7662765  0.77175426
 0.7688942  0.7622761  0.7590808  0.7592403  0.7546373  0.7752585
 0.7736066  0.730599   0.7616287  0.7725421 ]","[-0.21425657 -0.20107578 -0.19864419 -0.21408772 -0.20455328 -0.20192575
 -0.19824652 -0.20142297 -0.19608144 -0.2002133  -0.2136635  -0.2052782
 -0.19699346 -0.20980445 -0.20305692 -0.19847669]","[2.2037547 2.0615914 1.8365822 2.1901255 1.7332861 1.7388195 2.0931015
 2.0789223 2.2293806 2.0298674 2.0689917 1.5350457 2.0882647 1.7363045
 1.9076571 1.7016368]"
32,1.1026301,"[1.3291802 1.6016122 1.6970212 2.056474  1.8027606 1.8903697 1.8257629
 1.3651763 1.7141097 1.5259273 1.847734  1.9760333 2.2780294 1.8337518
 1.7553189 2.1145866]","[0.7684989  0.76989764 0.77592677 0.7836836  0.7635762  0.77065784
 0.76654345 0.7588404  0.7769329  0.7791773  0.7664776  0.77080625
 0.7727614  0.77481467 0.76744735 0.7437341 ]","[-0.20564227 -0.204633   -0.19473381 -0.20138447 -0.2012968  -0.19760203
 -0.2022415  -0.2053322  -0.196039   -0.20627335 -0.19849329 -0.19906941
 -0.20861426 -0.19933216 -0.20314007 -0.2077006 ]","[1.5348225 1.8062452 1.8917551 2.2578585 2.0040574 2.0879717 2.0280044
 1.5705085 1.9101486 1.7322006 2.0462272 2.1751027 2.4866438 2.033084
 1.9584589 2.322287 ]"
