iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
14,0.82143515,"[1.3887987 1.4729583 1.7286608 1.6367416 1.2490253 1.199882  1.7992086
 1.6461688 1.1131179 0.8916394 1.1608703 1.4163017 1.9621577 1.5489299
 2.1288695 1.3739605]","[0.7116549  0.72000074 0.7009001  0.7130685  0.6959977  0.7007585
 0.69916856 0.69982356 0.7079714  0.68202555 0.71150863 0.6848509
 0.72012395 0.6918058  0.695596   0.70234215]","[-0.23222679 -0.22612146 -0.22628643 -0.23154163 -0.22998364 -0.22856742
 -0.22289202 -0.22743785 -0.23037738 -0.22728723 -0.2346724  -0.22831672
 -0.22231796 -0.22471231 -0.22104336 -0.22973856]","[1.6210256 1.6990798 1.9549472 1.8682833 1.479009  1.4284494 2.0221007
 1.8736067 1.3434952 1.1189266 1.3955427 1.6446185 2.1844757 1.7736423
 2.349913  1.6036991]"
15,0.82143515,"[1.2380401 2.0703273 1.5601238 1.3395562 1.236803  1.4618804 1.5957099
 1.375736  1.2614001 1.6664711 1.1895604 1.823621  1.7476478 1.6148003
 2.642263  1.1120694]","[0.6962975  0.70048314 0.7097014  0.6928706  0.7065577  0.7013035
 0.71103394 0.7194655  0.71573997 0.70313144 0.7126561  0.70193195
 0.6876555  0.6927594  0.64475065 0.72033906]","[-0.23067199 -0.22140639 -0.22902623 -0.22793964 -0.23470014 -0.22767803
 -0.22962639 -0.23222068 -0.23464398 -0.22809412 -0.2326482  -0.2284792
 -0.2228865  -0.22271839 -0.21336694 -0.235549  ]","[1.4687121 2.2917337 1.78915   1.5674958 1.4715033 1.6895585 1.8253363
 1.6079566 1.496044  1.8945652 1.4222085 2.0521002 1.9705342 1.8375187
 2.85563   1.3476183]"
16,0.82143515,"[2.3361037 2.3019743 1.4774129 1.2663934 1.8173034 1.4936107 1.418711
 1.4791005 2.521297  2.3558729 1.2869449 1.5714898 1.5050396 1.5561988
 1.6334009 1.1386876]","[0.65523934 0.68715554 0.71614283 0.69216967 0.7003313  0.7120805
 0.70840645 0.6999852  0.7223854  0.7339745  0.7096751  0.72672796
 0.72886837 0.72363734 0.71618646 0.7297703 ]","[-0.21892214 -0.22072646 -0.23362347 -0.22646336 -0.2246229  -0.23089018
 -0.2271462  -0.22746044 -0.22027753 -0.2226904  -0.23144296 -0.22642154
 -0.23096837 -0.2235978  -0.23172379 -0.23234977]","[2.5550258 2.5227008 1.7110364 1.4928567 2.0419264 1.7245009 1.6458571
 1.706561  2.7415745 2.5785632 1.5183878 1.7979113 1.7360079 1.7797966
 1.8651247 1.3710374]"
17,0.82143515,"[1.5121751 1.9996626 1.6317492 1.5684053 1.8160723 1.2580826 1.5275314
 1.7396387 1.6395326 1.5660613 2.2028534 1.3780936 1.3053634 1.251694
 1.3279724 1.6191777]","[0.7215018  0.7253072  0.71036077 0.72860634 0.72341317 0.6977329
 0.7202971  0.707407   0.72171986 0.7112849  0.7169329  0.7132722
 0.725569   0.71504253 0.7045105  0.7187574 ]","[-0.22871777 -0.22326487 -0.21938425 -0.23091827 -0.22653542 -0.23030233
 -0.22591457 -0.22308171 -0.22172093 -0.22729868 -0.2210068  -0.22773682
 -0.22877531 -0.23107743 -0.2261628  -0.22722797]","[1.7408929 2.2229276 1.8511335 1.7993236 2.0426078 1.488385  1.753446
 1.9627204 1.8612535 1.7933599 2.4238603 1.6058304 1.5341387 1.4827714
 1.5541352 1.8464056]"
18,0.82143515,"[1.9011542 1.9393187 1.6857262 1.754138  1.6166573 1.3111408 1.1490035
 1.6713729 0.8220261 1.3666744 1.5107164 1.890023  2.4079375 1.2272071
 1.4226437 1.5042496]","[0.6928073  0.71695995 0.7323715  0.7112783  0.71644557 0.718117
 0.7235101  0.71875435 0.6971533  0.732666   0.72077817 0.7346474
 0.71824366 0.6974677  0.7277646  0.7203144 ]","[-0.22958127 -0.22733659 -0.22800568 -0.22405653 -0.2283862  -0.23753619
 -0.23339581 -0.23256633 -0.23359722 -0.22992283 -0.22546837 -0.22536284
 -0.22080232 -0.22742352 -0.22828734 -0.2309022 ]","[2.1307354 2.1666553 1.9137318 1.9781945 1.8450434 1.548677  1.3823993
 1.9039392 1.0556233 1.5965972 1.7361848 2.1153858 2.6287398 1.4546306
 1.650931  1.7351518]"
19,0.82143515,"[1.1396607 1.5603493 2.354292  1.7900629 1.7329471 1.9090598 1.2952158
 1.1921941 2.304563  2.0314224 1.4599407 1.633367  1.2119589 1.5056415
 2.0071833 1.2694795]","[0.714557   0.73036605 0.7056937  0.7100363  0.7282634  0.72609156
 0.7102261  0.70975053 0.6967389  0.71919554 0.72220683 0.71710277
 0.7087378  0.7135247  0.7406172  0.7071785 ]","[-0.23365799 -0.23015769 -0.22233307 -0.2257626  -0.22461653 -0.22054222
 -0.22787398 -0.23366582 -0.2214918  -0.2221635  -0.23088641 -0.22962444
 -0.229065   -0.22807188 -0.22730276 -0.2367484 ]","[1.3733187 1.7905071 2.5766249 2.0158255 1.9575636 2.129602  1.5230899
 1.4258599 2.5260549 2.2535858 1.6908271 1.8629913 1.4410238 1.7337134
 2.234486  1.506228 ]"
20,0.82143515,"[1.5663499  1.0670893  1.9292682  1.4538429  1.9035903  1.3074688
 1.4571916  0.90515107 1.6287704  1.0019926  1.8187084  1.2140912
 1.6324675  1.795522   1.6709652  1.7994536 ]","[0.73748654 0.70365727 0.71383655 0.7135995  0.7448149  0.7074272
 0.7257229  0.6914274  0.70666885 0.7283066  0.71123326 0.7009727
 0.71660805 0.72678137 0.7382363  0.73056716]","[-0.22920568 -0.23348552 -0.23076853 -0.22905205 -0.21862997 -0.22817528
 -0.23513925 -0.23405106 -0.23027226 -0.23552962 -0.22939855 -0.23452416
 -0.2232483  -0.22139405 -0.22547057 -0.23015514]","[1.7955556 1.3005748 2.1600368 1.682895  2.1222203 1.535644  1.6923308
 1.1392021 1.8590426 1.2375222 2.048107  1.4486153 1.8557159 2.016916
 1.8964357 2.0296087]"
21,0.82143515,"[1.5947896 2.456033  1.2033253 1.721613  2.205623  1.1021188 2.0954032
 1.5246211 1.3893156 1.3940423 1.9561921 2.0349984 1.5694613 1.8620265
 1.5960885 1.8177049]","[0.71735656 0.70687234 0.7145621  0.7119186  0.7235647  0.69396806
 0.72469467 0.7020874  0.71135604 0.70078194 0.70744216 0.69877553
 0.7069817  0.7227002  0.7071693  0.71760017]","[-0.22694673 -0.22286823 -0.2333168  -0.22656429 -0.22486053 -0.23076281
 -0.22190806 -0.22736743 -0.23219277 -0.22747566 -0.225885   -0.2235058
 -0.21942568 -0.22191018 -0.22559604 -0.22412723]","[1.8217363 2.6789012 1.436642  1.9481773 2.4304833 1.3328817 2.3173113
 1.7519885 1.6215084 1.6215179 2.1820772 2.2585042 1.788887  2.0839367
 1.8216846 2.0418322]"
22,0.82143515,"[1.6543475 1.2408326 1.1871214 1.6124543 1.9081086 1.3937869 1.2804294
 1.6254075 1.6800798 1.5874429 1.2631336 1.3030854 1.75162   1.4728754
 1.8276376 1.9197426]","[0.72518337 0.7158083  0.72121745 0.7288331  0.72027665 0.71595025
 0.7136489  0.73564017 0.7275556  0.6998248  0.72997767 0.70201445
 0.69785035 0.6754384  0.6930485  0.6961505 ]","[-0.23068993 -0.23052424 -0.23437467 -0.22841679 -0.22740594 -0.23465227
 -0.23270534 -0.23072368 -0.22564054 -0.22821611 -0.2355766  -0.22997372
 -0.22647552 -0.22477625 -0.2228652  -0.21903898]","[1.8850374 1.4713569 1.421496  1.8408711 2.1355145 1.6284392 1.5131347
 1.8561311 1.9057204 1.8156589 1.4987103 1.5330591 1.9780955 1.6976516
 2.0505028 2.1387815]"
23,0.82143515,"[1.8633611  1.6896607  0.94221795 1.3630091  0.8830091  1.5443622
 1.1494153  1.2056892  1.6004237  1.7186484  2.0845246  1.816225
 1.2633499  1.6204803  1.20956    1.6256979 ]","[0.71113294 0.71280473 0.69625604 0.6909888  0.70132554 0.72730947
 0.6900643  0.7295776  0.7020093  0.7252898  0.7061099  0.7146428
 0.69796026 0.71785355 0.70977485 0.71482956]","[-0.22140187 -0.23061265 -0.2312223  -0.22715415 -0.23737308 -0.23201121
 -0.235118   -0.2358477  -0.22588548 -0.22733526 -0.22650725 -0.22993809
 -0.22994557 -0.2285562  -0.234182   -0.22917034]","[2.084763  1.9202733 1.1734402 1.5901632 1.1203822 1.7763734 1.3845333
 1.4415369 1.8263092 1.9459836 2.3110318 2.046163  1.4932954 1.8490365
 1.443742  1.8548682]"
24,0.82143515,"[1.197028  2.0795212 2.18261   1.1175015 1.020334  1.326859  1.7031004
 1.6767204 1.4828863 1.5832323 2.1168287 1.5956705 1.2104018 1.9478747
 1.5623462 2.2013662]","[0.7213177  0.7269645  0.69110096 0.7051712  0.714666   0.7062324
 0.6965404  0.71542454 0.7089218  0.71623135 0.717116   0.7007471
 0.7045809  0.7062516  0.7109436  0.6940305 ]","[-0.22968115 -0.22481957 -0.22622193 -0.22662142 -0.23677954 -0.2307404
 -0.22501045 -0.22441211 -0.22937891 -0.22692864 -0.22254734 -0.22903508
 -0.23297496 -0.22585641 -0.22755516 -0.22026107]","[1.4267092 2.3043408 2.408832  1.3441229 1.2571136 1.5575994 1.928111
 1.9011325 1.7122653 1.8101609 2.339376  1.8247056 1.4433768 2.173731
 1.7899014 2.4216273]"
25,0.82143515,"[1.2743404 1.4049846 1.4562246 1.5085274 1.5148737 1.2625693 1.1551231
 1.4244679 1.3886443 1.3504999 1.4281322 1.2964872 1.3543874 1.2423708
 1.6296947 1.5228982]","[0.7121232  0.6960318  0.7063656  0.7390028  0.7199294  0.698162
 0.7142254  0.71284926 0.7197894  0.7105543  0.7103897  0.7134557
 0.6912907  0.7070765  0.71846586 0.7171338 ]","[-0.23000026 -0.22699516 -0.22519162 -0.22615321 -0.22960964 -0.23104988
 -0.2323097  -0.22779414 -0.23105122 -0.23073001 -0.22661623 -0.23143063
 -0.22363782 -0.2307949  -0.22775517 -0.2302329 ]","[1.5043406 1.6319797 1.6814162 1.7346807 1.7444834 1.4936192 1.3874328
 1.6522621 1.6196955 1.5812299 1.6547484 1.5279179 1.5780252 1.4731658
 1.8574499 1.7531312]"
26,0.82143515,"[1.4369994 1.6217659 1.5293932 1.538186  1.4184842 1.2445223 1.3977622
 1.3952838 1.309192  1.8648515 1.5685363 1.1187012 1.5647416 1.3086735
 1.0117083 1.2163631]","[0.7147953  0.69938004 0.7331022  0.71449625 0.7008819  0.7118792
 0.69464254 0.6978162  0.7067311  0.71129376 0.7153393  0.70568144
 0.7241603  0.71511513 0.69147766 0.7007474 ]","[-0.23020634 -0.22722937 -0.2299946  -0.22706066 -0.23139335 -0.231024
 -0.22459231 -0.22873192 -0.22657564 -0.22613832 -0.22830509 -0.23061846
 -0.22905752 -0.22774544 -0.23328304 -0.23345485]","[1.6672058 1.8489952 1.7593877 1.7652466 1.6498775 1.4755464 1.6223545
 1.6240157 1.5357676 2.0909898 1.7968414 1.3493197 1.7937992 1.5364189
 1.2449913 1.4498179]"
27,0.82143515,"[1.8241538 1.3606411 1.1365844 1.4172596 2.2880762 1.3402271 1.61053
 2.699304  1.7498738 1.4689263 1.5908726 1.1989272 1.3486147 1.680993
 1.8613448 1.2949522]","[0.7194882  0.7093726  0.7043184  0.7145624  0.71624076 0.70803535
 0.71589833 0.72163737 0.70645976 0.6999382  0.708237   0.70681155
 0.7064175  0.7119009  0.688197   0.71228474]","[-0.22345242 -0.22902927 -0.22956666 -0.23023736 -0.22076216 -0.23023048
 -0.23059641 -0.21374404 -0.2239221  -0.223688   -0.2261082  -0.23177694
 -0.22561899 -0.22821227 -0.22005755 -0.2343895 ]","[2.0476062 1.5896704 1.3661511 1.6474969 2.5088384 1.5704576 1.8411264
 2.913048  1.9737959 1.6926143 1.8169808 1.4307041 1.5742337 1.9092052
 2.0814023 1.5293417]"
28,0.82143515,"[1.6406927 1.6290972 1.7109638 1.7543024 1.6013213 1.9604683 1.1238196
 1.7576262 2.3358734 1.7719907 1.3488214 1.0789378 1.5555713 1.4114485
 1.8304083 1.3599448]","[0.7136608  0.71416986 0.7188157  0.69077253 0.70194846 0.69830567
 0.7015375  0.7204637  0.6848707  0.69547063 0.6927194  0.68704844
 0.7064136  0.70415413 0.70385534 0.69927573]","[-0.22641546 -0.2273455  -0.22562896 -0.21915102 -0.23013486 -0.22181702
 -0.23312709 -0.22803254 -0.21617869 -0.22601628 -0.22446635 -0.23323789
 -0.22538286 -0.22422989 -0.22738816 -0.22671609]","[1.8671081 1.8564427 1.9365928 1.9734534 1.8314562 2.1822853 1.3569467
 1.9856588 2.552052  1.9980069 1.5732877 1.3121756 1.7809542 1.6356784
 2.0577965 1.5866609]"
29,0.82143515,"[1.7619737 1.2411712 1.7400362 2.6268828 1.0026677 1.8183657 1.7822776
 1.9086801 2.1147428 2.5100956 1.5790422 1.7924389 1.5513434 1.3137196
 1.6072916 1.8193452]","[0.7156872  0.7149234  0.69794655 0.7010431  0.70496285 0.71208024
 0.7044995  0.693797   0.70655996 0.71030784 0.7047999  0.7053123
 0.69640255 0.71867114 0.74967474 0.6924236 ]","[-0.22499621 -0.23546009 -0.22624022 -0.21656385 -0.22947627 -0.22958222
 -0.22776718 -0.22465126 -0.22292474 -0.21557209 -0.2263588  -0.22759779
 -0.22739363 -0.22700019 -0.22040644 -0.22221632]","[1.98697   1.4766313 1.9662764 2.8434467 1.232144  2.047948  2.0100448
 2.1333313 2.3376675 2.7256677 1.805401  2.0200367 1.7787371 1.5407199
 1.827698  2.0415616]"
30,0.82143515,"[1.6760463 1.7551768 1.5113618 1.7243171 2.0294287 1.1004524 2.3965623
 1.5135391 1.429008  1.7410668 1.4882137 1.8487223 1.4642675 1.4344777
 1.6100178 1.3956338]","[0.7119749  0.70992035 0.7033466  0.7149426  0.6901365  0.70784926
 0.6524627  0.7104689  0.7098387  0.7138478  0.70435053 0.7055814
 0.70535547 0.685527   0.68991035 0.7081986 ]","[-0.22656861 -0.22690985 -0.2269042  -0.22855636 -0.2166644  -0.23325749
 -0.21799321 -0.22708821 -0.22893107 -0.22770968 -0.2329539  -0.22539866
 -0.22954446 -0.22937617 -0.22765818 -0.23229894]","[1.9026148 1.9820867 1.738266  1.9528735 2.246093  1.33371   2.6145556
 1.7406273 1.6579391 1.9687765 1.7211676 2.074121  1.6938119 1.6638539
 1.8376759 1.6279328]"
31,0.82143515,"[1.8693879  0.96109104 1.1795695  1.0915415  1.5222622  0.9694785
 1.8731889  1.4310818  1.2843091  1.2017218  1.9671732  1.3821338
 1.7771769  1.4029986  1.758099   1.2087235 ]","[0.69073784 0.70253694 0.70687115 0.70069647 0.7172518  0.7031224
 0.70812786 0.7040292  0.70521045 0.703727   0.7134502  0.71442676
 0.696801   0.70935786 0.7246112  0.71624005]","[-0.22765516 -0.23177136 -0.23357669 -0.22815657 -0.22672334 -0.22936139
 -0.21996604 -0.2293716  -0.23366313 -0.2306093  -0.22440805 -0.22730719
 -0.22803709 -0.23136674 -0.22589302 -0.23540209]","[2.097043  1.1928624 1.4131461 1.3196981 1.7489855 1.1988399 2.093155
 1.6604533 1.5179722 1.4323311 2.1915812 1.609441  2.005214  1.6343653
 1.983992  1.4441257]"
