iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
13,1.2720096,"[1.9344581 2.0460024 2.773084  2.3148289 1.7249018 1.83359   1.7003217
 1.5222993 1.2925051 1.8278389 1.921986  1.9347245 1.8426912 2.5343695
 2.0613558 2.348459 ]","[0.7541797  0.7689075  0.76868397 0.7524784  0.7657419  0.75913733
 0.7643637  0.72524333 0.7542101  0.76563835 0.75271416 0.7544018
 0.7639146  0.7601347  0.74390656 0.75539446]","[-0.23438923 -0.2369904  -0.22935605 -0.23237208 -0.23874727 -0.23859452
 -0.23890972 -0.23466177 -0.23919025 -0.24121575 -0.23852454 -0.23449908
 -0.23269032 -0.23251729 -0.23267241 -0.23559256]","[2.1688473 2.2829928 3.00244   2.547201  1.963649  2.0721846 1.9392314
 1.7569611 1.5316954 2.0690546 2.1605105 2.1692235 2.0753815 2.7668867
 2.2940283 2.5840516]"
14,1.2720096,"[1.5569161 1.554183  1.9338826 1.7894113 1.518596  2.255535  2.3230867
 1.8716441 2.2021303 1.964907  1.758237  1.5902903 2.122724  2.0683277
 1.8022138 1.60497  ]","[0.7595006  0.7651073  0.7613932  0.7644432  0.75031126 0.75687474
 0.74439836 0.7621603  0.7738072  0.7483251  0.7596383  0.7446018
 0.76239884 0.7673231  0.74445575 0.7561318 ]","[-0.23886393 -0.23844905 -0.23430912 -0.23684235 -0.24376546 -0.22973715
 -0.23188972 -0.23659864 -0.23595603 -0.22931872 -0.23654237 -0.23636313
 -0.23389769 -0.2399966  -0.23402344 -0.23579824]","[1.7957801 1.7926321 2.1681917 2.0262537 1.7623615 2.485272  2.5549765
 2.1082428 2.4380863 2.1942258 1.9947793 1.8266535 2.3566217 2.3083243
 2.0362372 1.8407682]"
15,1.2720096,"[1.8801231 1.4157461 1.5609745 1.7734965 1.7917593 2.4323487 1.8691216
 2.2416553 1.7660991 1.5978253 1.5650463 2.3302057 1.4275683 1.9001533
 2.0369942 1.7259485]","[0.76582366 0.7479188  0.7563675  0.7446551  0.7592362  0.75713724
 0.76944906 0.7461257  0.75839716 0.75990516 0.7536201  0.76678497
 0.7657107  0.7468853  0.7698893  0.7591307 ]","[-0.23856144 -0.2421042  -0.23620048 -0.23261037 -0.233422   -0.22925468
 -0.23961453 -0.23451245 -0.23775737 -0.23555468 -0.23874803 -0.23200022
 -0.24776149 -0.23409183 -0.2352478  -0.23651727]","[2.1186845 1.6578503 1.7971749 2.0061069 2.0251813 2.6616035 2.108736
 2.4761677 2.0038564 1.83338   1.8037944 2.5622058 1.6753298 2.1342452
 2.272242  1.9624658]"
16,1.2720096,"[1.7398444 2.682936  1.848609  2.2485976 1.8351421 2.213729  1.4661988
 2.1186247 1.4302284 2.237165  1.8039712 1.6953962 1.5282685 1.5618485
 1.6138713 1.92489  ]","[0.7494496  0.7454204  0.76122856 0.7541869  0.7680382  0.764223
 0.75428146 0.75984424 0.7575473  0.7552113  0.7518102  0.7480752
 0.76464826 0.7576529  0.7528085  0.7604775 ]","[-0.23683162 -0.22880962 -0.23433971 -0.22231571 -0.23374224 -0.23747598
 -0.24052322 -0.23917317 -0.24017937 -0.22902487 -0.24028884 -0.22900732
 -0.23883347 -0.23842035 -0.2326198  -0.237401  ]","[1.9766761 2.9117455 2.0829487 2.4709134 2.0688844 2.4512048 1.706722
 2.3577979 1.6704078 2.4661899 2.04426   1.9244035 1.7671019 1.8002689
 1.8464911 2.162291 ]"
17,1.2720096,"[2.6130471 1.7966944 1.9730692 2.0481272 1.8183454 1.7041457 1.9707795
 1.7108816 2.4149659 1.8885721 1.5615419 1.5129205 2.0207565 1.4262952
 1.8943331 1.6060481]","[0.7459135  0.7655799  0.7591424  0.7592242  0.7403502  0.75614756
 0.75863373 0.77105206 0.7622039  0.7646526  0.75012296 0.76286596
 0.7632186  0.7534094  0.76588607 0.7638716 ]","[-0.2235738  -0.23516117 -0.22863673 -0.2342838  -0.23245537 -0.24123935
 -0.23891823 -0.24265678 -0.23587434 -0.23665111 -0.23711364 -0.24019296
 -0.23502643 -0.24348657 -0.23784898 -0.23824315]","[2.8366208 2.0318556 2.201706  2.2824109 2.0508008 1.945385  2.2096977
 1.9535384 2.6508403 2.1252232 1.7986555 1.7531135 2.2557828 1.6697817
 2.1321821 1.8442912]"
18,1.2720096,"[1.8801783 1.9567442 1.6877271 2.2928846 1.577452  2.0757022 1.8036141
 2.056539  2.1273398 1.7903208 1.6868033 2.0869398 2.0476208 2.2804637
 1.7693473 2.1003487]","[0.7488034  0.73817337 0.7572395  0.7496443  0.7487492  0.77265596
 0.77214235 0.7748046  0.77778643 0.7627239  0.75970703 0.759525
 0.7671587  0.7660985  0.754762   0.7624355 ]","[-0.23382364 -0.23406172 -0.23670445 -0.23096018 -0.24114953 -0.23354998
 -0.23780851 -0.23984487 -0.23860371 -0.23454033 -0.23816752 -0.23284543
 -0.23074703 -0.23745242 -0.23829637 -0.23372526]","[2.114002  2.190806  1.9244316 2.5238447 1.8186015 2.3092523 2.0414226
 2.2963839 2.3659437 2.024861  1.9249709 2.319785  2.2783678 2.5179162
 2.0076437 2.334074 ]"
19,1.2720096,"[1.3388737 1.8224051 2.1021824 1.7586493 1.8757327 2.3578932 2.189344
 2.0046825 2.1102533 1.9147371 1.902678  2.0994194 1.8837013 1.7066318
 1.7367657 2.0119574]","[0.7515017  0.75081915 0.7486822  0.7535216  0.76748353 0.7520878
 0.76951313 0.75429094 0.75873375 0.7650332  0.74830556 0.757411
 0.7418927  0.7495307  0.7530098  0.76236886]","[-0.23927192 -0.23752497 -0.23195313 -0.23727565 -0.2375543  -0.23262052
 -0.23576    -0.2341303  -0.23566902 -0.23944914 -0.23257855 -0.23394647
 -0.2335382  -0.23791037 -0.23555605 -0.23561363]","[1.5781456 2.05993   2.3341355 1.995925  2.113287  2.5905137 2.425104
 2.238813  2.3459225 2.1541862 2.1352565 2.333366  2.1172395 1.9445422
 1.9723217 2.247571 ]"
20,1.2720096,"[1.9642218 1.8332573 2.15624   2.1603847 1.9270988 1.6281369 1.5072931
 1.4886458 1.5809512 2.0653071 2.3509603 1.9785672 1.3975105 1.8153563
 1.9164591 1.513034 ]","[0.7533683  0.75635195 0.76776737 0.7526861  0.76084757 0.7548404
 0.7575001  0.7556643  0.75669456 0.7633173  0.76315945 0.7621414
 0.7425973  0.760346   0.76034576 0.7445065 ]","[-0.23696576 -0.23713623 -0.23684664 -0.23700929 -0.23573613 -0.2353036
 -0.23839508 -0.23852956 -0.2392253  -0.23383485 -0.232233   -0.23674427
 -0.23809527 -0.23125362 -0.23360105 -0.23885353]","[2.2011876 2.0703936 2.3930867 2.397394  2.162835  1.8634405 1.7456882
 1.7271754 1.8201765 2.299142  2.5831933 2.2153115 1.6356058 2.0466099
 2.1500602 1.7518876]"
21,1.2720096,"[1.5821813 1.7246618 2.0194325 1.795475  2.1709008 1.693508  1.9724146
 1.9394101 2.0806184 1.6815301 1.5479511 2.477122  1.8265961 1.6476136
 1.9116    1.9016395]","[0.76778096 0.7587656  0.75788075 0.7629671  0.7644377  0.75589436
 0.7590425  0.7575232  0.7477404  0.7643134  0.75306934 0.76142025
 0.7427452  0.7505173  0.759907   0.7552824 ]","[-0.24230161 -0.23662253 -0.23595655 -0.23778243 -0.23432408 -0.23760048
 -0.23858586 -0.2273964  -0.23201875 -0.23572128 -0.23697248 -0.23360863
 -0.23537166 -0.23893748 -0.23375233 -0.23194027]","[1.8244829 1.9612844 2.255389  2.0332575 2.4052248 1.9311085 2.2110004
 2.1668065 2.312637  1.9172513 1.7849236 2.7107308 2.0619678 1.8865511
 2.1453524 2.1335797]"
22,1.2720096,"[1.6024625 1.9325664 2.422748  1.8325591 1.613773  1.9999994 1.9789046
 2.1041334 1.6476942 2.2495394 1.6297233 1.8183856 1.6058571 1.6939828
 1.7877806 1.8993859]","[0.7650727  0.7688986  0.76608175 0.7479579  0.74717087 0.75055224
 0.765568   0.7529742  0.75641936 0.737942   0.7473406  0.7542761
 0.76041764 0.7512727  0.74760014 0.76097506]","[-0.24097839 -0.23416851 -0.23101096 -0.23414893 -0.2397317  -0.22767077
 -0.23922817 -0.23239921 -0.23673072 -0.23301208 -0.23751254 -0.23571558
 -0.23747687 -0.23900919 -0.23436604 -0.23752241]","[1.8434409 2.166735  2.653759  2.066708  1.8535047 2.2276702 2.2181327
 2.3365326 1.8844249 2.4825513 1.8672359 2.0541012 1.843334  1.932992
 2.0221467 2.1369083]"
23,1.2720096,"[2.2878897 2.5844588 2.4377372 1.4955921 1.9111716 1.9315445 2.0444884
 1.5512904 1.6932634 1.4724556 1.4303734 2.1448414 1.7352493 1.6842034
 2.1030378 2.0499396]","[0.76322806 0.7700905  0.7739993  0.7530495  0.7516947  0.7665401
 0.75269383 0.7478673  0.7482819  0.7599656  0.75605404 0.7624136
 0.7612927  0.7404236  0.74988323 0.739294  ]","[-0.23534742 -0.23437582 -0.23153086 -0.24062704 -0.23616473 -0.23566194
 -0.23141757 -0.23910177 -0.23714416 -0.23918016 -0.24192451 -0.23342927
 -0.23743463 -0.24119137 -0.23323803 -0.2330699 ]","[2.5232372 2.8188345 2.6692681 1.7362192 2.1473362 2.1672065 2.275906
 1.7903922 1.9304075 1.7116358 1.672298  2.3782706 1.9726839 1.9253948
 2.3362758 2.2830095]"
24,1.2720096,"[1.3121469 1.8324555 1.71081   1.676491  1.7994057 1.4219558 1.5173054
 1.7305899 2.188674  1.7685742 2.0247374 1.8705851 2.5222113 1.6640531
 2.0649729 2.278023 ]","[0.74329984 0.7651462  0.7540595  0.7577705  0.76306874 0.7373589
 0.7664022  0.7399727  0.7410663  0.75997394 0.7541764  0.7396309
 0.76615673 0.7676513  0.76044595 0.7578657 ]","[-0.24052572 -0.23857172 -0.23775573 -0.24101244 -0.24215785 -0.23920825
 -0.2393866  -0.23996595 -0.23600113 -0.23870705 -0.23249494 -0.23568092
 -0.23156284 -0.23606697 -0.23530583 -0.23337756]","[1.5526726 2.0710273 1.9485657 1.9175035 2.0415635 1.661164  1.7566919
 1.9705558 2.4246752 2.0072813 2.2572322 2.106266  2.7537742 1.90012
 2.3002787 2.5114005]"
25,1.2720096,"[1.6249272 1.5562223 1.7177364 2.4150965 1.8424487 1.8782616 1.6722326
 2.1024938 2.1327686 1.7687266 2.1829066 1.6213032 1.9247372 2.178472
 1.7546077 1.784917 ]","[0.75965226 0.75435066 0.75019056 0.75974035 0.7598432  0.75937253
 0.7538251  0.7452721  0.7651313  0.76957583 0.7595438  0.75601465
 0.7466751  0.7528083  0.7617097  0.7657925 ]","[-0.23349725 -0.23512118 -0.24357644 -0.2322198  -0.23503418 -0.2341084
 -0.23809521 -0.23232496 -0.23757306 -0.23913617 -0.2302426  -0.24032341
 -0.23324318 -0.23474465 -0.23523407 -0.23406544]","[1.8584244 1.7913435 1.9613128 2.6473162 2.077483  2.11237   1.9103278
 2.3348188 2.3703418 2.0078628 2.413149  1.8616266 2.1579804 2.4132166
 1.9898417 2.0189824]"
26,1.2720096,"[1.4836473 1.71891   2.2351155 1.8800858 1.863311  1.347046  2.9144347
 2.3215322 1.7627265 1.7215704 1.9561312 2.263375  1.5478956 1.9793373
 1.6318923 1.8071257]","[0.7616499  0.7594318  0.76296586 0.74718153 0.7658122  0.7487549
 0.75808734 0.7634177  0.76052624 0.7545709  0.7667416  0.756769
 0.75752383 0.76107377 0.7537474  0.75744104]","[-0.24119018 -0.23840462 -0.2341038  -0.23742257 -0.23427992 -0.23916285
 -0.2258706  -0.23135853 -0.23545642 -0.23761263 -0.23300767 -0.2278126
 -0.23673971 -0.23167244 -0.23521149 -0.23815715]","[1.7248375 1.9573146 2.4692192 2.1175084 2.097591  1.5862088 3.1403053
 2.5528908 1.998183  1.959183  2.189139  2.4911876 1.7846353 2.2110097
 1.8671038 2.0452828]"
27,1.2720096,"[1.6702961 1.288129  2.2545342 1.5703661 1.9363096 1.7186534 1.7127615
 1.928414  2.0165675 2.0174098 3.522633  2.1535366 2.440062  1.5792251
 1.4352438 2.2138596]","[0.75012827 0.76256365 0.779529   0.7549879  0.7661027  0.7545461
 0.7551057  0.7552417  0.7445998  0.7724144  0.7689579  0.7523447
 0.75340605 0.75893265 0.7524866  0.7466199 ]","[-0.23817196 -0.24288812 -0.23779349 -0.23864792 -0.2341578  -0.23865667
 -0.24074955 -0.23185246 -0.2364137  -0.23142767 -0.21375445 -0.23639672
 -0.23197852 -0.23734327 -0.24311237 -0.23134951]","[1.908468  1.5310171 2.4923277 1.8090141 2.1704674 1.9573101 1.9535111
 2.1602664 2.2529812 2.2488375 3.7363875 2.3899333 2.6720405 1.8165684
 1.6783562 2.445209 ]"
28,1.2720096,"[1.6062363 1.6422276 1.5276552 2.243535  2.1192899 1.534947  2.1370335
 1.5763255 1.9078133 2.1517785 1.503902  2.753556  1.6277192 2.0577755
 1.8790327 1.6372148]","[0.7691585  0.7592565  0.7539425  0.76835126 0.75464296 0.7592309
 0.7526429  0.756972   0.7609498  0.77509695 0.76273775 0.75193495
 0.759635   0.75498736 0.7576056  0.7573127 ]","[-0.23862155 -0.23344469 -0.23649083 -0.23692751 -0.22852412 -0.2415191
 -0.23406701 -0.23938167 -0.2393372  -0.23845433 -0.24028037 -0.22760177
 -0.23464203 -0.2313746  -0.2375206  -0.23795581]","[1.8448579 1.8756723 1.7641461 2.4804626 2.347814  1.7764661 2.3711004
 1.8157072 2.1471505 2.3902328 1.7441823 2.9811578 1.8623612 2.28915
 2.1165533 1.8751706]"
29,1.2720096,"[2.188921  1.8708665 2.0521097 1.8783494 2.0267856 2.078438  1.5220474
 2.4546618 1.7140269 1.5866148 2.0302174 1.5231619 1.7785352 1.654462
 1.4430405 1.3827604]","[0.7395062  0.7593562  0.7520528  0.7656972  0.77157456 0.74928945
 0.7687225  0.76651347 0.769015   0.7639239  0.7651507  0.74609536
 0.76536894 0.7672588  0.7570201  0.7513487 ]","[-0.23377557 -0.24045753 -0.23380521 -0.23799601 -0.23617952 -0.2321755
 -0.24260297 -0.23246472 -0.24289249 -0.24156356 -0.23328654 -0.23888989
 -0.23894961 -0.23700848 -0.24312846 -0.24166332]","[2.4226966 2.111324  2.285915  2.1163454 2.2629652 2.3106136 1.7646503
 2.6871266 1.9569194 1.8281784 2.263504  1.7620518 2.017485  1.8914704
 1.6861689 1.6244237]"
30,1.2720096,"[1.7475541 1.9498974 1.5099605 1.6644397 1.9855385 1.8305918 2.034221
 1.4979492 1.5747274 1.6668711 1.9001362 1.6948454 1.5696728 1.7451711
 1.6016474 1.7896807]","[0.75770336 0.76141304 0.75960726 0.76703    0.7625801  0.759636
 0.76175183 0.7549596  0.76297325 0.76369643 0.7612373  0.7505648
 0.7664512  0.756525   0.76685303 0.7586147 ]","[-0.23269887 -0.23757355 -0.23642889 -0.23876205 -0.23499349 -0.23574527
 -0.23140077 -0.23828708 -0.24356516 -0.23785491 -0.23817606 -0.23431137
 -0.23841695 -0.23463117 -0.2391119  -0.23443799]","[1.980253  2.187471  1.7463894 1.9032017 2.220532  2.066337  2.2656217
 1.7362363 1.8182926 1.904726  2.1383123 1.9291568 1.8080897 1.9798023
 1.8407593 2.0241187]"
31,1.2720096,"[1.6775091 1.9593642 2.0125377 1.8135071 1.5641547 2.0988798 1.9887717
 2.5478148 1.7080952 2.2231276 2.09031   1.9594636 1.9823364 1.7361006
 2.2485106 2.2701163]","[0.7621503  0.76492167 0.7640802  0.7561064  0.7681322  0.76507676
 0.7654962  0.7723618  0.75844073 0.7437835  0.75872344 0.7355482
 0.75672567 0.7524691  0.74343413 0.7744667 ]","[-0.24311712 -0.23840117 -0.23550633 -0.24070553 -0.24359453 -0.23595838
 -0.23886089 -0.23435915 -0.23798004 -0.23643136 -0.2356896  -0.23378415
 -0.23766819 -0.2395772  -0.23426102 -0.23762028]","[1.9206262 2.1977654 2.248044  2.0542126 1.8077493 2.3348382 2.2276325
 2.7821739 1.9460752 2.459559  2.3259997 2.1932478 2.2200046 1.9756777
 2.4827716 2.5077367]"
32,1.2720096,"[1.5552725 1.7176448 1.8152807 1.7914624 1.6924771 1.641994  1.9328517
 1.7207118 1.5460479 1.5355097 2.4190183 1.6249765 1.9436456 1.9707038
 3.0817082 2.075382 ]","[0.75080645 0.7740427  0.76452446 0.7499177  0.7655994  0.763522
 0.771735   0.73405194 0.7629816  0.7596721  0.7620596  0.7604012
 0.76444656 0.758449   0.76419586 0.7664702 ]","[-0.23805462 -0.23957215 -0.23759344 -0.23684838 -0.23851109 -0.23934238
 -0.23718177 -0.23209095 -0.23950572 -0.23770443 -0.23239346 -0.24091902
 -0.23168032 -0.24153471 -0.22028938 -0.24031715]","[1.7933271 1.957217  2.052874  2.0283108 1.9309882 1.8813363 2.1700335
 1.9528028 1.7855537 1.7732141 2.6514118 1.8658955 2.1753259 2.2122386
 3.3019977 2.315699 ]"
