iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.31151062,"[1.6321788  1.2322631  0.77937824 0.9501749  1.2951541  0.54891574
 0.91132283 1.0112073  0.52529716 1.116358   1.2695336  2.2204747
 0.37355378 0.75648427 1.0728129  2.2792132 ]","[0.6514952  0.6491546  0.6181977  0.64946425 0.6264011  0.6295668
 0.6196646  0.6465287  0.60895586 0.6338264  0.6150457  0.5954345
 0.61672926 0.5973503  0.6464209  0.61316663]","[-0.211731   -0.2241301  -0.22681873 -0.22412053 -0.22181301 -0.22699866
 -0.2237531  -0.21914577 -0.22742802 -0.22359082 -0.21851158 -0.20693743
 -0.23016891 -0.22859105 -0.22382608 -0.21242772]","[1.8439097  1.4563932  1.006197   1.1742954  1.516967   0.77591443
 1.1350759  1.2303531  0.7527252  1.3399489  1.4880452  2.427412
 0.6037227  0.98507535 1.296639   2.4916408 ]"
11,0.31151062,"[1.7217096  0.49394673 0.66246605 0.51981914 1.1525911  0.61512357
 0.85462356 1.515489   2.3992894  1.1368843  1.4913617  1.1678106
 1.419785   0.60181224 1.3467591  1.0839368 ]","[0.6368516  0.6424115  0.62633026 0.6115652  0.5567703  0.6358296
 0.62660587 0.6481537  0.59691167 0.63352704 0.6419914  0.65230787
 0.66637754 0.60787183 0.64813036 0.6479417 ]","[-0.21489537 -0.2329672  -0.22968656 -0.2296808  -0.21938984 -0.23107438
 -0.22207332 -0.21214947 -0.20647982 -0.22164023 -0.21952312 -0.21937642
 -0.22007321 -0.22780535 -0.22311118 -0.22544909]","[1.936605   0.7269139  0.8921526  0.7494999  1.3719809  0.84619796
 1.0766969  1.7276385  2.6057692  1.3585246  1.7108848  1.387187
 1.6398582  0.8296176  1.5698702  1.3093859 ]"
12,0.31151062,"[0.32938388 1.2375329  0.73567533 1.620233   1.0663624  0.57144415
 1.2001787  0.49321645 0.40545487 1.4054917  1.6070882  0.8777704
 1.2088091  0.584859   0.78674585 0.7501224 ]","[0.5999899  0.6361191  0.6170982  0.6458743  0.6195605  0.6062445
 0.64959824 0.6183243  0.6150539  0.6560563  0.6291594  0.6466443
 0.64428115 0.5948732  0.63740194 0.62378263]","[-0.23244879 -0.22231075 -0.22146058 -0.2235541  -0.22156051 -0.22806776
 -0.21802461 -0.23299842 -0.23051572 -0.22156559 -0.21948373 -0.22484756
 -0.21973896 -0.2267618  -0.23029059 -0.22977266]","[0.56183267 1.4598436  0.9571359  1.8437872  1.2879229  0.7995119
 1.4182034  0.7262149  0.6359706  1.6270573  1.826572   1.102618
 1.4285481  0.81162083 1.0170364  0.9798951 ]"
13,-0.015495464,"[ 0.378308    1.6495755   2.1447463   0.3000839   0.98370326  0.4634605
  1.6046745   0.9592738  -0.01549546  0.70811194  1.419785    1.284497
  0.9905816   0.55759203  0.64051986  0.990363  ]","[0.6141383  0.59306896 0.56831306 0.6116747  0.57857704 0.6290808
 0.6202811  0.6378403  0.5561594  0.64764386 0.66637754 0.6069145
 0.6488132  0.6304749  0.6281494  0.64103895]","[-0.22953266 -0.21726732 -0.21401975 -0.2321854  -0.225327   -0.23074631
 -0.21429554 -0.22219047 -0.23309362 -0.2223801  -0.22007321 -0.22487643
 -0.21776098 -0.23082921 -0.22601448 -0.21806201]","[0.60784066 1.8668427  2.358766   0.5322693  1.2090303  0.69420683
 1.81897    1.1814643  0.21759816 0.93049204 1.6398582  1.5093734
 1.2083426  0.7884212  0.86653435 1.208425  ]"
14,-0.015495464,"[0.37773222 1.0072409  2.2630038  0.94666183 0.71495306 1.0652797
 1.9491422  1.3327951  1.1397194  0.6544323  1.1544197  1.0940332
 1.4915104  1.44996    1.1558312  0.51069355]","[0.6229558  0.62972987 0.6020371  0.6536052  0.6253547  0.6569406
 0.6307755  0.61173075 0.62664646 0.624598   0.6137309  0.61854887
 0.621015   0.6510674  0.6184392  0.62597054]","[-0.2273448  -0.22413906 -0.20799749 -0.219666   -0.22530048 -0.22986978
 -0.21188828 -0.22393045 -0.22246563 -0.22965476 -0.22409636 -0.22286841
 -0.22180372 -0.22087502 -0.22304687 -0.22784993]","[0.605077   1.23138    2.4710014  1.1663278  0.94025356 1.2951496
 2.1610305  1.5567256  1.362185   0.8840871  1.378516   1.3169017
 1.713314   1.670835   1.3788781  0.7385435 ]"
15,-0.015495464,"[1.2121793  1.0148914  1.5466131  0.7261902  0.32852125 1.5923178
 0.94407773 1.4524733  2.0879512  0.99992055 0.62401414 1.0524635
 0.9987087  0.5898944  0.74297595 1.4271362 ]","[0.65392673 0.6134957  0.6059228  0.6147924  0.6178088  0.63375115
 0.6304827  0.6354685  0.6054374  0.64736235 0.62116325 0.6310587
 0.64530814 0.611435   0.6225957  0.64239585]","[-0.22459424 -0.22302821 -0.21163264 -0.22267954 -0.22829036 -0.21441148
 -0.2261294  -0.22033368 -0.21041064 -0.22798114 -0.22597852 -0.2213797
 -0.22665668 -0.22991392 -0.22874473 -0.22224972]","[1.4367735  1.2379196  1.7582457  0.94886976 0.55681163 1.8067293
 1.1702071  1.672807   2.2983618  1.2279017  0.8499927  1.2738433
 1.2253654  0.81980836 0.9717207  1.6493859 ]"
16,-0.015495464,"[0.7627206  0.8894901  1.727967   0.8609424  1.0204201  1.0990365
 0.9321839  0.82298905 1.5085098  0.46976143 1.3160992  1.0585456
 1.9629864  0.9060073  1.442858   0.5730668 ]","[0.62592816 0.63171005 0.6144149  0.62942886 0.6153332  0.63986695
 0.63430744 0.62181866 0.6318373  0.62325925 0.6169375  0.625324
 0.60833836 0.6291036  0.63796234 0.6056247 ]","[-0.2282466  -0.2262834  -0.20967126 -0.22535686 -0.22017145 -0.2224441
 -0.22788434 -0.22900921 -0.22043458 -0.22622114 -0.21787004 -0.2280374
 -0.20640217 -0.22545421 -0.21921209 -0.22212332]","[0.9909672 1.1157736 1.9376383 1.0862993 1.2405915 1.3214805 1.1600683
 1.0519983 1.7289443 0.6959826 1.5339692 1.286583  2.1693885 1.1314615
 1.66207   0.7951901]"
17,-0.015495464,"[0.66559076 0.89241004 1.0669634  0.4001876  1.6926134  0.46780807
 1.4099661  1.0722532  0.9261542  1.0191058  0.73030597 1.2811466
 0.93700635 0.61018276 0.7008181  1.0953623 ]","[0.6422478  0.62107426 0.623682   0.6192082  0.6163565  0.62811375
 0.6496277  0.6371998  0.6278727  0.6058787  0.60007703 0.5997071
 0.6196386  0.5840333  0.62731874 0.6232771 ]","[-0.22755015 -0.22596982 -0.22568911 -0.2356205  -0.21483251 -0.22553694
 -0.22640526 -0.22397439 -0.22406642 -0.23047028 -0.2228095  -0.22745882
 -0.22592378 -0.22065046 -0.2281748  -0.23181927]","[0.8931409  1.1183798  1.2926526  0.6358081  1.9074459  0.693345
 1.6363714  1.2962276  1.1502206  1.2495761  0.95311546 1.5086055
 1.1629301  0.8308332  0.9289929  1.3271816 ]"
18,-0.015495464,"[0.8882775  1.419785   1.438012   2.4352405  0.899163   1.6547365
 1.419785   1.021983   1.1618904  0.27142245 2.3671029  0.4256114
 1.2968414  1.6456354  1.6317252  1.0579582 ]","[0.6101726  0.66637754 0.6290359  0.5971557  0.62626255 0.59783417
 0.66637754 0.6209881  0.6238696  0.5997663  0.61513156 0.6139711
 0.6573243  0.6288252  0.63845706 0.5818667 ]","[-0.22375934 -0.22007321 -0.22085802 -0.20181346 -0.2248384  -0.2111798
 -0.22007321 -0.2234522  -0.2227248  -0.23007183 -0.2064181  -0.23106608
 -0.22704464 -0.21354938 -0.22388259 -0.22245114]","[1.1120368 1.6398582 1.65887   2.637054  1.1240014 1.8659163 1.6398582
 1.2454352 1.3846152 0.5014943 2.573521  0.6566775 1.5238861 1.8591847
 1.8556077 1.2804093]"
19,-0.015495464,"[0.8888171  0.79348797 1.9216915  1.067603   2.2516994  0.5400968
 0.64004    0.6921631  0.9399692  0.8040868  0.79857934 0.7340862
 0.89659154 0.98001695 1.1165282  1.2602181 ]","[0.65340686 0.6337611  0.58304715 0.6180774  0.61413896 0.6264896
 0.5953939  0.63197684 0.65506226 0.6137867  0.62122303 0.5895421
 0.6304352  0.63078207 0.62562853 0.6350481 ]","[-0.22034477 -0.22437386 -0.21605007 -0.22298297 -0.21490008 -0.22676045
 -0.2282965  -0.22649387 -0.22009727 -0.22732759 -0.23268902 -0.2192946
 -0.22927842 -0.22406957 -0.2274932  -0.22033453]","[1.1091619  1.0178618  2.1377416  1.290586   2.4665995  0.76685727
 0.8683365  0.91865695 1.1600665  1.0314144  1.0312684  0.9533808
 1.12587    1.2040865  1.3440213  1.4805527 ]"
20,-0.015495464,"[0.8553191  1.1157405  1.0414054  1.3556657  1.3672031  0.87299263
 0.9435772  1.6390269  0.4850725  0.8309475  0.91231984 0.891212
 0.60838753 1.3076049  1.9171052  0.455108  ]","[0.61478144 0.6605879  0.6523147  0.6546365  0.6115005  0.62218547
 0.6058156  0.615266   0.6096017  0.630218   0.6375693  0.6130335
 0.6114483  0.66550356 0.6059729  0.6234635 ]","[-0.22827856 -0.21893266 -0.21977463 -0.2083008  -0.22209558 -0.2254716
 -0.22557555 -0.21509704 -0.22916365 -0.22376528 -0.22720808 -0.22180961
 -0.23243909 -0.21499571 -0.21026897 -0.22576289]","[1.0835977  1.3346732  1.26118    1.5639665  1.5892987  1.0984643
 1.1691527  1.854124   0.71423614 1.0547128  1.1395279  1.1130216
 0.84082663 1.5226007  2.1273742  0.6808709 ]"
21,-0.015495464,"[1.013276   0.44734466 0.96055245 0.9824691  0.46851033 0.5751759
 1.3301759  0.5380864  1.004732   1.0121865  1.2870301  1.140038
 1.1775385  0.7889573  0.40522644 1.1318907 ]","[0.63950455 0.6168194  0.6475035  0.62578315 0.62310225 0.6048298
 0.61839646 0.6307787  0.6359586  0.6168298  0.6227686  0.650459
 0.63013554 0.6131891  0.60503346 0.5972628 ]","[-0.21937583 -0.22972143 -0.21974683 -0.22534227 -0.22827081 -0.22862613
 -0.2194476  -0.23081312 -0.22495615 -0.22166198 -0.22176561 -0.22460335
 -0.2221539  -0.22583465 -0.23072973 -0.22427766]","[1.2326518  0.6770661  1.1802993  1.2078114  0.69678116 0.803802
 1.5496235  0.76889956 1.2296882  1.2338485  1.5087957  1.3646413
 1.3996924  1.014792   0.63595617 1.3561683 ]"
22,-0.015495464,"[1.1759777  1.3263538  0.9671078  1.88071    0.95129526 0.6672603
 0.50280267 1.419785   1.2569767  1.2201005  0.75670886 1.0612752
 0.37378877 1.869345   1.0503473  1.2994033 ]","[0.6089269  0.6197719  0.640027   0.6487997  0.645729   0.6353695
 0.6093848  0.66637754 0.61763257 0.60330695 0.629668   0.639747
 0.61144125 0.5957324  0.66105336 0.63423485]","[-0.2226637  -0.22051242 -0.22299954 -0.212876   -0.22893211 -0.23310712
 -0.22360349 -0.22007321 -0.21807799 -0.22766344 -0.22809863 -0.22893652
 -0.22163896 -0.21504024 -0.21606618 -0.21710527]","[1.3986413  1.5468662  1.1901073  2.093586   1.1802274  0.9003674
 0.72640616 1.6398582  1.4750547  1.4477639  0.9848075  1.2902118
 0.59542775 2.0843852  1.2664135  1.5165086 ]"
23,-0.015495464,"[1.419785   2.0596807  1.350686   0.97185564 1.419785   1.0576104
 1.1601456  1.115289   1.3761464  1.6244317  0.71202105 0.7942425
 0.9419456  1.068792   1.1135966  0.7074889 ]","[0.66637754 0.60688233 0.6552234  0.6299244  0.66637754 0.66259617
 0.6485568  0.64217615 0.6463253  0.6443736  0.6164055  0.61938465
 0.62054753 0.6245149  0.6399854  0.5762367 ]","[-0.22007321 -0.21097098 -0.21972069 -0.22010802 -0.22007321 -0.22217712
 -0.22621855 -0.21966895 -0.21409166 -0.2174829  -0.22667997 -0.22457254
 -0.2276899  -0.22929427 -0.22593491 -0.22474568]","[1.6398582  2.2706516  1.5704067  1.1919637  1.6398582  1.2797875
 1.3863642  1.334958   1.5902381  1.8419147  0.93870103 1.018815
 1.1696355  1.2980863  1.3395314  0.9322346 ]"
24,-0.015495464,"[1.4475071  1.2295845  0.651857   0.78513145 2.2546635  1.1655483
 0.65174913 1.4599011  1.0338256  0.8679232  1.4557666  1.0347487
 1.470404   1.2556839  1.0190316  0.95303476]","[0.62021244 0.6484885  0.6195709  0.63257194 0.60418886 0.6295242
 0.6143631  0.6345865  0.6243846  0.6286489  0.64465696 0.63790727
 0.65831155 0.6288852  0.6302812  0.63516015]","[-0.22036344 -0.21851343 -0.22963569 -0.22598468 -0.20592484 -0.2226762
 -0.22611508 -0.22393641 -0.21741366 -0.22319536 -0.21108496 -0.22242889
 -0.21555041 -0.22210488 -0.22278343 -0.22337662]","[1.6678705  1.4480978  0.88149273 1.0111161  2.4605882  1.3882245
 0.87786424 1.6838375  1.2512393  1.0911186  1.6668515  1.2571776
 1.6859545  1.4777888  1.2418151  1.1764114 ]"
25,-0.015495464,"[1.311981   0.75870377 1.6092377  0.666108   0.6252201  0.96965706
 0.51714    1.6974429  1.5778723  1.096668   0.7181039  0.93583655
 0.5597817  0.94513875 1.239393   0.6409552 ]","[0.59892684 0.61677474 0.640584   0.6390757  0.6211125  0.61856955
 0.5894542  0.62788796 0.6389414  0.6260863  0.62315154 0.62111795
 0.61833537 0.61985075 0.664312   0.62037796]","[-0.21476793 -0.22875148 -0.21543714 -0.22107157 -0.2283024  -0.21271262
 -0.23179787 -0.21109156 -0.21814352 -0.22144131 -0.22727111 -0.22486755
 -0.22489308 -0.22345561 -0.21790814 -0.22879028]","[1.5267489  0.98745525 1.8246748  0.8871796  0.85352254 1.1823697
 0.74893785 1.9085344  1.7960157  1.3181093  0.94537497 1.1607041
 0.78467476 1.1685944  1.4573011  0.8697455 ]"
26,-0.015495464,"[0.8213077  0.69562197 0.772886   1.0070536  0.73613286 0.60122615
 1.7278782  1.1241456  0.5314509  0.95620024 1.2848465  0.9773878
 1.6088111  1.2307161  1.333603   0.74090815]","[0.5837014  0.6032234  0.6252791  0.62987965 0.6401636  0.62126565
 0.6069796  0.6497814  0.60536665 0.6128964  0.62298316 0.6550178
 0.61509645 0.6180045  0.6380174  0.62424755]","[-0.22424714 -0.22796842 -0.2260422  -0.22370219 -0.22642407 -0.22664504
 -0.21565056 -0.22710559 -0.22458188 -0.21799573 -0.22482315 -0.21920893
 -0.21799389 -0.21582107 -0.21684013 -0.22877207]","[1.0455549  0.9235904  0.9989282  1.2307558  0.9625569  0.8278712
 1.9435288  1.3512512  0.7560328  1.174196   1.5096697  1.1965967
 1.826805   1.4465371  1.5504432  0.96968025]"
27,-0.015495464,"[1.2992094  1.419785   1.1400653  1.0864089  0.9088111  1.2062433
 0.8951489  1.2227927  0.8427202  1.5356185  0.88430095 2.5755296
 0.38758826 0.729902   1.0798435  1.1447835 ]","[0.62221825 0.66637754 0.6556491  0.63331383 0.61799634 0.59816974
 0.6103225  0.6542866  0.6463124  0.59981894 0.61486524 0.56785357
 0.5949018  0.6165309  0.6256851  0.6625482 ]","[-0.22074252 -0.22007321 -0.22003421 -0.21876703 -0.21904397 -0.21285467
 -0.22683951 -0.22650455 -0.22528653 -0.2150732  -0.22615574 -0.20669124
 -0.2357869  -0.2206804  -0.22380361 -0.21758759]","[1.5199518  1.6398582  1.3600996  1.3051759  1.1278551  1.4190979
 1.1219884  1.4492973  1.0680068  1.7506918  1.1104567  2.7822208
 0.6233752  0.95058244 1.3036472  1.3623711 ]"
28,-0.015495464,"[2.0684972  0.9005381  0.6712251  1.7316719  0.7843857  0.4361125
 1.1520363  0.98071766 0.59817165 0.56072414 0.87379956 0.3328082
 1.0140989  0.4452057  1.4129676  1.8524978 ]","[0.6435844  0.61440784 0.6207994  0.60193926 0.62640345 0.6031789
 0.6242251  0.6344723  0.62386215 0.6380096  0.62234205 0.62009585
 0.62601984 0.63402236 0.61147606 0.612807  ]","[-0.21181361 -0.22582138 -0.22670364 -0.21557729 -0.22878157 -0.23443463
 -0.22754548 -0.22817048 -0.23114793 -0.22946846 -0.22901961 -0.22519968
 -0.22726688 -0.23107563 -0.21802887 -0.21200421]","[2.2803109  1.1263595  0.8979287  1.9472492  1.0131673  0.6705471
 1.3795818  1.2088882  0.8293196  0.7901926  1.1028192  0.5580079
 1.2413658  0.67628133 1.6309965  2.064502  ]"
29,-0.015495464,"[0.73591274 0.7303195  1.0551053  1.9146237  0.5642988  0.4101188
 0.65001464 1.1741512  1.0316738  0.763049   0.8001838  1.1227587
 0.4686878  1.6338838  0.7202961  1.5632737 ]","[0.60841495 0.6265227  0.6215031  0.577624   0.64156884 0.62299204
 0.62450886 0.6491927  0.6431031  0.635126   0.6307962  0.6152286
 0.6246558  0.61615413 0.6143633  0.60952294]","[-0.22549383 -0.2257548  -0.22662771 -0.21353811 -0.23141527 -0.2325742
 -0.22071992 -0.22768734 -0.22316723 -0.22946438 -0.22439288 -0.2130857
 -0.2277467  -0.2103635  -0.22882581 -0.2101736 ]","[0.9614066 0.9560743 1.281733  2.128162  0.7957141 0.642693  0.8707346
 1.4018385 1.254841  0.9925134 1.0245767 1.3358444 0.6964345 1.8442473
 0.9491219 1.7734473]"
30,-0.015495464,"[0.8924587  0.93835235 1.419785   1.397508   0.77393025 0.3979233
 0.60454786 0.7499182  1.78176    0.81996644 0.77508116 0.63954675
 1.7356683  0.7321025  0.4516768  0.9025624 ]","[0.6344007  0.59997576 0.66637754 0.6187956  0.62687415 0.6150824
 0.6288133  0.6269312  0.6551734  0.61964554 0.631292   0.6156893
 0.6332172  0.62238806 0.640016   0.6271185 ]","[-0.22694218 -0.22040378 -0.22007321 -0.22245243 -0.22480667 -0.2291495
 -0.22728638 -0.22856888 -0.21701449 -0.22912656 -0.22360587 -0.22385958
 -0.2111113  -0.22850004 -0.2298063  -0.22494492]","[1.1194009  1.1587561  1.6398582  1.6199604  0.9987369  0.6270728
 0.83183426 0.9784871  1.9987745  1.049093   0.998687   0.8634063
 1.9467796  0.9606026  0.6814831  1.1275073 ]"
31,-0.015495464,"[1.1434488  0.7380637  1.4099908  0.8706231  1.4654237  0.46589538
 2.2829552  0.68688154 0.9675274  0.5298891  1.5008802  1.6906462
 0.5535149  0.91131496 1.3423613  1.0380906 ]","[0.61273426 0.62564677 0.6384784  0.61167026 0.65212125 0.6093375
 0.6077502  0.6283616  0.63922596 0.6132091  0.6184032  0.650005
 0.6220645  0.61448395 0.65727305 0.61517036]","[-0.22310714 -0.2234813  -0.21710181 -0.22984043 -0.22076306 -0.23069957
 -0.21020429 -0.22530648 -0.22332856 -0.22771907 -0.21772185 -0.21219361
 -0.22534941 -0.22739813 -0.21549249 -0.22390592]","[1.3665559  0.961545   1.6270926  1.1004635  1.6861868  0.69659495
 2.4931595  0.91218805 1.190856   0.7576082  1.7186021  1.9028398
 0.7788643  1.1387131  1.5578538  1.2619965 ]"
