iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
0,0.91256154,"[0.9676539  1.00741    1.0266311  1.503976   1.3170481  0.96942884
 1.4272616  1.0298758  1.0298065  1.0199604  1.177094   1.0110323
 1.6903919  1.2348363  0.91256154 1.5485413 ]","[0.7181329  0.71402276 0.7124269  0.74967474 0.7113913  0.7007043
 0.7259662  0.72277975 0.7199214  0.7146297  0.7129178  0.7263663
 0.7150303  0.69916254 0.71818393 0.71867764]","[-0.22030511 -0.2166453  -0.22007853 -0.22270206 -0.20765175 -0.21478073
 -0.21227314 -0.21861178 -0.21552356 -0.22190303 -0.21758416 -0.2209894
 -0.20525607 -0.21037792 -0.22351947 -0.20706818]","[1.187959  1.2240554 1.2467096 1.726678  1.5246998 1.1842096 1.6395347
 1.2484875 1.2453301 1.2418634 1.3946781 1.2320218 1.895648  1.4452143
 1.136081  1.7556095]"
1,0.84770584,"[1.1076622  0.9561286  0.94346946 1.0663517  0.9078998  0.9709685
 0.98560846 1.6244123  0.92716026 0.9684142  1.503976   0.84770584
 1.0852424  0.9850429  0.9648835  0.94055045]","[0.7197499  0.7153543  0.71276546 0.7146938  0.716552   0.71281445
 0.718359   0.7098207  0.7099126  0.71464896 0.74967474 0.7233268
 0.71464944 0.72897726 0.7231115  0.7208155 ]","[-0.21995668 -0.21997985 -0.22249681 -0.22126967 -0.22076781 -0.22130826
 -0.22275746 -0.2053757  -0.21827093 -0.22077909 -0.22270206 -0.2205491
 -0.2160548  -0.21721223 -0.21752602 -0.22019136]","[1.3276188 1.1761085 1.1659663 1.2876214 1.1286676 1.1922767 1.2083659
 1.829788  1.1454312 1.1891932 1.726678  1.068255  1.3012972 1.2022551
 1.1824095 1.1607418]"
2,0.77069396,"[1.0071248  0.8474091  1.0778178  0.77069396 1.0601853  0.92293024
 1.0009896  1.3300549  1.0609617  0.89744794 1.029675   0.8035092
 0.84099376 0.8039942  0.96647143 1.0160761 ]","[0.7029916  0.7193884  0.7178397  0.7067716  0.71391845 0.70607805
 0.7218131  0.7110712  0.71619713 0.69751465 0.6952887  0.7122504
 0.70329076 0.71701264 0.72058713 0.715493  ]","[-0.21440545 -0.21726978 -0.22500578 -0.22134192 -0.21840988 -0.2182667
 -0.21911614 -0.2152356  -0.2192914  -0.21852207 -0.21821183 -0.22103699
 -0.22431888 -0.22230612 -0.22092238 -0.21620174]","[1.2215302  1.0646789  1.3028235  0.99203587 1.2785952  1.141197
 1.2201056  1.5452905  1.2802532  1.11597    1.2478868  1.0245461
 1.0653126  1.0263003  1.1873938  1.2322779 ]"
3,0.69472533,"[1.0031985  1.0658585  0.8198184  0.9705319  1.279356   0.8737252
 0.852546   0.9580565  0.69472533 0.86578333 0.94474155 1.0660009
 1.6072295  0.99637663 1.1399014  0.91318566]","[0.70544934 0.7310379  0.7129566  0.7043549  0.7219671  0.7037451
 0.71015626 0.7198651  0.6937558  0.71015114 0.7192372  0.71688986
 0.71098614 0.6993334  0.7129091  0.7128002 ]","[-0.22046448 -0.216771   -0.21832576 -0.21521384 -0.20669238 -0.21739355
 -0.2244779  -0.2193077  -0.21961367 -0.22399293 -0.21936302 -0.2214034
 -0.21236476 -0.21676126 -0.22055918 -0.22041671]","[1.223663  1.2826295 1.0381441 1.1857457 1.4860483 1.0911187 1.0770239
 1.1773642 0.914339  1.0897763 1.1641046 1.2874043 1.8195943 1.2131379
 1.3604605 1.1336024]"
4,0.69472533,"[0.9627215  1.4704801  1.4577044  0.9800946  1.0697105  1.2193698
 1.0091182  1.0609611  1.0049577  1.061779   1.2259787  1.308053
 0.94375163 0.75796795 0.8796894  0.7949059 ]","[0.71539366 0.7424705  0.7062427  0.71621454 0.72608477 0.71451926
 0.717035   0.7221226  0.7194311  0.71473086 0.7064682  0.7299563
 0.71381295 0.7082638  0.72012377 0.71378946]","[-0.21729366 -0.2057472  -0.21085446 -0.21789892 -0.21899767 -0.20883754
 -0.22302398 -0.21804927 -0.21921566 -0.21549809 -0.2175179  -0.22011131
 -0.21995264 -0.22080705 -0.21605712 -0.2188498 ]","[1.1800152  1.6762273  1.6685588  1.1979935  1.2887082  1.4282073
 1.2321422  1.2790104  1.2241733  1.2772771  1.4434966  1.5281644
 1.1637043  0.97877496 1.0957465  1.0137557 ]"
5,0.69472533,"[1.1178672  0.97977203 1.4601363  1.1126786  0.9285532  1.0020494
 1.1499883  1.0371463  0.96354634 0.98360896 0.91835225 0.97383875
 0.80853903 0.86391497 1.2232449  1.043624  ]","[0.71309125 0.7134302  0.7198175  0.72377205 0.71759236 0.72206855
 0.7212417  0.7206179  0.71181446 0.715788   0.7214062  0.70993066
 0.71932596 0.7082487  0.71208245 0.70413417]","[-0.21846849 -0.21553953 -0.21239308 -0.21139848 -0.22111157 -0.21413492
 -0.2196008  -0.22449058 -0.21942167 -0.21790907 -0.21618155 -0.22172217
 -0.22242251 -0.21496843 -0.21153402 -0.21475522]","[1.3363357 1.1953115 1.6725293 1.3240771 1.1496648 1.2161844 1.3695891
 1.261637  1.182968  1.201518  1.1345338 1.1955609 1.0309615 1.0788834
 1.4347789 1.2583792]"
6,0.69472533,"[1.2756834  1.0918841  0.9933974  1.216816   1.1880299  0.96371996
 1.1487541  0.8627369  0.9288346  0.90495217 0.89168644 1.482287
 0.9378587  1.0357838  0.8983791  0.874352  ]","[0.72667515 0.72412217 0.6930017  0.7113639  0.72197384 0.7270004
 0.7232312  0.7171941  0.7251742  0.7197852  0.7243552  0.70889246
 0.719294   0.71140707 0.69342166 0.703617  ]","[-0.22095042 -0.21000104 -0.21837907 -0.21675354 -0.2202102  -0.22225691
 -0.21373501 -0.2195125  -0.22117954 -0.21929947 -0.22542024 -0.21109045
 -0.21921018 -0.2216259  -0.22047995 -0.21890725]","[1.4966338 1.3018851 1.2117765 1.4335694 1.4082401 1.1859769 1.3624891
 1.0822494 1.1500142 1.1242516 1.1171067 1.6933775 1.1570688 1.2574097
 1.118859  1.0932592]"
7,0.69472533,"[0.9326418  1.0704504  0.8506564  0.9206919  0.9206134  1.3534263
 1.056963   1.1508732  0.8829074  0.9263989  1.0179704  0.96593857
 1.0881665  0.9724108  0.8435605  0.8922456 ]","[0.71460813 0.7203011  0.7186764  0.71422166 0.7059008  0.7092633
 0.7229659  0.7096409  0.719414   0.7204587  0.7203988  0.708098
 0.71595126 0.7062856  0.7027196  0.70935214]","[-0.21948546 -0.21061933 -0.2261518  -0.22264333 -0.22329465 -0.21290214
 -0.21922015 -0.2243221  -0.22579172 -0.21949765 -0.2206285  -0.21553323
 -0.21743536 -0.2190548  -0.22174484 -0.22467726]","[1.1521273 1.2810698 1.0768082 1.1433352 1.143908  1.5663285 1.2761831
 1.3751953 1.1086991 1.1458966 1.238599  1.1814718 1.3056018 1.1914656
 1.0653054 1.1169229]"
8,0.69472533,"[0.99089706 1.0004938  0.7891253  1.0833945  1.15588    1.0901072
 0.99178714 0.7428999  1.1314001  0.8869499  1.0230223  1.0577201
 1.2531099  1.1421595  1.1329296  0.912771  ]","[0.7035433  0.7235857  0.7173859  0.71940124 0.69986385 0.7069386
 0.71921664 0.7063216  0.71603346 0.71630657 0.72789425 0.7186512
 0.711778   0.7283368  0.72317815 0.7176768 ]","[-0.22367847 -0.22041889 -0.22603783 -0.22021417 -0.22215527 -0.21535906
 -0.22073334 -0.22656049 -0.22040936 -0.22315145 -0.21989098 -0.21986143
 -0.21467207 -0.21951604 -0.22088608 -0.22007313]","[1.2145755  1.2209127  1.0151632  1.3036087  1.3780352  1.3054663
 1.2125205  0.96946037 1.3518095  1.1101013  1.2429132  1.2775815
 1.467782   1.3616755  1.3538157  1.1328441 ]"
9,0.69472533,"[1.0906657  1.1091864  1.014289   1.0873212  1.230334   0.96997714
 0.9646311  1.0601319  1.0786316  1.359111   1.0234165  1.1598113
 0.9663167  1.0730741  0.94803363 0.9364377 ]","[0.7110435  0.71660775 0.71753836 0.71793574 0.7037271  0.71400493
 0.7216106  0.7092311  0.71874547 0.69250613 0.7223922  0.7118549
 0.72713697 0.72453564 0.72244513 0.7115999 ]","[-0.21805152 -0.22197899 -0.21661851 -0.21548691 -0.21582872 -0.21903086
 -0.21854714 -0.21992381 -0.21912806 -0.22205548 -0.22786021 -0.21580762
 -0.22252867 -0.21642624 -0.22271077 -0.22822616]","[1.3087173 1.3311654 1.2309076 1.302808  1.4461627 1.189008  1.1831782
 1.2800558 1.2977597 1.5811664 1.2512767 1.3756189 1.1888454 1.2895004
 1.1707444 1.1646639]"
