iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
14,0.48962605,"[0.75465333 1.0146223  1.4833225  0.99263245 1.1061933  1.1990403
 0.7744526  1.2673304  1.1347351  1.2587407  1.1990403  0.8464881
 0.87923396 0.94931537 1.0518763  0.83717793]","[0.5594402  0.63184685 0.627701   0.5822414  0.61885685 0.66637754
 0.57475054 0.6107218  0.6288885  0.6053184  0.66637754 0.5691638
 0.5697926  0.6021281  0.62604773 0.6302662 ]","[-0.22784631 -0.22547689 -0.21588323 -0.21308559 -0.20923536 -0.22528633
 -0.22845845 -0.22002256 -0.22429079 -0.2198453  -0.22528633 -0.22527638
 -0.22337493 -0.22125751 -0.22996734 -0.21890289]","[0.98249966 1.2400992  1.6992058  1.205718   1.3154286  1.4243267
 1.0029111  1.487353   1.359026   1.478586   1.4243267  1.0717645
 1.1026089  1.1705729  1.2818437  1.0560808 ]"
15,0.48962605,"[1.4766948  0.6162258  1.7921973  0.96375215 1.5313357  0.73554754
 0.7764176  1.1990403  0.83041525 1.0323179  0.90135604 0.6980442
 1.0111766  0.92420673 1.1990403  1.1990403 ]","[0.6304357  0.6126981  0.63890696 0.60864013 0.60162306 0.5735581
 0.56494063 0.66637754 0.5893079  0.6275324  0.60728353 0.5721579
 0.63288873 0.6188771  0.66637754 0.66637754]","[-0.20867631 -0.21763581 -0.20726864 -0.21367393 -0.21222696 -0.23096946
 -0.22824976 -0.22528633 -0.22144023 -0.22268468 -0.21990077 -0.23506513
 -0.21463275 -0.22081706 -0.22528633 -0.22528633]","[1.6853712 0.8338616 1.999466  1.1774261 1.7435627 0.966517  1.0046674
 1.4243267 1.0518554 1.2550025 1.1212568 0.9331093 1.2258093 1.1450238
 1.4243267 1.4243267]"
16,0.48962605,"[0.9922225  1.3021988  1.1788216  1.1990403  1.1435138  0.9992572
 1.1990403  0.97049254 1.0349221  0.91056865 1.0475904  1.1265812
 1.0684203  1.2000268  1.5265515  0.7728463 ]","[0.62725085 0.64431    0.6074823  0.66637754 0.62119746 0.59789443
 0.66637754 0.62837887 0.59037155 0.5735738  0.6208087  0.60792494
 0.5639944  0.6155836  0.59684014 0.5656521 ]","[-0.21834747 -0.21744244 -0.21349148 -0.22528633 -0.21550071 -0.21946612
 -0.22528633 -0.22177202 -0.21003672 -0.227603   -0.22526392 -0.22370361
 -0.22691119 -0.21211383 -0.21640186 -0.22762983]","[1.21057   1.5196412 1.392313  1.4243267 1.3590145 1.2187233 1.4243267
 1.1922646 1.2449589 1.1381717 1.2728543 1.3502848 1.2953315 1.4121406
 1.7429533 1.0004761]"
17,0.48962605,"[2.1838572  0.8869765  1.1990403  0.9028504  1.1990403  1.2895261
 1.1990403  0.75465024 1.3359107  1.1990403  1.2438581  1.2588817
 0.93065834 1.4584522  0.9312571  0.9140473 ]","[0.6169817  0.62466824 0.66637754 0.62053454 0.66637754 0.6353921
 0.66637754 0.55062234 0.6382901  0.66637754 0.58858484 0.6040455
 0.58685863 0.58701235 0.6247978  0.5680001 ]","[-0.21444349 -0.21500775 -0.22528633 -0.2232896  -0.22528633 -0.22287846
 -0.22528633 -0.2265167  -0.2219741  -0.22528633 -0.20971301 -0.20924008
 -0.21542242 -0.21305403 -0.21416536 -0.22178417]","[2.3983006 1.1019843 1.4243267 1.12614   1.4243267 1.5124046 1.4243267
 0.9811669 1.5578848 1.4243267 1.4535711 1.4681218 1.1460807 1.6715063
 1.1454225 1.1358315]"
18,0.48962605,"[1.4140505  0.8486704  1.058117   2.319502   0.98185885 0.8856196
 1.5390649  1.195424   0.8385648  0.6556415  0.77770996 0.9866111
 1.1990403  1.1990403  1.0570179  1.1132115 ]","[0.6177565  0.6320035  0.53206336 0.6103518  0.6130274  0.62293667
 0.6150873  0.6309099  0.59015    0.5498115  0.6249665  0.62039405
 0.66637754 0.66637754 0.57980144 0.6300987 ]","[-0.21948902 -0.22638445 -0.21515378 -0.2090323  -0.22241578 -0.21972959
 -0.20058    -0.21776786 -0.21574621 -0.22394532 -0.21843645 -0.22666499
 -0.22528633 -0.22528633 -0.21807234 -0.2152457 ]","[1.6335394 1.0750549 1.2732708 2.5285344 1.2042747 1.1053492 1.7396449
 1.4131918 1.054311  0.8795868 0.9961464 1.2132761 1.4243267 1.4243267
 1.2750902 1.3284572]"
19,0.48962605,"[0.8022158  1.1563538  1.0556825  1.1990403  0.84077114 0.9389584
 1.419879   1.2900447  1.3898865  0.9434938  1.0511875  1.1990403
 1.1263448  1.5790926  0.9907802  1.0931851 ]","[0.6101983  0.5437449  0.621107   0.66637754 0.5823109  0.571113
 0.65507984 0.58841985 0.5908191  0.6062664  0.6128911  0.66637754
 0.616693   0.63542646 0.573409   0.57733727]","[-0.21545395 -0.21880886 -0.22310606 -0.22528633 -0.21851735 -0.2216219
 -0.22276396 -0.21093258 -0.21017346 -0.21081047 -0.21604839 -0.22528633
 -0.21588433 -0.21062724 -0.21369237 -0.20866868]","[1.0176698 1.3751627 1.2787886 1.4243267 1.0592885 1.1605803 1.6426429
 1.5009773 1.60006   1.1543043 1.2672359 1.4243267 1.3422291 1.7897198
 1.2044725 1.3018538]"
20,0.48962605,"[0.85770035 1.1416166  1.130805   1.1990403  1.1709814  1.0796856
 1.4096872  1.0914088  1.9696647  1.5799378  0.7544132  1.4872407
 1.1070317  0.99683625 1.8253981  0.82497025]","[0.5837202  0.61224306 0.6318127  0.66637754 0.62208307 0.6335957
 0.64598095 0.6345441  0.6312804  0.62569344 0.58610713 0.63859606
 0.61980003 0.61066145 0.6096913  0.63485384]","[-0.21485952 -0.21614784 -0.22169763 -0.22528633 -0.21511906 -0.21057366
 -0.21700232 -0.22633144 -0.20487252 -0.21103624 -0.23253338 -0.21688244
 -0.21028557 -0.21766298 -0.21119201 -0.22049406]","[1.0725598 1.3577645 1.3525027 1.4243267 1.3861004 1.2902592 1.6266894
 1.3177403 2.1745372 1.790974  0.9869466 1.7041231 1.3173172 1.2144992
 2.03659   1.0454643]"
21,0.48962605,"[0.9938278  1.5389912  0.86607087 1.1269943  1.0019716  1.1469593
 1.141967   1.1696721  1.6178658  1.1012945  1.3049381  1.1928889
 1.1990403  1.045143   1.0733651  0.7871131 ]","[0.6156857  0.6332073  0.56460404 0.5883557  0.60337555 0.6101567
 0.6278101  0.5713126  0.6265049  0.6081057  0.63385713 0.61415577
 0.66637754 0.6256198  0.62661445 0.60416865]","[-0.2218444  -0.22146729 -0.22303882 -0.21800613 -0.21338472 -0.21420984
 -0.22031723 -0.21712129 -0.22120714 -0.21784237 -0.21445674 -0.21951124
 -0.22528633 -0.21512155 -0.22235405 -0.22025117]","[1.2156723 1.7604585 1.0891097 1.3450004 1.2153563 1.3611691 1.3622843
 1.3867934 1.839073  1.3191369 1.5193948 1.4124001 1.4243267 1.2602645
 1.2957191 1.0073643]"
22,0.48962605,"[0.7719965 0.8001152 2.499419  1.273269  1.2468545 1.4072993 1.1990403
 1.3307706 1.2961329 1.8873214 1.3681934 1.1990403 1.1990403 1.5392272
 1.0500147 1.1990403]","[0.59776974 0.60956305 0.58855355 0.54993004 0.660357   0.6037812
 0.66637754 0.65928274 0.62411326 0.5826814  0.64361227 0.66637754
 0.66637754 0.63897765 0.6257491  0.66637754]","[-0.21930909 -0.21969545 -0.2035298  -0.21288714 -0.20847546 -0.21768585
 -0.22528633 -0.21110466 -0.21912043 -0.20728223 -0.2135055  -0.22528633
 -0.22528633 -0.21818422 -0.20896143 -0.22528633]","[0.9913056 1.0198107 2.7029488 1.4861562 1.45533   1.6249851 1.4243267
 1.5418752 1.5152533 2.0946035 1.5816989 1.4243267 1.4243267 1.7574115
 1.2589762 1.4243267]"
23,0.48962605,"[1.1990403 1.3956958 1.0982618 2.6553457 1.1990403 0.9051919 1.1063209
 1.30611   1.1990403 1.3924305 1.1990403 1.0081536 0.8892998 1.1195809
 1.0356754 1.1990403]","[0.66637754 0.6137769  0.57746917 0.60614765 0.66637754 0.62589335
 0.6143894  0.6340357  0.66637754 0.5969371  0.66637754 0.6296782
 0.60249746 0.63704085 0.5683925  0.66637754]","[-0.22528633 -0.21117036 -0.21680282 -0.2138966  -0.22528633 -0.2159619
 -0.21428639 -0.2106243  -0.22528633 -0.22135517 -0.22528633 -0.2174033
 -0.21203451 -0.21673457 -0.22130935 -0.22528633]","[1.4243267 1.6068661 1.3150647 2.8692422 1.4243267 1.1211538 1.3206073
 1.5167344 1.4243267 1.6137857 1.4243267 1.2255569 1.1013343 1.3363154
 1.2569847 1.4243267]"
24,0.48962605,"[1.1473596 1.3835546 1.1990403 1.032353  0.9710864 1.0424477 0.8714781
 0.9253869 0.965564  1.1990403 1.8269459 1.2369155 1.4528443 1.4991829
 1.0053807 1.0686667]","[0.54520965 0.5880849  0.66637754 0.59116066 0.62920094 0.56030333
 0.63281155 0.5681632  0.6207365  0.66637754 0.6110406  0.6020619
 0.6544802  0.6426364  0.56101847 0.6006141 ]","[-0.22058253 -0.20641689 -0.22528633 -0.21067195 -0.22439119 -0.21667087
 -0.22264455 -0.22654602 -0.2216556  -0.22528633 -0.21221766 -0.21142325
 -0.20635925 -0.20837757 -0.22265252 -0.21979372]","[1.3679421 1.5899714 1.4243267 1.243025  1.1954776 1.2591186 1.0941226
 1.151933  1.1872196 1.4243267 2.0391636 1.4483387 1.6592035 1.7075605
 1.2280333 1.2884604]"
25,0.48962605,"[1.2406737  1.0251242  1.343786   1.1050878  1.129422   0.7679074
 1.1349264  0.8181145  1.1271293  0.9489308  1.1530006  0.92457026
 0.93586874 1.0210403  1.7992951  1.3760514 ]","[0.6004733  0.63171196 0.6441102  0.61544454 0.6141764  0.61837715
 0.6067965  0.634289   0.6147116  0.63327086 0.6095082  0.6236788
 0.6130841  0.62375283 0.6436161  0.62371796]","[-0.21603093 -0.2216057  -0.22419791 -0.20967266 -0.21463162 -0.22443527
 -0.21606408 -0.21924794 -0.21212965 -0.22282833 -0.21480516 -0.22308356
 -0.22142723 -0.21721064 -0.20321028 -0.21136805]","[1.4567046  1.2467299  1.5679839  1.3147604  1.3440536  0.99234265
 1.3509905  1.0373625  1.3392589  1.1717591  1.3678057  1.1476538
 1.157296   1.238251   2.0025053  1.5874195 ]"
26,0.48962605,"[1.6589465  0.8903836  1.0950625  0.94667023 1.1990403  1.5283855
 1.3170476  1.2774271  1.0126828  1.2414297  0.9622402  1.1963289
 1.2419293  1.0738227  1.2917186  1.1990403 ]","[0.6228702  0.615273   0.6082072  0.6179329  0.66637754 0.5987696
 0.64647675 0.6246745  0.6435656  0.58359253 0.62581843 0.63071185
 0.6271353  0.63845944 0.65451854 0.66637754]","[-0.21290964 -0.21881711 -0.22050695 -0.22310667 -0.22528633 -0.2142226
 -0.21055788 -0.21540678 -0.22638309 -0.22206174 -0.21402535 -0.21909803
 -0.21045539 -0.21439098 -0.21361625 -0.22528633]","[1.8718561 1.1092007 1.3155694 1.1697769 1.4243267 1.7426081 1.5276055
 1.4928339 1.2390659 1.4634914 1.1762656 1.415427  1.4523847 1.2882137
 1.5053349 1.4243267]"
27,0.48962605,"[1.488418   1.1990403  1.3094176  1.1246576  1.1990403  1.4272189
 0.87818784 1.4177254  0.9710778  1.1726029  1.0128473  1.1990403
 1.0373336  1.220085   1.0585922  1.414561  ]","[0.63301456 0.66637754 0.6256031  0.6349488  0.66637754 0.58244395
 0.6370833  0.60022426 0.6381515  0.6193447  0.61756647 0.66637754
 0.63920105 0.63342583 0.61150014 0.64607704]","[-0.21205793 -0.22528633 -0.21671586 -0.21111235 -0.22528633 -0.22184871
 -0.22225195 -0.20818725 -0.22036111 -0.2193378  -0.2129589  -0.22528633
 -0.21527497 -0.20921972 -0.21501577 -0.20894597]","[1.7004759 1.4243267 1.5261334 1.33577   1.4243267 1.6490676 1.1004398
 1.6259127 1.1914389 1.3919407 1.2258062 1.4243267 1.2526085 1.4293047
 1.273608  1.623507 ]"
28,0.48962605,"[1.4058354  0.65121704 1.1990403  1.3067617  1.1990403  1.314228
 0.8268603  1.3181832  1.0512575  1.1990403  1.0566982  1.0520736
 0.55110383 1.0660797  0.95747    1.1264457 ]","[0.6558245  0.56703633 0.66637754 0.6433878  0.66637754 0.62458515
 0.62216216 0.61665475 0.62747455 0.66637754 0.6142356  0.635926
 0.61993736 0.6123836  0.6266718  0.6394179 ]","[-0.20863758 -0.22865342 -0.22528633 -0.2147196  -0.22528633 -0.21506093
 -0.21604538 -0.21130681 -0.21605007 -0.22528633 -0.2215625  -0.22104895
 -0.2267349  -0.21576858 -0.22502391 -0.21951519]","[1.614473  0.8798705 1.4243267 1.5214814 1.4243267 1.529289  1.0429057
 1.52949   1.2673075 1.4243267 1.2782607 1.2731225 0.7778387 1.2818483
 1.1824939 1.3459609]"
29,0.47497407,"[1.0735217  1.0445147  0.8268986  1.1349036  0.99234784 1.3371109
 1.1749828  1.7748433  1.618628   1.6609737  0.47497407 1.2934109
 1.1990403  1.65541    1.0884504  0.67812055]","[0.58416605 0.62685424 0.63513035 0.61856794 0.6209477  0.62829226
 0.64451164 0.6313876  0.64374936 0.60176706 0.61702156 0.62036335
 0.66637754 0.60587096 0.60997987 0.6143908 ]","[-0.21685681 -0.21791396 -0.22505353 -0.22517805 -0.21747386 -0.21793334
 -0.22170356 -0.21304034 -0.21134621 -0.2136395  -0.22358063 -0.21407124
 -0.22528633 -0.20287153 -0.21009599 -0.21171658]","[1.2903786  1.2624286  1.0519521  1.3600816  1.2098217  1.5550442
 1.3966863  1.9878837  1.8299743  1.8746132  0.6985547  1.5074822
 1.4243267  1.8582816  1.2985464  0.88983715]"
30,0.47497407,"[1.0396161  1.0590785  2.062679   1.112422   1.2816688  0.840345
 1.0942966  1.4987025  1.236263   1.3055296  0.89685833 1.2091982
 1.384676   0.8818281  1.581907   1.5525837 ]","[0.62852913 0.6176478  0.5731829  0.63039774 0.54069155 0.5532372
 0.6326319  0.6350127  0.6231424  0.63187814 0.61324406 0.6158512
 0.577521   0.6236545  0.6348545  0.64966935]","[-0.21268785 -0.21462572 -0.20338283 -0.21248642 -0.2164952  -0.22412181
 -0.21524452 -0.21425053 -0.21709427 -0.21692502 -0.21376392 -0.2186074
 -0.21166646 -0.21844119 -0.2037122  -0.21154138]","[1.252304  1.2737042 2.2660618 1.3249084 1.4981639 1.0644668 1.3095411
 1.7129531 1.4533573 1.5224546 1.1106223 1.4278057 1.5963424 1.1002693
 1.7856193 1.7641251]"
31,0.47497407,"[0.94440997 0.7278845  0.9856801  0.85175514 1.3860134  0.97520924
 0.8856613  1.5239478  1.1987976  1.3203905  1.222271   1.2567735
 1.3209699  0.9083147  1.0057513  0.9962796 ]","[0.6379606  0.62231433 0.6236392  0.6305995  0.62784636 0.6096517
 0.611965   0.64394164 0.6292714  0.6326968  0.62912154 0.57445574
 0.60292524 0.6339142  0.6214675  0.60877603]","[-0.2234379  -0.221681   -0.2209711  -0.22406815 -0.21906917 -0.21524845
 -0.21707563 -0.20783095 -0.21495923 -0.22070909 -0.2172198  -0.21611458
 -0.21896502 -0.21398267 -0.21724465 -0.21260074]","[1.1678479 0.9495655 1.2066512 1.0758233 1.6050825 1.1904577 1.102737
 1.7317787 1.4137568 1.5410995 1.4394908 1.472888  1.539935  1.1222974
 1.2229959 1.2088803]"
