iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.30301407,"[0.7832051  0.81312025 0.81312025 0.81312025 0.81312025 0.81312025
 0.81312025 0.81312025 0.81312025 0.81312025 0.81312025 0.81312025
 0.30301407 0.81312025 0.81312025 0.9294785 ]","[0.4088007  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4957812  0.4999999  0.4999999  0.47730365]","[-0.23079509 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22778642
 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22778642
 -0.23057553 -0.22778642 -0.22778642 -0.220422  ]","[1.0140002 1.0409067 1.0409067 1.0409067 1.0409067 1.0409067 1.0409067
 1.0409067 1.0409067 1.0409067 1.0409067 1.0409067 0.5335896 1.0409067
 1.0409067 1.1499006]"
11,0.30301407,"[0.81312025 0.81312025 0.81312025 0.81312025 0.81312025 0.81312025
 0.6492187  0.81312025 0.81312025 0.81312025 0.81312025 0.81312025
 0.73796856 0.75871754 0.6527402  1.6265457 ]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.49665543 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.48892182 0.49535763 0.4889126  0.480656  ]","[-0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22778642
 -0.23139042 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22778642
 -0.23222324 -0.22654374 -0.23069315 -0.20959365]","[1.0409067  1.0409067  1.0409067  1.0409067  1.0409067  1.0409067
 0.8806091  1.0409067  1.0409067  1.0409067  1.0409067  1.0409067
 0.97019184 0.98526126 0.88343334 1.8361393 ]"
12,0.30301407,"[0.6756289  0.81312025 0.81312025 0.81312025 0.81312025 0.51103127
 0.81312025 0.81312025 0.81312025 0.7660419  0.81312025 0.81312025
 0.81312025 0.6637832  0.81312025 0.81312025]","[0.49629286 0.4999999  0.4999999  0.4999999  0.4999999  0.49488014
 0.4999999  0.4999999  0.4999999  0.49389407 0.4999999  0.4999999
 0.4999999  0.49656004 0.4999999  0.4999999 ]","[-0.23196915 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22272316
 -0.22778642 -0.22778642 -0.22778642 -0.23136517 -0.22778642 -0.22778642
 -0.22778642 -0.231556   -0.22778642 -0.22778642]","[0.907598   1.0409067  1.0409067  1.0409067  1.0409067  0.73375446
 1.0409067  1.0409067  1.0409067  0.9974071  1.0409067  1.0409067
 1.0409067  0.8953392  1.0409067  1.0409067 ]"
13,0.30301407,"[0.81312025 1.0930254  0.76222116 0.81312025 0.6160213  0.81312025
 0.81312025 0.81312025 1.0725738  0.95790035 0.81312025 0.81312025
 0.933497   0.81312025 0.84065604 1.0053294 ]","[0.4999999  0.49986354 0.49196377 0.4999999  0.4943985  0.4999999
 0.4999999  0.4999999  0.3843976  0.46087292 0.4999999  0.4999999
 0.4997151  0.4999999  0.49760896 0.4985277 ]","[-0.22778642 -0.2293718  -0.23300248 -0.22778642 -0.23218349 -0.22778642
 -0.22778642 -0.22778642 -0.22149658 -0.19993158 -0.22778642 -0.22778642
 -0.23342639 -0.22778642 -0.23282848 -0.22764999]","[1.0409067  1.3223972  0.99522364 1.0409067  0.84820473 1.0409067
 1.0409067  1.0409067  1.2940704  1.1578319  1.0409067  1.0409067
 1.1669234  1.0409067  1.0734845  1.2329793 ]"
14,0.30301407,"[0.81312025 1.3261241  0.81312025 0.7369731  0.81312025 0.81312025
 0.81312025 0.81312025 1.0009704  0.81312025 0.81312025 0.81312025
 0.81312025 0.81312025 0.81312025 0.9837587 ]","[0.4999999  0.4865856  0.4999999  0.48382097 0.4999999  0.4999999
 0.4999999  0.4999999  0.44565946 0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.49691767]","[-0.22778642 -0.21600656 -0.22778642 -0.22667736 -0.22778642 -0.22778642
 -0.22778642 -0.22778642 -0.21294235 -0.22778642 -0.22778642 -0.22778642
 -0.22778642 -0.22778642 -0.22778642 -0.22832727]","[1.0409067  1.5421306  1.0409067  0.96365047 1.0409067  1.0409067
 1.0409067  1.0409067  1.2139127  1.0409067  1.0409067  1.0409067
 1.0409067  1.0409067  1.0409067  1.212086  ]"
15,0.30301407,"[0.81312025 0.81312025 0.81312025 0.81312025 0.6050811  0.78754663
 1.0668389  0.81312025 0.81312025 0.81312025 0.81312025 0.81312025
 1.4604394  0.81312025 0.81312025 0.81312025]","[0.4999999  0.4999999  0.4999999  0.4999999  0.49821714 0.49637812
 0.34974504 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4717224  0.4999999  0.4999999  0.4999999 ]","[-0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22931585 -0.22310105
 -0.21772228 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22778642
 -0.20498662 -0.22778642 -0.22778642 -0.22778642]","[1.0409067  1.0409067  1.0409067  1.0409067  0.83439696 1.0106477
 1.2845612  1.0409067  1.0409067  1.0409067  1.0409067  1.0409067
 1.665426   1.0409067  1.0409067  1.0409067 ]"
16,0.30301407,"[0.81312025 0.99867773 0.67436326 0.81312025 0.8891051  0.81312025
 0.58505946 0.81312025 0.713166   0.81312025 1.1899287  0.81312025
 0.84073406 0.81312025 0.81312025 0.81312025]","[0.4999999  0.3729184  0.49557656 0.4999999  0.4880795  0.4999999
 0.49642703 0.4999999  0.49662364 0.4999999  0.46752962 0.4999999
 0.4908863  0.4999999  0.4999999  0.4999999 ]","[-0.22778642 -0.22263357 -0.23143138 -0.22778642 -0.2094605  -0.22778642
 -0.22919828 -0.22778642 -0.22953317 -0.22778642 -0.2131296  -0.22778642
 -0.23795503 -0.22778642 -0.22778642 -0.22778642]","[1.0409067  1.2213113  0.9057946  1.0409067  1.0985656  1.0409067
 0.81425774 1.0409067  0.9426992  1.0409067  1.4030583  1.0409067
 1.0786891  1.0409067  1.0409067  1.0409067 ]"
17,0.30301407,"[0.81312025 1.2542307  0.81312025 0.77378213 0.81312025 0.81312025
 0.81312025 0.81312025 0.77536905 0.81312025 1.5137292  0.81312025
 0.81312025 0.8625802  0.6960134  0.41109177]","[0.4999999  0.4944486  0.4999999  0.49425334 0.4999999  0.4999999
 0.4999999  0.4999999  0.45267758 0.4999999  0.47299162 0.4999999
 0.4999999  0.4976968  0.46067116 0.46716768]","[-0.22778642 -0.21869469 -0.22778642 -0.22982252 -0.22778642 -0.22778642
 -0.22778642 -0.22778642 -0.21757141 -0.22778642 -0.21158473 -0.22778642
 -0.22778642 -0.2306765  -0.21942651 -0.22769108]","[1.0409067  1.4729254  1.0409067  1.0036047  1.0409067  1.0409067
 1.0409067  1.0409067  0.9929404  1.0409067  1.7253139  1.0409067
 1.0409067  1.0932567  0.9154399  0.63878286]"
18,0.30301407,"[0.49691075 0.81312025 0.81312025 0.60190725 0.81312025 0.81312025
 0.81312025 1.1258268  0.63347894 0.8868301  0.81312025 0.81312025
 0.81312025 0.918568   0.92483115 0.81312025]","[0.4976955  0.4999999  0.4999999  0.48155075 0.4999999  0.4999999
 0.4999999  0.49400088 0.4770746  0.49398503 0.4999999  0.4999999
 0.4999999  0.49661297 0.49994987 0.4999999 ]","[-0.21981835 -0.22778642 -0.22778642 -0.22975464 -0.22778642 -0.22778642
 -0.22778642 -0.20726731 -0.2092213  -0.2287992  -0.22778642 -0.22778642
 -0.22778642 -0.2331905  -0.22798946 -0.22778642]","[0.7167291  1.0409067  1.0409067  0.8316619  1.0409067  1.0409067
 1.0409067  1.3330941  0.84270024 1.1156293  1.0409067  1.0409067
 1.0409067  1.1517586  1.1528206  1.0409067 ]"
19,0.30301407,"[0.81312025 1.3592944  0.70010835 0.81312025 0.6017951  0.81312025
 0.81312025 0.81312025 0.81312025 1.031738   0.6176365  0.79050857
 0.643108   0.88474953 1.876251   0.6995592 ]","[0.4999999  0.41210312 0.49272943 0.4999999  0.49857503 0.4999999
 0.4999999  0.4999999  0.4999999  0.4723204  0.4915201  0.49426386
 0.49905422 0.49749267 0.48558274 0.49708474]","[-0.22778642 -0.21296498 -0.21619053 -0.22778642 -0.22648188 -0.22778642
 -0.22778642 -0.22778642 -0.22778642 -0.20470375 -0.23261209 -0.22592252
 -0.22601618 -0.23339644 -0.20835042 -0.21814126]","[1.0409067  1.5722594  0.91629887 1.0409067  0.82827693 1.0409067
 1.0409067  1.0409067  1.0409067  1.2364419  0.8502486  1.0164311
 0.8691242  1.118146   2.0846014  0.91770047]"
20,0.30301407,"[0.81312025 0.81312025 0.69769037 0.6568904  0.81312025 0.81312025
 0.81312025 0.87846774 0.81312025 0.5663905  0.81312025 0.5462508
 0.94855446 0.81312025 0.81312025 1.4080611 ]","[0.4999999  0.4999999  0.4952887  0.49097925 0.4999999  0.4999999
 0.4999999  0.491007   0.4999999  0.45311797 0.4999999  0.49870804
 0.49897268 0.4999999  0.4999999  0.4947234 ]","[-0.22778642 -0.22778642 -0.23163053 -0.21597442 -0.22778642 -0.22778642
 -0.22778642 -0.23064978 -0.22778642 -0.21435574 -0.22778642 -0.22027454
 -0.22745925 -0.22778642 -0.22778642 -0.19891712]","[1.0409067  1.0409067  0.92932093 0.87286484 1.0409067  1.0409067
 1.0409067  1.1091175  1.0409067  0.7807462  1.0409067  0.7665254
 1.1760137  1.0409067  1.0409067  1.6069783 ]"
21,0.1677253,"[0.81312025 0.5954977  1.6401594  1.1638901  1.210195   0.7848834
 0.81312025 1.1408203  0.41781884 0.743748   1.2242677  0.1677253
 0.89114225 1.0872836  0.81312025 0.75683254]","[0.4999999  0.49700975 0.48357058 0.49974018 0.4896067  0.49985537
 0.4999999  0.4893117  0.47251794 0.49343327 0.4923613  0.47441575
 0.47435442 0.3837541  0.4999999  0.46409404]","[-0.22778642 -0.22930357 -0.2029846  -0.2274921  -0.20629776 -0.22994794
 -0.22778642 -0.21218829 -0.21437919 -0.21096082 -0.20939735 -0.23359475
 -0.21665825 -0.21938396 -0.22778642 -0.21034844]","[1.0409067  0.82480127 1.8431439  1.3913822  1.4164927  1.0148313
 1.0409067  1.3530085  0.63219804 0.9547088  1.433665   0.40132004
 1.1078005  1.3066676  1.0409067  0.96718097]"
22,0.1677253,"[0.90317    0.81312025 0.9093055  1.2325705  0.81312025 0.65077513
 0.81312025 1.1798886  1.626949   1.474541   0.81312025 0.81312025
 0.81312025 0.81312025 0.9669814  0.43936497]","[0.35437942 0.4999999  0.4987835  0.48638254 0.4999999  0.49347293
 0.4999999  0.40876397 0.47357166 0.47135508 0.4999999  0.4999999
 0.4999999  0.4999999  0.4982575  0.49815   ]","[-0.22254357 -0.22778642 -0.22930329 -0.20999682 -0.22778642 -0.22026557
 -0.22778642 -0.2187078  -0.20055361 -0.21400428 -0.22778642 -0.22778642
 -0.22778642 -0.22778642 -0.22893223 -0.21517551]","[1.1257136 1.0409067 1.1386088 1.4425673 1.0409067 0.8710407 1.0409067
 1.3985964 1.8275026 1.6885452 1.0409067 1.0409067 1.0409067 1.0409067
 1.1959137 0.6545405]"
23,0.1677253,"[0.81312025 0.8185755  0.60497785 0.81312025 0.81312025 0.81312025
 0.81312025 0.81312025 0.81312025 1.2338307  0.81312025 1.0917029
 0.77803344 1.9243543  0.81312025 0.81312025]","[0.4999999  0.46365884 0.49788168 0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4783547  0.4999999  0.36481124
 0.4826329  0.4799058  0.4999999  0.4999999 ]","[-0.22778642 -0.21084347 -0.22211695 -0.22778642 -0.22778642 -0.22778642
 -0.22778642 -0.22778642 -0.22778642 -0.21187621 -0.22778642 -0.21603268
 -0.2268372  -0.20521733 -0.22778642 -0.22778642]","[1.0409067 1.029419  0.8270948 1.0409067 1.0409067 1.0409067 1.0409067
 1.0409067 1.0409067 1.445707  1.0409067 1.3077356 1.0048707 2.1295717
 1.0409067 1.0409067]"
24,0.1677253,"[0.81312025 0.81312025 1.5668736  0.7218546  0.81312025 0.67587173
 0.81312025 0.81312025 0.81312025 0.81312025 0.81312025 1.2566597
 1.4516289  0.8580182  0.6318624  0.84964764]","[0.4999999  0.4999999  0.47011027 0.49623019 0.4999999  0.48247406
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.36166477
 0.46575394 0.47737715 0.46392587 0.49505493]","[-0.22778642 -0.22778642 -0.19999307 -0.23120236 -0.22778642 -0.21709868
 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.22778642 -0.21434858
 -0.22635362 -0.19591053 -0.21834397 -0.21902514]","[1.0409067  1.0409067  1.7668667  0.953057   1.0409067  0.89297044
 1.0409067  1.0409067  1.0409067  1.0409067  1.0409067  1.4710083
 1.6779826  1.0539287  0.8502064  1.0686728 ]"
25,0.1677253,"[0.8005405  0.81312025 0.66469336 1.9352142  0.81312025 0.81312025
 1.7087868  0.87069315 0.7108699  0.6216026  1.8293148  0.81312025
 1.0914118  0.81312025 0.81312025 0.5701308 ]","[0.49189082 0.4999999  0.48180002 0.4634942  0.4999999  0.4999999
 0.48385718 0.49361485 0.49260083 0.49449146 0.45616695 0.4999999
 0.4948528  0.4999999  0.4999999  0.46465087]","[-0.23097843 -0.22778642 -0.21374723 -0.20004478 -0.22778642 -0.22778642
 -0.21129839 -0.22541054 -0.230972   -0.23315543 -0.20682466 -0.22778642
 -0.21328828 -0.22778642 -0.22778642 -0.22032169]","[1.0315189 1.0409067 0.8784406 2.135259  1.0409067 1.0409067 1.9200852
 1.0961037 0.9418419 0.854758  2.0361395 1.0409067 1.3047001 1.0409067
 1.0409067 0.7904525]"
26,0.1677253,"[0.81312025 0.8213421  0.81312025 0.58193284 0.81312025 0.8736564
 1.2300651  0.81312025 0.8633598  0.81312025 1.2393011  0.9444209
 0.81312025 0.5951832  0.81312025 0.63734627]","[0.4999999  0.3922348  0.4999999  0.48743317 0.4999999  0.49725825
 0.48855498 0.4999999  0.4922408  0.4999999  0.46971193 0.44140583
 0.4999999  0.4943947  0.4999999  0.46812618]","[-0.22778642 -0.23142588 -0.22778642 -0.22816813 -0.22778642 -0.23317638
 -0.20950343 -0.22778642 -0.2063371  -0.22778642 -0.20104218 -0.21187681
 -0.22778642 -0.2178988  -0.22778642 -0.20888993]","[1.0409067 1.052768  1.0409067 0.810101  1.0409067 1.1068327 1.4395685
 1.0409067 1.0696969 1.0409067 1.4403433 1.1562977 1.0409067 0.813082
 1.0409067 0.8462362]"
27,0.1677253,"[0.82734036 0.9101789  0.81312025 0.81312025 0.84585166 0.79339993
 0.94503105 0.5754709  0.9997575  0.70502234 0.5437308  0.7337327
 1.1265887  0.80290496 0.431718   0.81312025]","[0.4738582  0.497651   0.4999999  0.4999999  0.48634344 0.47815093
 0.49586296 0.49273124 0.49898046 0.48450336 0.46385318 0.4986107
 0.48277605 0.4804372  0.46047142 0.4999999 ]","[-0.22462475 -0.22848848 -0.22778642 -0.22778642 -0.20718405 -0.21557677
 -0.22736442 -0.22606388 -0.23426199 -0.23586723 -0.22394812 -0.23086825
 -0.21084866 -0.2169216  -0.21301033 -0.22778642]","[1.0519651  1.1386673  1.0409067  1.0409067  1.0530357  1.0089767
 1.1723955  0.80153483 1.2340195  0.9408896  0.7676789  0.964601
 1.3374374  1.0198265  0.6447283  1.0409067 ]"
28,0.1677253,"[0.81312025 0.81312025 0.81312025 1.0005257  0.7742876  0.81312025
 0.81312025 0.81312025 0.8212608  0.6017605  0.9797632  0.81312025
 0.8978739  0.9741183  0.83959794 0.81312025]","[0.4999999  0.4999999  0.4999999  0.36761948 0.49092305 0.4999999
 0.4999999  0.4999999  0.48729238 0.4511251  0.49870282 0.4999999
 0.47631225 0.47937173 0.4775554  0.4999999 ]","[-0.22778642 -0.22778642 -0.22778642 -0.2188075  -0.20945117 -0.22778642
 -0.22778642 -0.22778642 -0.21653163 -0.2186774  -0.23326091 -0.22778642
 -0.2074767  -0.20900257 -0.22060636 -0.22778642]","[1.0409067 1.0409067 1.0409067 1.2193332 0.9837388 1.0409067 1.0409067
 1.0409067 1.0377924 0.8204379 1.2130241 1.0409067 1.1053506 1.1831208
 1.0602043 1.0409067]"
29,0.1677253,"[1.2533696  1.0403662  0.81312025 0.81312025 1.0052963  0.8065078
 0.7352316  1.0200747  0.81312025 0.50281346 0.81312025 0.81312025
 0.81312025 0.81312025 0.81312025 0.71859246]","[0.49209082 0.34451428 0.4999999  0.4999999  0.46478087 0.49773613
 0.35476524 0.4920397  0.4999999  0.45449215 0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4806099 ]","[-0.20923573 -0.2191078  -0.22778642 -0.22778642 -0.21026592 -0.22843899
 -0.22743505 -0.2132095  -0.22778642 -0.2135106  -0.22778642 -0.22778642
 -0.22778642 -0.22778642 -0.22778642 -0.21046919]","[1.4626052  1.259474   1.0409067  1.0409067  1.2155622  1.0349468
 0.96266663 1.2332842  1.0409067  0.71632403 1.0409067  1.0409067
 1.0409067  1.0409067  1.0409067  0.92906165]"
30,0.1677253,"[0.18370926 0.81312025 0.66075754 0.81312025 0.81312025 0.81312025
 1.4816315  0.81527996 1.1798244  0.81312025 0.4638552  1.3800421
 0.81312025 0.81312025 0.81312025 0.81312025]","[0.46023232 0.4999999  0.4962301  0.4999999  0.4999999  0.4999999
 0.46764058 0.45068917 0.47997385 0.4999999  0.4659948  0.46095935
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22722012 -0.22778642 -0.22788927 -0.22778642 -0.22778642 -0.22778642
 -0.21456644 -0.20875141 -0.21168426 -0.22778642 -0.22226776 -0.21318242
 -0.22778642 -0.22778642 -0.22778642 -0.22778642]","[0.41092938 1.0409067  0.88864684 1.0409067  1.0409067  1.0409067
 1.696198   1.0240314  1.3915086  1.0409067  0.68612295 1.5932245
 1.0409067  1.0409067  1.0409067  1.0409067 ]"
31,0.1677253,"[0.49944982 1.1531737  0.81312025 1.0500003  0.81312025 0.81312025
 0.81312025 0.81312025 0.81312025 1.2034745  1.3299291  1.3423171
 0.3344702  1.2121168  0.8275433  0.81312025]","[0.4828709  0.3604827  0.4999999  0.48740965 0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.36322752 0.4885372  0.46530104
 0.48749527 0.47445083 0.48104134 0.4999999 ]","[-0.21402863 -0.23211178 -0.22778642 -0.21737827 -0.22778642 -0.22778642
 -0.22778642 -0.22778642 -0.22778642 -0.21873924 -0.22766618 -0.21442099
 -0.23737283 -0.21501127 -0.22037965 -0.22778642]","[0.71347845 1.3852855  1.0409067  1.2673786  1.0409067  1.0409067
 1.0409067  1.0409067  1.0409067  1.4222138  1.5575953  1.5567381
 0.571843   1.4271281  1.047923   1.0409067 ]"
