iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,1.2324351,"[1.8429981 1.3826754 1.3955395 1.5437657 1.5909934 1.2813363 1.2324351
 1.4264872 1.5416988 1.6351427 1.5682226 1.4517459 1.3049893 1.4451221
 1.6635303 1.3755274]","[0.7575161  0.76662564 0.75801104 0.7735383  0.7697677  0.7711706
 0.7607176  0.7786891  0.7736468  0.7767819  0.758991   0.76725346
 0.76392335 0.7663147  0.7708313  0.761455  ]","[-0.21137062 -0.22805338 -0.22957198 -0.21709083 -0.22160338 -0.22705987
 -0.22873501 -0.21430898 -0.22108984 -0.2228767  -0.22112219 -0.21803787
 -0.23206516 -0.22699605 -0.22063513 -0.22147365]","[2.0543687 1.6107287 1.6251115 1.7608565 1.8125968 1.5083961 1.4611701
 1.6407962 1.7627887 1.8580194 1.7893448 1.6697837 1.5370545 1.6721182
 1.8841655 1.5970011]"
11,1.2324351,"[1.4530725 1.5342845 1.7149377 1.3781432 1.5954634 1.3092579 1.3229673
 1.5832375 1.6088841 1.630669  1.4966812 1.2358171 1.3882561 1.4347305
 1.4307619 1.7211787]","[0.75858516 0.75877    0.755428   0.7647196  0.77692926 0.75829506
 0.7657229  0.77096635 0.7728099  0.7790913  0.76911074 0.7666596
 0.7705764  0.7670814  0.76811594 0.7579821 ]","[-0.22843194 -0.2225312  -0.2232709  -0.2250916  -0.230623   -0.22760092
 -0.22945614 -0.22765432 -0.23039536 -0.2312039  -0.21914421 -0.23096445
 -0.22662377 -0.22147213 -0.2230917  -0.21947844]","[1.6815045 1.7568157 1.9382086 1.6032348 1.8260864 1.5368588 1.5524235
 1.8108919 1.8392794 1.8618729 1.7158254 1.4667815 1.6148798 1.6562027
 1.6538537 1.9406571]"
12,1.2324351,"[1.403145  1.4179171 1.3276292 1.4856197 1.4228239 1.5142446 1.6156522
 1.6361741 1.3699331 1.6732248 1.3713846 1.6981249 1.566575  1.6512117
 1.6498176 1.4445773]","[0.7763875  0.76280254 0.7711273  0.763981   0.7607593  0.76479214
 0.7797974  0.76454765 0.7730789  0.7704644  0.7672561  0.7775349
 0.7826171  0.7650208  0.7681839  0.7662062 ]","[-0.22707546 -0.22988592 -0.22891326 -0.22702442 -0.22527209 -0.22663689
 -0.23053685 -0.21607581 -0.22918466 -0.22412848 -0.22483988 -0.22218962
 -0.22956908 -0.21694611 -0.22626792 -0.22920619]","[1.6302204 1.6478031 1.5565425 1.7126441 1.648096  1.7408814 1.846189
 1.8522499 1.5991178 1.8973533 1.5962245 1.9203146 1.7961441 1.8681579
 1.8760855 1.6737835]"
13,1.2324351,"[1.3635122 1.8228831 1.4775722 1.5263215 1.3992461 1.4526397 1.4582044
 1.574564  1.4939939 1.4294713 1.5285394 1.4702483 1.5435566 1.7373888
 1.566356  1.8257413]","[0.7699686  0.76441044 0.77253133 0.7624551  0.77353483 0.7524697
 0.7677996  0.77567023 0.77638817 0.7758145  0.76801455 0.7709397
 0.76963395 0.78182745 0.76369137 0.779859  ]","[-0.22967568 -0.22014713 -0.23041053 -0.22598493 -0.22256027 -0.22823046
 -0.21901047 -0.22562301 -0.23091476 -0.22644491 -0.22232734 -0.22356217
 -0.23047839 -0.22466038 -0.22567725 -0.23028092]","[1.5931878 2.0430303 1.7079828 1.7523065 1.6218064 1.6808702 1.6772149
 1.800187  1.7249086 1.6559162 1.7508668 1.6938105 1.774035  1.9620492
 1.7920332 2.0560222]"
14,1.2324351,"[1.3980709 1.4149139 1.390481  1.4303988 1.413568  1.5985615 1.8314965
 1.5216058 1.4836609 1.4497445 1.5731182 1.2936994 1.3474323 1.3246027
 1.4757837 1.5131382]","[0.7580522  0.7642647  0.7731577  0.76039875 0.7661933  0.75722474
 0.7846101  0.77185744 0.7595996  0.76576084 0.77304184 0.76946753
 0.7696199  0.7625756  0.76451415 0.77275914]","[-0.22527099 -0.22136477 -0.2258952  -0.22496712 -0.22669192 -0.21893047
 -0.22790174 -0.2284931  -0.22730148 -0.22784893 -0.22561608 -0.22596748
 -0.23075977 -0.21769941 -0.21403995 -0.22590093]","[1.6233419 1.6362786 1.6163762 1.655366  1.64026   1.817492  2.0593982
 1.750099  1.7109624 1.6775934 1.7987343 1.5196669 1.578192  1.5423021
 1.6898236 1.7390391]"
15,1.2324351,"[1.5883087 1.8524575 1.4544104 1.6452686 1.3980136 1.4784011 1.5022168
 1.5181112 1.42958   1.7251694 1.404399  1.7011214 1.5319206 1.4136263
 1.9367977 1.394071 ]","[0.77503866 0.77577907 0.7753855  0.77040803 0.77656955 0.7707495
 0.77078605 0.7711637  0.7758331  0.79965305 0.76449424 0.7574739
 0.7706326  0.77072316 0.75547534 0.76436955]","[-0.23043323 -0.22419289 -0.22881944 -0.22913511 -0.22371097 -0.22441356
 -0.22706385 -0.21279888 -0.2176256  -0.22117232 -0.22561331 -0.2298821
 -0.22735341 -0.22180474 -0.21778618 -0.21470323]","[1.8187419 2.0766504 1.6832299 1.8744037 1.6217246 1.7028146 1.7292807
 1.7309101 1.6472056 1.9463418 1.6300124 1.9310036 1.759274  1.635431
 2.154584  1.6087742]"
16,1.2324351,"[1.3991628 1.4867337 1.7924799 1.6726242 1.4614428 1.4250804 1.4665862
 1.727091  1.360161  1.2769806 1.6420097 1.9315408 1.4439577 1.4638934
 1.2643907 1.4829121]","[0.7718261  0.751393   0.77286977 0.7637826  0.77602875 0.7677721
 0.7604014  0.7632292  0.76093256 0.7686885  0.7594749  0.7673856
 0.7691408  0.7640848  0.75909966 0.7567725 ]","[-0.22699928 -0.21724844 -0.21208961 -0.22352014 -0.21958907 -0.22793995
 -0.22013335 -0.22748223 -0.22316824 -0.22824979 -0.21506622 -0.21266137
 -0.22280827 -0.22381239 -0.22246014 -0.22131184]","[1.626162  1.7039821 2.0045695 1.8961444 1.681032  1.6530204 1.6867195
 1.9545732 1.5833292 1.5052304 1.8570759 2.1442022 1.6667659 1.6877058
 1.4868509 1.7042239]"
17,1.2324351,"[1.4578733 1.4155815 1.5879807 1.5621215 1.4199864 1.4572179 1.4156191
 1.4625713 1.3015449 1.3438517 1.4678811 1.5855703 1.592964  1.3875872
 1.4159666 1.5047864]","[0.76494336 0.7694203  0.77055925 0.76855624 0.7707383  0.7645155
 0.76940566 0.7675484  0.7683002  0.7668451  0.769334   0.7694598
 0.77007896 0.75828946 0.7739329  0.7589534 ]","[-0.22349934 -0.21339159 -0.2233005  -0.22211821 -0.22302496 -0.21934652
 -0.22503519 -0.22370474 -0.22090745 -0.2232145  -0.22656928 -0.22278233
 -0.21400157 -0.21864238 -0.2135716  -0.2148583 ]","[1.6813726 1.628973  1.8112812 1.7842398 1.6430113 1.6765645 1.6406543
 1.686276  1.5224524 1.5670662 1.6944504 1.8083527 1.8069656 1.6062295
 1.6295382 1.7196447]"
18,1.2324351,"[1.3404112 1.4367578 1.5534801 1.5868144 1.484844  1.3832595 1.4503818
 1.5094357 1.4531974 1.3090677 1.7081752 1.394481  1.3376027 1.4497882
 1.4596448 1.4437313]","[0.76855755 0.76825404 0.7731647  0.77077425 0.77343667 0.7670378
 0.76744336 0.7646015  0.7611688  0.7721248  0.768822   0.7657694
 0.7473427  0.7624309  0.7712322  0.7672722 ]","[-0.22105931 -0.22625653 -0.21787265 -0.21257226 -0.21989763 -0.22505115
 -0.2179929  -0.22405623 -0.22427273 -0.21714042 -0.21069573 -0.22861789
 -0.21507636 -0.22331224 -0.21833096 -0.22279163]","[1.5614705 1.6630143 1.7713528 1.7993866 1.7047416 1.6083107 1.6683747
 1.7334919 1.6774701 1.5262082 1.9188709 1.6230989 1.5526791 1.6731005
 1.6779758 1.666523 ]"
19,1.2324351,"[1.3544065 1.5132518 1.3570789 1.5643352 1.4178492 1.528444  1.4221481
 1.4995788 1.4350321 1.5198432 1.4011987 1.8033564 1.4362489 1.3235298
 1.5992694 1.3937913]","[0.7684152  0.7706892  0.76649016 0.769288   0.7673343  0.76461995
 0.7624459  0.77249473 0.7678711  0.7658861  0.7683427  0.7767347
 0.76406    0.7678534  0.7693164  0.7629251 ]","[-0.22705503 -0.21476696 -0.22515129 -0.22413754 -0.22575966 -0.21355705
 -0.21846831 -0.22527254 -0.22179888 -0.22060263 -0.21889798 -0.20972323
 -0.22684915 -0.22486179 -0.21754716 -0.21981083]","[1.5814615 1.7280188 1.5822302 1.7884728 1.6436088 1.742001  1.6406164
 1.7248514 1.656831  1.7404459 1.6200967 2.0130796 1.6630981 1.5483916
 1.8168166 1.6136022]"
20,1.2324351,"[1.3018279 1.5094591 1.4992629 1.3499297 1.4781586 1.396219  1.4536644
 1.3597494 1.3201936 1.4288334 1.3844395 1.2550945 1.7251694 1.3892208
 1.3341281 1.457221 ]","[0.768017   0.7736106  0.75403357 0.767216   0.7548673  0.76246005
 0.7663751  0.76514095 0.7699241  0.7695543  0.7720534  0.7639649
 0.79965305 0.77749443 0.7603451  0.7690066 ]","[-0.21966963 -0.22066171 -0.21223786 -0.21434346 -0.22615853 -0.22388215
 -0.22666728 -0.22181736 -0.22661932 -0.2261165  -0.22121857 -0.22764735
 -0.22117232 -0.22970448 -0.22657524 -0.21472943]","[1.5214975 1.7301209 1.7115008 1.5642731 1.7043171 1.6201012 1.6803317
 1.5815668 1.546813  1.6549499 1.605658  1.4827418 1.9463418 1.6189253
 1.5607034 1.6719505]"
21,1.1564475,"[1.1564475 1.2940474 1.4593418 1.3216631 1.2726067 1.4993075 1.4274836
 1.502745  1.7000896 1.3512111 1.3174427 1.4474021 1.3519043 1.4574484
 1.4012738 1.5083798]","[0.7631262  0.7675114  0.7603824  0.7559094  0.77101535 0.77380556
 0.7622389  0.7724295  0.7625057  0.769164   0.76894325 0.76621306
 0.7651914  0.7639753  0.7700841  0.7636811 ]","[-0.22847645 -0.229768   -0.21535872 -0.22072294 -0.22669902 -0.22566639
 -0.22396122 -0.2285236  -0.22626917 -0.2266872  -0.22779511 -0.22772701
 -0.2253933  -0.22160344 -0.22756377 -0.22691242]","[1.3849239 1.5238154 1.6747005 1.542386  1.4993057 1.7249739 1.6514448
 1.7312686 1.9263587 1.5778983 1.5452378 1.6751292 1.5772976 1.6790518
 1.6288376 1.7352922]"
22,1.1564475,"[1.4882383 1.3536097 1.7008059 1.5842439 1.6054354 1.3727831 1.3923997
 1.3878894 1.5604043 1.5466161 1.3237417 1.5440378 1.6834234 1.4124041
 1.3261847 1.3851229]","[0.74902916 0.7596467  0.776385   0.7788353  0.7600696  0.7606749
 0.76925963 0.77058244 0.762778   0.77365756 0.7652853  0.7714557
 0.76462954 0.77206254 0.76637137 0.77087164]","[-0.22159605 -0.22488432 -0.2286386  -0.22942455 -0.22138312 -0.22500391
 -0.2301059  -0.2299718  -0.22131605 -0.22067295 -0.2262473  -0.22859497
 -0.21304496 -0.22986074 -0.22636536 -0.21841803]","[1.7098343 1.578494  1.9294446 1.8136685 1.8268185 1.597787  1.6225055
 1.6178612 1.7817204 1.767289  1.549989  1.7726328 1.8964684 1.6422648
 1.5525501 1.6035409]"
23,1.1564475,"[1.4330063 1.4437634 1.6095338 1.4857976 1.3982916 1.5545024 1.3704033
 1.4461982 1.3361881 1.5088305 1.4078786 1.4998937 1.4206395 1.60822
 1.4600734 1.4173993]","[0.7649359  0.7650182  0.762697   0.76915205 0.7675337  0.7711419
 0.773629   0.77479255 0.7679684  0.7720811  0.7706532  0.7565364
 0.75700164 0.7733107  0.77083194 0.7628165 ]","[-0.22787657 -0.22197402 -0.22125764 -0.22456789 -0.223568   -0.22845991
 -0.22824256 -0.22840996 -0.22707725 -0.22741361 -0.22823167 -0.22467077
 -0.225142   -0.22992173 -0.22788897 -0.2260251 ]","[1.6608828 1.6657374 1.8307915 1.7103655 1.6218596 1.7829623 1.5986458
 1.6746082 1.5632653 1.7362442 1.6361103 1.7245644 1.6457815 1.8381417
 1.6879623 1.6434244]"
24,1.1564475,"[1.761615  1.5104665 1.4355456 1.3337697 1.298105  1.3998625 1.3948764
 1.4473771 1.4276817 1.6065506 1.6893697 1.299603  1.533998  1.4638602
 1.7951978 1.293744 ]","[0.7691475  0.77572805 0.7730853  0.76577497 0.76861185 0.7681432
 0.7757199  0.7705778  0.7577984  0.76946175 0.77100545 0.772643
 0.7708624  0.7740618  0.7715242  0.7705215 ]","[-0.21801524 -0.22768727 -0.22520745 -0.22595398 -0.23082533 -0.22530699
 -0.22494392 -0.22520085 -0.22868796 -0.22287808 -0.22910038 -0.22988248
 -0.2291923  -0.22784606 -0.22562678 -0.23102573]","[1.9796302 1.7381537 1.660753  1.5597236 1.5289303 1.6251695 1.6198202
 1.672578  1.6563697 1.8294287 1.91847   1.5294855 1.7631903 1.6917062
 2.0208247 1.5247697]"
25,1.1564475,"[1.4228334 1.3899795 1.5102856 1.265822  1.6107326 1.1871854 1.4889885
 1.4681251 2.0718293 1.5443422 1.4222142 1.4808104 1.4676961 1.6581169
 1.4978882 1.5507632]","[0.7729762  0.76815504 0.7698216  0.76850086 0.7649972  0.759304
 0.7750531  0.7751916  0.77200097 0.76146096 0.7737705  0.7582044
 0.7632481  0.77605337 0.7643062  0.7741004 ]","[-0.22792248 -0.22667061 -0.22693129 -0.2288583  -0.22321366 -0.22774044
 -0.23178636 -0.22621615 -0.21058157 -0.22773473 -0.22986133 -0.22265878
 -0.2190098  -0.22549044 -0.22469082 -0.22922435]","[1.6507559 1.6166501 1.737217  1.4946804 1.8339462 1.4149258 1.7207749
 1.6943413 2.2824109 1.7720768 1.6520755 1.7034692 1.6867058 1.8836074
 1.722579  1.7799876]"
26,1.1564475,"[1.4490279 1.3063873 1.6953907 1.5222313 1.4377913 1.5552394 1.4234514
 1.4584981 1.4161321 1.3732855 1.3999045 1.904666  1.5597038 1.489537
 1.4579792 1.3511437]","[0.7560245  0.76730776 0.7773408  0.7625266  0.7656072  0.77674055
 0.77533966 0.7666934  0.7627392  0.7641124  0.7692134  0.7770244
 0.775428   0.7656525  0.7646643  0.771938  ]","[-0.22543211 -0.23084943 -0.22913651 -0.22901772 -0.22556905 -0.22898936
 -0.2302784  -0.2266701  -0.22677775 -0.22625156 -0.22610734 -0.22796778
 -0.2268158  -0.22421694 -0.22473338 -0.22919405]","[1.67446   1.5372367 1.9245272 1.7512491 1.6633604 1.7842288 1.6537298
 1.6851683 1.6429099 1.5995371 1.6260118 2.1326337 1.7865196 1.7137539
 1.6827126 1.5803378]"
27,1.1564475,"[1.3998381 1.3767478 1.7095203 1.5580461 1.3635933 1.2502369 1.3345419
 1.5751886 1.4765201 1.3578819 1.312122  1.4525267 1.3891085 1.534223
 2.176069  1.5042479]","[0.7723489  0.7625022  0.779945   0.7685282  0.76605856 0.75295085
 0.7652477  0.75496805 0.77109736 0.76298374 0.76805216 0.76886255
 0.75692564 0.7710459  0.77154225 0.77410585]","[-0.22805874 -0.22750579 -0.2279036  -0.22379601 -0.22845344 -0.22907455
 -0.22737157 -0.2209556  -0.23007278 -0.22535697 -0.2305433  -0.22692306
 -0.22458188 -0.22848623 -0.20745628 -0.2285018 ]","[1.6278968 1.6042536 1.937424  1.7818421 1.5920467 1.4793115 1.5619135
 1.7961442 1.7065928 1.5832388 1.5426652 1.6794498 1.6136904 1.7627091
 2.3835254 1.7327497]"
28,1.1564475,"[1.4617487 1.5149128 1.6026206 1.5434848 1.4691035 1.5091468 1.4322523
 1.9850448 1.4488499 1.5637279 1.6401349 1.4542692 1.305898  1.485053
 1.3776493 1.4225975]","[0.7756618  0.773613   0.7640496  0.77084965 0.77470165 0.776044
 0.7541205  0.7658097  0.77093565 0.77402633 0.76802677 0.7682474
 0.771892   0.77269626 0.7639865  0.7688885 ]","[-0.2266279  -0.22171037 -0.2157822  -0.23160401 -0.22852917 -0.22778709
 -0.22854534 -0.21493207 -0.2279541  -0.22960877 -0.2256424  -0.22896457
 -0.22943787 -0.22979267 -0.22574763 -0.225165  ]","[1.6883767 1.7366232 1.8184028 1.7750888 1.6976327 1.736934  1.6607976
 2.199977  1.6768041 1.7933366 1.8657774 1.6832337 1.5353358 1.7148457
 1.6033969 1.6477625]"
29,1.1564475,"[1.6172549 1.6377472 1.372409  1.555771  1.3122345 1.4127555 1.5622114
 1.3861675 1.5795974 1.5777482 1.3859025 1.3300332 1.5868418 1.3726376
 1.6092889 1.5323806]","[0.765858   0.77359337 0.7664975  0.77438134 0.7709396  0.7696257
 0.76674813 0.7724496  0.7754175  0.7717729  0.7699354  0.77325183
 0.7760388  0.7731098  0.77434254 0.7746321 ]","[-0.2224799  -0.23180862 -0.2282124  -0.2287556  -0.2300797  -0.2301414
 -0.22973303 -0.2273513  -0.22862446 -0.22985117 -0.22673582 -0.22731319
 -0.22154811 -0.22667876 -0.22944377 -0.22606821]","[1.8397348 1.8695558 1.6006213 1.7845266 1.5423142 1.6428969 1.7919444
 1.6135188 1.8082218 1.8075993 1.6126384 1.5573463 1.8083899 1.5993164
 1.8387327 1.7584488]"
30,1.1564475,"[1.378601  1.7079442 1.5400252 1.3751688 1.2881143 1.4808877 1.5469444
 1.4450527 1.3784271 1.4970917 1.3637758 1.4626826 1.4846369 1.3531228
 1.8553586 1.3130207]","[0.7704412  0.7674647  0.7648031  0.76965535 0.76657903 0.7741702
 0.77295417 0.77282596 0.7670273  0.76545906 0.7663543  0.7740626
 0.7617524  0.7613817  0.75306904 0.7665796 ]","[-0.22936122 -0.22077048 -0.22768715 -0.22967581 -0.22831917 -0.23118758
 -0.2281885  -0.22788106 -0.22583921 -0.22347295 -0.22345494 -0.2279826
 -0.22301188 -0.22993942 -0.21238993 -0.2314219 ]","[1.6079621 1.9287146 1.7677124 1.6048446 1.5164335 1.7120752 1.7751329
 1.6729338 1.6042664 1.7205646 1.5872308 1.6906652 1.7076488 1.5830623
 2.0677485 1.5444427]"
31,1.1564475,"[1.5899515 1.5117664 1.4231087 1.3278277 1.7118526 1.4813845 1.4864397
 1.4244163 1.4398773 1.3188633 1.5863934 1.3255181 1.3840828 1.5271548
 1.5566851 1.4041244]","[0.77623117 0.77514434 0.7612902  0.7585764  0.7730859  0.76468796
 0.76442975 0.7637748  0.77105635 0.7594765  0.77191156 0.76155275
 0.7722726  0.7746102  0.76832396 0.7690789 ]","[-0.22762704 -0.22897649 -0.22335127 -0.2311182  -0.22244933 -0.22989786
 -0.22863035 -0.22716473 -0.22816108 -0.22682582 -0.2231649  -0.22740512
 -0.22665313 -0.23039117 -0.22697671 -0.22853856]","[1.8175786 1.7407429 1.6464599 1.5589459 1.9343019 1.7112824 1.71507
 1.651581  1.6680384 1.5456891 1.8095583 1.5529232 1.6107359 1.757546
 1.7836618 1.6326629]"
