iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
17,1.088363,"[1.7328821 1.9432793 1.7328821 1.8324308 1.4999864 1.7328821 1.7328821
 1.7328821 2.117483  1.9988734 1.7328821 1.7328821 1.7328821 1.7328821
 1.7328821 1.5505704]","[0.79965305 0.7773182  0.79965305 0.77167946 0.78344727 0.79965305
 0.79965305 0.79965305 0.7837785  0.7841227  0.79965305 0.79965305
 0.79965305 0.79965305 0.79965305 0.78117114]","[-0.22621632 -0.22651957 -0.22621632 -0.22504382 -0.23386815 -0.22621632
 -0.22621632 -0.22621632 -0.21843123 -0.22866051 -0.22621632 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.23106833]","[1.9590985 2.1697989 1.9590985 2.0574746 1.7338545 1.9590985 1.9590985
 1.9590985 2.3359141 2.2275338 1.9590985 1.9590985 1.9590985 1.9590985
 1.9590985 1.7816387]"
18,1.088363,"[1.7328821 1.9491303 1.7242258 1.432342  1.7328821 1.8199874 1.8619233
 1.7328821 1.7328821 1.5705731 1.7328821 2.6113927 1.9887819 1.7328821
 1.8080968 1.7328821]","[0.79965305 0.786149   0.75434554 0.7652834  0.79965305 0.77633125
 0.7865767  0.79965305 0.79965305 0.78068334 0.79965305 0.7601253
 0.7876956  0.79965305 0.79291034 0.79965305]","[-0.22621632 -0.22885755 -0.23799396 -0.22361617 -0.22621632 -0.2247955
 -0.23113616 -0.22621632 -0.22621632 -0.22877145 -0.22621632 -0.23215714
 -0.22867914 -0.22621632 -0.23017922 -0.22621632]","[1.9590985 2.1779878 1.9622197 1.6559582 1.9590985 2.0447829 2.0930595
 1.9590985 1.9590985 1.7993445 1.9590985 2.84355   2.217461  1.9590985
 2.038276  1.9590985]"
19,1.088363,"[1.7662753 1.7328821 1.7328821 1.7328821 1.7192323 1.7328821 1.5742999
 1.7328821 1.7328821 1.5063405 1.7328821 1.9765898 2.7081761 1.7328821
 1.7328821 1.7328821]","[0.78945106 0.79965305 0.79965305 0.79965305 0.79444784 0.79965305
 0.7810911  0.79965305 0.79965305 0.770356   0.79965305 0.7890579
 0.78049827 0.79965305 0.79965305 0.79965305]","[-0.23031464 -0.22621632 -0.22621632 -0.22621632 -0.22940917 -0.22621632
 -0.2193822  -0.22621632 -0.22621632 -0.23358439 -0.22621632 -0.22795598
 -0.2341022  -0.22621632 -0.22621632 -0.22621632]","[1.9965899 1.9590985 1.9590985 1.9590985 1.9486415 1.9590985 1.7936821
 1.9590985 1.9590985 1.7399249 1.9590985 2.2045457 2.9422784 1.9590985
 1.9590985 1.9590985]"
20,1.088363,"[2.3272865 2.0615828 1.7328821 1.7328821 1.7328821 2.6706407 1.7328821
 1.7328821 1.7328821 1.7328821 1.9995778 2.0544019 1.7328821 1.7328821
 1.7328821 1.7328821]","[0.779216   0.78070724 0.79965305 0.79965305 0.79965305 0.7650903
 0.79965305 0.79965305 0.79965305 0.79965305 0.7849013  0.771445
 0.79965305 0.79965305 0.79965305 0.79965305]","[-0.23939161 -0.23128796 -0.22621632 -0.22621632 -0.22621632 -0.23471461
 -0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22648998 -0.2221763
 -0.22621632 -0.22621632 -0.22621632 -0.22621632]","[2.566678  2.2928708 1.9590985 1.9590985 1.9590985 2.9053552 1.9590985
 1.9590985 1.9590985 1.9590985 2.2260678 2.2765782 1.9590985 1.9590985
 1.9590985 1.9590985]"
21,1.088363,"[1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.8231019
 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821
 1.7328821 1.7328821]","[0.79965305 0.79965305 0.79965305 0.79965305 0.79965305 0.79965305
 0.7534418  0.79965305 0.79965305 0.79965305 0.79965305 0.79965305
 0.79965305 0.79965305 0.79965305 0.79965305]","[-0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22621632
 -0.2244238  -0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.22621632]","[1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 2.0475256
 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985
 1.9590985 1.9590985]"
22,1.088363,"[1.7328821 1.7328821 1.574356  1.7328821 1.7328821 1.7328821 1.984895
 1.9863133 1.7328821 1.7328821 1.7328821 1.7328821 1.6747639 1.7328821
 1.7328821 1.7328821]","[0.79965305 0.79965305 0.7761517  0.79965305 0.79965305 0.79965305
 0.7797131  0.77152216 0.79965305 0.79965305 0.79965305 0.79965305
 0.78910774 0.79965305 0.79965305 0.79965305]","[-0.22621632 -0.22621632 -0.2326759  -0.22621632 -0.22621632 -0.22621632
 -0.22946616 -0.22416762 -0.22621632 -0.22621632 -0.22621632 -0.22621632
 -0.2291389  -0.22621632 -0.22621632 -0.22621632]","[1.9590985 1.9590985 1.8070319 1.9590985 1.9590985 1.9590985 2.2143612
 2.210481  1.9590985 1.9590985 1.9590985 1.9590985 1.9039028 1.9590985
 1.9590985 1.9590985]"
23,1.088363,"[1.7585058 1.7328821 1.8546076 1.7328821 2.4328547 2.2351465 3.0141985
 1.7328821 1.7328821 2.0870166 1.8591796 1.7328821 1.7328821 1.7328821
 1.7328821 1.7328821]","[0.7864036  0.79965305 0.7553014  0.79965305 0.7512032  0.7429332
 0.7837186  0.79965305 0.79965305 0.782817   0.7518474  0.79965305
 0.79965305 0.79965305 0.79965305 0.79965305]","[-0.22908513 -0.22621632 -0.24066548 -0.22621632 -0.23318724 -0.23544326
 -0.23492642 -0.22621632 -0.22621632 -0.22597781 -0.22716625 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.22621632]","[1.9875909 1.9590985 2.095273  1.9590985 2.6660419 2.4705899 3.249125
 1.9590985 1.9590985 2.3129945 2.086346  1.9590985 1.9590985 1.9590985
 1.9590985 1.9590985]"
24,1.088363,"[1.7328821 2.3114865 1.7328821 2.1370168 1.7328821 1.7328821 1.7328821
 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821
 1.7328821 1.7328821]","[0.79965305 0.7552604  0.79965305 0.74493974 0.79965305 0.79965305
 0.79965305 0.79965305 0.79965305 0.79965305 0.79965305 0.79965305
 0.79965305 0.79965305 0.79965305 0.79965305]","[-0.22621632 -0.23372126 -0.22621632 -0.22181785 -0.22621632 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.22621632]","[1.9590985 2.5452077 1.9590985 2.3588345 1.9590985 1.9590985 1.9590985
 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985
 1.9590985 1.9590985]"
25,1.088363,"[1.7328821 2.0753853 1.7328821 1.7328821 1.7328821 1.7328821 1.6784387
 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821
 1.7328821 1.7328821]","[0.79965305 0.7782774  0.79965305 0.79965305 0.79965305 0.79965305
 0.7644388  0.79965305 0.79965305 0.79965305 0.79965305 0.79965305
 0.79965305 0.79965305 0.79965305 0.79965305]","[-0.22621632 -0.23137255 -0.22621632 -0.22621632 -0.22621632 -0.22621632
 -0.23268747 -0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.22621632]","[1.9590985 2.306758  1.9590985 1.9590985 1.9590985 1.9590985 1.9111261
 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985
 1.9590985 1.9590985]"
26,1.088363,"[1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7095023
 1.7328821 1.7328821 1.6732237 1.7328821 1.7328821 1.7328821 1.7328821
 1.5029262 1.7328821]","[0.79965305 0.79965305 0.79965305 0.79965305 0.79965305 0.79965305
 0.7860769  0.79965305 0.79965305 0.766964   0.79965305 0.79965305
 0.79965305 0.79965305 0.7920728  0.79965305]","[-0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.22621632
 -0.2286037  -0.22621632 -0.22621632 -0.23138832 -0.22621632 -0.22621632
 -0.22621632 -0.22621632 -0.23144944 -0.22621632]","[1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9381061
 1.9590985 1.9590985 1.9046121 1.9590985 1.9590985 1.9590985 1.9590985
 1.7343757 1.9590985]"
27,1.088363,"[1.7683331 1.7257642 1.808261  1.7328821 1.7446345 1.7328821 1.7328821
 1.7328821 1.7328821 1.9954542 1.7328821 1.7328821 1.7328821 1.7328821
 1.7328821 1.574929 ]","[0.79109216 0.7926012  0.78914624 0.79965305 0.78254414 0.79965305
 0.79965305 0.79965305 0.79965305 0.79075193 0.79965305 0.79965305
 0.79965305 0.79965305 0.79965305 0.7309591 ]","[-0.22953688 -0.23013738 -0.22801816 -0.22621632 -0.22434247 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.22563234 -0.22621632 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.2308018 ]","[1.99787   1.9559015 2.0362792 1.9590985 1.968977  1.9590985 1.9590985
 1.9590985 1.9590985 2.2210865 1.9590985 1.9590985 1.9590985 1.9590985
 1.9590985 1.8057308]"
28,1.088363,"[1.7328821 1.7328821 1.7328821 1.7328821 2.5824904 2.0644531 1.7328821
 1.7328821 1.8283051 1.7328821 1.8463017 1.7328821 1.506152  2.1495008
 1.7328821 1.7149259]","[0.79965305 0.79965305 0.79965305 0.79965305 0.77297133 0.7796279
 0.79965305 0.79965305 0.76522315 0.79965305 0.76724213 0.79965305
 0.7623947  0.77921265 0.79965305 0.78043765]","[-0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.23610544 -0.21723495
 -0.22621632 -0.22621632 -0.23099716 -0.22621632 -0.22953574 -0.22621632
 -0.23114915 -0.22491689 -0.22621632 -0.2280287 ]","[1.9590985 1.9590985 1.9590985 1.9590985 2.818596  2.281688  1.9590985
 1.9590985 2.0593023 1.9590985 2.0758374 1.9590985 1.7373012 2.3744178
 1.9590985 1.9429545]"
29,1.088363,"[1.7328821 1.5244685 1.7328821 1.7922388 1.434876  1.7328821 2.8636947
 1.7328821 2.054841  1.6329441 2.5710964 1.7328821 1.6032141 1.5670887
 1.7328821 2.1444395]","[0.79965305 0.7730145  0.79965305 0.7795645  0.7891149  0.79965305
 0.7789884  0.79965305 0.765628   0.7743138  0.77351636 0.79965305
 0.79203767 0.78301495 0.79965305 0.7770279 ]","[-0.22621632 -0.22985406 -0.22621632 -0.2232331  -0.2309063  -0.22621632
 -0.23388803 -0.22621632 -0.23985195 -0.22780228 -0.23631231 -0.22621632
 -0.23102413 -0.23489864 -0.22621632 -0.22284083]","[1.9590985 1.7543226 1.9590985 2.015472  1.6657822 1.9590985 3.0975828
 1.9590985 2.294693  1.8607464 2.8074088 1.9590985 1.8342383 1.8019874
 1.9590985 2.3672802]"
30,1.088363,"[2.0419204 1.7328821 1.7328821 1.7328821 1.7328821 2.9475663 1.7328821
 1.7328821 2.0784695 1.7328821 1.5786889 1.7328821 1.7959771 1.7328821
 1.7714281 2.2740378]","[0.76246166 0.79965305 0.79965305 0.79965305 0.79965305 0.773704
 0.79965305 0.79965305 0.7690499  0.79965305 0.7865781  0.79965305
 0.76801616 0.79965305 0.7863842  0.7546307 ]","[-0.2225313  -0.22621632 -0.22621632 -0.22621632 -0.22621632 -0.23229384
 -0.22621632 -0.22621632 -0.21851705 -0.22621632 -0.2289249  -0.22621632
 -0.22359414 -0.22621632 -0.22935028 -0.23036563]","[2.2644517 1.9590985 1.9590985 1.9590985 1.9590985 3.17986   1.9590985
 1.9590985 2.2969866 1.9590985 1.8076137 1.9590985 2.0195713 1.9590985
 2.0007784 2.5044036]"
31,1.088363,"[1.7328821 1.7328821 1.950758  1.6084884 1.9537566 1.7328821 1.7328821
 1.6888576 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821 1.7328821
 1.7328821 1.7328821]","[0.79965305 0.79965305 0.7756401  0.7754721  0.77743995 0.79965305
 0.79965305 0.79075634 0.79965305 0.79965305 0.79965305 0.79965305
 0.79965305 0.79965305 0.79965305 0.79965305]","[-0.22621632 -0.22621632 -0.23000841 -0.22994168 -0.22438405 -0.22621632
 -0.22621632 -0.22813109 -0.22621632 -0.22621632 -0.22621632 -0.22621632
 -0.22621632 -0.22621632 -0.22621632 -0.22621632]","[1.9590985 1.9590985 2.1807663 1.8384302 2.1781406 1.9590985 1.9590985
 1.9169886 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985 1.9590985
 1.9590985 1.9590985]"
