iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.19944957,"[0.83493876 0.709573   0.9009268  0.83493876 0.83493876 0.58921754
 0.83493876 0.83493876 0.83493876 0.83493876 0.83493876 0.83493876
 0.83493876 0.83493876 0.83493876 0.88758254]","[0.4999999  0.49064016 0.4918101  0.4999999  0.4999999  0.48771396
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4985625 ]","[-0.22729754 -0.22892748 -0.22220758 -0.22729754 -0.22729754 -0.22455786
 -0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.22729754
 -0.22729754 -0.22729754 -0.22729754 -0.22556308]","[1.0622363  0.93850046 1.1231344  1.0622363  1.0622363  0.8137754
 1.0622363  1.0622363  1.0622363  1.0622363  1.0622363  1.0622363
 1.0622363  1.0622363  1.0622363  1.1131456 ]"
11,0.19944957,"[0.978556   0.6352598  0.481963   0.74179137 0.91283983 0.83493876
 0.83493876 0.83493876 0.83493876 0.83493876 0.83493876 0.83493876
 0.83493876 0.83493876 0.7482598  1.3710895 ]","[0.499624   0.49433172 0.47734216 0.4892977  0.48810658 0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.49086198 0.48161346]","[-0.2267595  -0.23043317 -0.20524326 -0.2243594  -0.2205165  -0.22729754
 -0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.22729754
 -0.22729754 -0.22729754 -0.22772935 -0.21359786]","[1.2053155  0.865693   0.68720627 0.96615076 1.1333563  1.0622363
 1.0622363  1.0622363  1.0622363  1.0622363  1.0622363  1.0622363
 1.0622363  1.0622363  0.9759891  1.5846874 ]"
12,0.19944957,"[0.83493876 0.83493876 0.83493876 0.83493876 0.83493876 1.1059238
 0.83493876 0.83493876 0.83493876 0.83493876 0.83493876 1.0755812
 0.83493876 0.6120086  0.6716455  0.83493876]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.36158785
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.49714062
 0.4999999  0.46150744 0.47195753 0.4999999 ]","[-0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.22187972
 -0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.22091213
 -0.22729754 -0.2161968  -0.22875813 -0.22729754]","[1.0622363  1.0622363  1.0622363  1.0622363  1.0622363  1.3278035
 1.0622363  1.0622363  1.0622363  1.0622363  1.0622363  1.2964933
 1.0622363  0.82820535 0.9004036  1.0622363 ]"
13,0.19944957,"[0.7350185  0.74614865 0.83493876 0.55877113 0.8162055  0.6830421
 0.9251094  0.83493876 0.83493876 0.7701055  1.0673554  0.8934251
 0.679875   0.83493876 0.5655897  0.5321821 ]","[0.49934348 0.49754614 0.4999999  0.44693542 0.4850184  0.41080654
 0.48935655 0.4999999  0.4999999  0.47498107 0.49315274 0.49263033
 0.49888876 0.4999999  0.4888561  0.49915472]","[-0.2254548  -0.2228264  -0.22729754 -0.20901676 -0.22221139 -0.22907467
 -0.2132695  -0.22729754 -0.22729754 -0.20528972 -0.21445674 -0.23077187
 -0.22723825 -0.22729754 -0.21298869 -0.22127146]","[0.9604733  0.96897507 1.0622363  0.7677879  1.0384169  0.91211677
 1.1383789  1.0622363  1.0622363  0.9753952  1.2818121  1.124197
 0.90711325 1.0622363  0.7785784  0.75345355]"
14,0.19944957,"[1.1587982  1.006859   0.93755984 0.83493876 0.83493876 0.83493876
 0.83493876 0.83493876 1.3062577  0.83493876 0.6223963  0.8934493
 1.4437329  0.83493876 0.83493876 0.83493876]","[0.36365184 0.49189    0.49921393 0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.46769238 0.4999999  0.48000717 0.35346892
 0.41996908 0.4999999  0.4999999  0.4999999 ]","[-0.22562891 -0.21966252 -0.22566679 -0.22729754 -0.22729754 -0.22729754
 -0.22729754 -0.22729754 -0.21058276 -0.22729754 -0.21604232 -0.22150901
 -0.20386657 -0.22729754 -0.22729754 -0.22729754]","[1.3844271  1.2265215  1.1632266  1.0622363  1.0622363  1.0622363
 1.0622363  1.0622363  1.5168405  1.0622363  0.83843863 1.1149583
 1.6475995  1.0622363  1.0622363  1.0622363 ]"
15,0.19944957,"[1.2453566  0.83493876 0.83493876 1.1520412  0.83493876 0.83493876
 0.41883922 1.0122285  1.1153997  0.83493876 0.83493876 0.83493876
 0.9093828  0.816055   1.2900946  0.83493876]","[0.3872494  0.4999999  0.4999999  0.46892396 0.4999999  0.4999999
 0.49233818 0.46680793 0.49336937 0.4999999  0.4999999  0.4999999
 0.49264842 0.46784922 0.49631357 0.4999999 ]","[-0.21389607 -0.22729754 -0.22729754 -0.21535137 -0.22729754 -0.22729754
 -0.22633018 -0.20711595 -0.21353248 -0.22729754 -0.22729754 -0.22729754
 -0.21570681 -0.21789354 -0.21750408 -0.22729754]","[1.4592526 1.0622363 1.0622363 1.3673925 1.0622363 1.0622363 0.6451694
 1.2193444 1.3289322 1.0622363 1.0622363 1.0622363 1.1250896 1.0339485
 1.5075986 1.0622363]"
16,0.19944957,"[0.83493876 1.3222415  0.83493876 0.8354219  0.9411359  1.2226994
 0.83493876 0.76863986 0.83493876 0.8699728  0.95861816 0.83493876
 0.5806434  0.8017584  0.83493876 1.1214087 ]","[0.4999999  0.48946327 0.4999999  0.49782327 0.48562962 0.49827102
 0.4999999  0.4977423  0.4999999  0.49383572 0.49483982 0.4999999
 0.48830155 0.49425536 0.4999999  0.49151105]","[-0.22729754 -0.21074201 -0.22729754 -0.22673988 -0.22040752 -0.22691888
 -0.22729754 -0.22544694 -0.22729754 -0.22525369 -0.21544042 -0.22729754
 -0.2246035  -0.22301067 -0.22729754 -0.2179394 ]","[1.0622363 1.5329835 1.0622363 1.0621618 1.1615434 1.4496183 1.0622363
 0.9940868 1.0622363 1.0952265 1.1740586 1.0622363 0.8052469 1.0247691
 1.0622363 1.3393481]"
17,0.19944957,"[0.98351437 1.6894944  0.99683094 0.83493876 0.83493876 0.89195573
 1.0001959  0.45665985 0.625393   0.83493876 1.4174129  0.83493876
 0.83493876 0.83493876 0.8401867  0.7244178 ]","[0.47152016 0.44861004 0.4990423  0.4999999  0.4999999  0.49532807
 0.37077454 0.48322797 0.47837752 0.4999999  0.4617435  0.4999999
 0.4999999  0.4999999  0.4894856  0.4984821 ]","[-0.21543364 -0.21401362 -0.22684845 -0.22729754 -0.22729754 -0.23266232
 -0.22094914 -0.21778911 -0.2274159  -0.22729754 -0.21257697 -0.22729754
 -0.22729754 -0.22729754 -0.20940542 -0.22061434]","[1.198948   1.903508   1.2236794  1.0622363  1.0622363  1.124618
 1.221145   0.67444897 0.8528089  1.0622363  1.6299899  1.0622363
 1.0622363  1.0622363  1.0495921  0.9450322 ]"
18,0.19944957,"[0.83493876 0.7120991  0.83493876 1.6040183  0.6331928  1.3881365
 0.83493876 1.0741967  0.4495538  0.83493876 0.6320283  1.740975
 0.83493876 1.3839027  0.83493876 0.83493876]","[0.4999999  0.45710918 0.4999999  0.45563796 0.48851225 0.36308312
 0.4999999  0.47796887 0.48186982 0.4999999  0.4238536  0.45188424
 0.4999999  0.47721735 0.4999999  0.4999999 ]","[-0.22729754 -0.21258715 -0.22729754 -0.22028272 -0.22333065 -0.21367948
 -0.22729754 -0.22089934 -0.22657031 -0.22729754 -0.20265873 -0.2054404
 -0.22729754 -0.21704948 -0.22729754 -0.22729754]","[1.0622363  0.9246862  1.0622363  1.824301   0.85652345 1.6018159
 1.0622363  1.295096   0.6761241  1.0622363  0.834687   1.9464154
 1.0622363  1.6009521  1.0622363  1.0622363 ]"
19,0.19944957,"[0.959537   0.83493876 0.83493876 0.83493876 0.83493876 0.7167278
 0.8550292  1.2295868  1.0800619  1.1966687  1.0236185  0.56919813
 0.83493876 0.83493876 1.8349211  0.83493876]","[0.48549673 0.4999999  0.4999999  0.4999999  0.4999999  0.46107504
 0.3498512  0.488496   0.45697945 0.48939317 0.49495256 0.4760747
 0.4999999  0.4999999  0.49073604 0.4999999 ]","[-0.21256849 -0.22729754 -0.22729754 -0.22729754 -0.22729754 -0.20827699
 -0.22450411 -0.21824348 -0.2093122  -0.2126503  -0.22649819 -0.21609612
 -0.22729754 -0.22729754 -0.21051314 -0.22729754]","[1.1721056  1.0622363  1.0622363  1.0622363  1.0622363  0.9250048
 1.0795333  1.4478303  1.2893741  1.409319   1.2501167  0.78529423
 1.0622363  1.0622363  2.0454342  1.0622363 ]"
20,0.19944957,"[0.83493876 0.83493876 1.3496468  1.0873799  0.83493876 0.83493876
 0.7004691  1.2974067  1.1000116  0.65713596 0.32198334 0.38489354
 0.99829143 0.83493876 1.4135756  1.5247625 ]","[0.4999999  0.4999999  0.38888255 0.49810633 0.4999999  0.4999999
 0.47069246 0.46775928 0.36425614 0.47368896 0.44298434 0.48473173
 0.48755437 0.4999999  0.48820055 0.49881253]","[-0.22729754 -0.22729754 -0.21260685 -0.22405687 -0.22729754 -0.22729754
 -0.23277277 -0.20074037 -0.21703869 -0.21708879 -0.20878507 -0.20617312
 -0.21935266 -0.22729754 -0.21420738 -0.21369067]","[1.0622363  1.0622363  1.5622537  1.3114368  1.0622363  1.0622363
 0.93324184 1.498147   1.3170502  0.8742247  0.5307684  0.59106666
 1.2176441  1.0622363  1.6277831  1.7384531 ]"
21,0.19944957,"[1.0220736  0.71148366 1.324984   0.83493876 1.6361201  0.29750872
 0.27514082 0.4713567  0.5973886  1.5654558  1.3729118  0.6274771
 0.73971915 0.78912604 0.41040772 0.59520257]","[0.48171154 0.49438944 0.46982375 0.4999999  0.43892956 0.4876728
 0.4825704  0.4806431  0.47975007 0.48435846 0.4767149  0.4903675
 0.4899169  0.4893549  0.4879772  0.49218524]","[-0.22200467 -0.22826582 -0.22606365 -0.22729754 -0.20423266 -0.22165442
 -0.22339943 -0.21352571 -0.21472797 -0.21131954 -0.21324626 -0.21098514
 -0.21583071 -0.21002272 -0.222125   -0.21381184]","[1.2440783  0.9397495  1.5510476  1.0622363  1.8403528  0.51916313
 0.49854025 0.6848824  0.8121166  1.7767754  1.586158   0.83846223
 0.95554984 0.9991487  0.6325327  0.80901444]"
22,0.19944957,"[0.86685777 1.4632831  1.7309158  1.6974903  1.1083249  1.439441
 1.622461   0.64059794 1.7514927  0.8814488  0.4816277  0.78587717
 0.5590472  0.5539623  1.0676994  1.625246  ]","[0.4531646  0.48084262 0.36906424 0.47349694 0.4764767  0.41537526
 0.42437652 0.48136014 0.47458887 0.49308762 0.49959558 0.3921447
 0.48386738 0.46251932 0.48063874 0.42710206]","[-0.22152342 -0.2248788  -0.21316797 -0.21166073 -0.20260021 -0.2136429
 -0.21317077 -0.21464314 -0.20964032 -0.21305627 -0.22066915 -0.22990388
 -0.22136302 -0.21631771 -0.20664632 -0.21302453]","[1.0883812  1.6881618  1.9440837  1.9091511  1.3109251  1.6530839
 1.8356317  0.85524106 1.961133   1.0945051  0.70229685 1.015781
 0.78041023 0.77028    1.2743458  1.8382705 ]"
23,0.19944957,"[0.9734037  1.1436045  0.99844515 1.284604   0.83493876 0.80289996
 0.48818448 0.7783004  0.4990134  1.0483525  0.2455556  0.83493876
 1.3748176  1.2241504  1.1248033  1.2803639 ]","[0.49953923 0.4784924  0.36184725 0.4797689  0.4999999  0.48763233
 0.4769936  0.46986982 0.46779135 0.479339   0.451951   0.4999999
 0.44602117 0.4028152  0.4641629  0.46488315]","[-0.22574714 -0.20250499 -0.21935317 -0.19470939 -0.22729754 -0.22873653
 -0.21224889 -0.21950647 -0.21454695 -0.2024909  -0.21081059 -0.22729754
 -0.21725437 -0.2175222  -0.21979967 -0.19844356]","[1.1991508  1.3461095  1.2177984  1.4793134  1.0622363  1.0316365
 0.7004334  0.99780685 0.71356034 1.2508434  0.45636618 1.0622363
 1.592072   1.4416727  1.344603   1.4788074 ]"
24,0.19944957,"[1.0590341  0.83493876 0.8472582  1.502101   0.5286732  0.8106129
 1.5378871  0.48881027 0.8563193  1.0025548  0.59963846 0.83493876
 0.39322734 1.6079131  0.5270687  0.83493876]","[0.46719366 0.4999999  0.47124964 0.47913682 0.4593649  0.47615165
 0.40956855 0.48082832 0.49158156 0.47827104 0.48298207 0.4999999
 0.46895683 0.46436295 0.47286332 0.4999999 ]","[-0.21286792 -0.22729754 -0.21089241 -0.19875959 -0.20152032 -0.21283829
 -0.21387345 -0.22956905 -0.2211887  -0.23032632 -0.21946408 -0.22729754
 -0.21526694 -0.21799277 -0.21839279 -0.22729754]","[1.271902   1.0622363  1.0581506  1.7008605  0.7301935  1.0234512
 1.7517605  0.7183793  1.077508   1.2328811  0.8191025  1.0622363
 0.6084943  1.8259059  0.74546146 1.0622363 ]"
25,0.19944957,"[0.54559827 0.83493876 0.3412803  0.55026984 0.83493876 0.77620506
 1.2692292  1.0285017  0.8015685  0.83493876 0.666566   0.83493876
 0.47579026 1.3556672  1.2104857  0.84254706]","[0.4829289  0.4999999  0.49307263 0.49006736 0.4999999  0.45297348
 0.49797714 0.46823445 0.4776896  0.4999999  0.49014187 0.4999999
 0.4888821  0.49733874 0.47466266 0.49012336]","[-0.21709153 -0.22729754 -0.2255235  -0.21010616 -0.22729754 -0.21296616
 -0.22247154 -0.21292645 -0.20776048 -0.22729754 -0.21737117 -0.22729754
 -0.22898008 -0.21610513 -0.20439169 -0.21647896]","[0.7626898 1.0622363 0.5668038 0.760376  1.0622363 0.9891712 1.4917006
 1.2414281 1.009329  1.0622363 0.8839372 1.0622363 0.7047703 1.5717723
 1.4148774 1.059026 ]"
26,0.19944957,"[0.63912576 0.3416388  0.7099223  0.5990651  0.553669   0.41081494
 0.7756686  1.0627073  0.6690242  0.87245965 0.8151572  0.6720315
 0.4910631  1.2066839  0.46313488 0.7494209 ]","[0.48870775 0.48460042 0.46513033 0.49264252 0.4789735  0.44625035
 0.47926784 0.48879126 0.4687338  0.48327312 0.4883757  0.48998398
 0.48140776 0.48345587 0.48725    0.48751515]","[-0.2175743  -0.22423612 -0.22859134 -0.2161073  -0.22275424 -0.22025008
 -0.2250222  -0.21056877 -0.21502551 -0.21657345 -0.2139354  -0.2113665
 -0.21213213 -0.21985814 -0.21950088 -0.20713648]","[0.85670006 0.56587493 0.93851364 0.81517243 0.7764232  0.631065
 1.0006908  1.2732761  0.8840498  1.0890331  1.0290926  0.883398
 0.7031952  1.426542   0.6826358  0.9565574 ]"
27,0.19944957,"[0.7785587  0.73290324 0.6709986  0.7261692  0.32812047 0.33256093
 0.89205    0.21393347 0.83493876 0.4085335  0.83182263 1.4665662
 0.69315517 0.54619753 0.8500782  1.2829902 ]","[0.48960662 0.49008733 0.47410646 0.47742966 0.48239803 0.48060128
 0.4787348  0.47674188 0.4999999  0.47587153 0.4807537  0.44506183
 0.47248468 0.4900913  0.49354628 0.4928676 ]","[-0.22008564 -0.20816469 -0.22214617 -0.21604003 -0.21277511 -0.22369626
 -0.20418522 -0.22118056 -0.22729754 -0.22212636 -0.2198452  -0.21648228
 -0.20906267 -0.21894348 -0.2185671  -0.21069172]","[0.9986443  0.94106793 0.8931447  0.94220924 0.5408956  0.5562572
 1.0962353  0.43511403 1.0622363  0.6306599  1.0516678  1.6830485
 0.9022178  0.765141   1.0686454  1.4936819 ]"
28,0.19944957,"[1.3254383  1.3401164  1.4356066  0.83493876 0.6922328  0.83493876
 1.0595427  0.58255607 0.80698204 0.44297874 1.3698766  0.21758161
 0.40339023 0.42441872 0.5850967  1.1504527 ]","[0.47060126 0.35134318 0.48346505 0.4999999  0.48861197 0.4999999
 0.43602827 0.48491827 0.4914192  0.490428   0.4121338  0.46165842
 0.49161988 0.49138904 0.4894301  0.4871565 ]","[-0.20743683 -0.2112666  -0.21590136 -0.22729754 -0.22309738 -0.22729754
 -0.2149587  -0.22147316 -0.21568343 -0.22250247 -0.22082278 -0.22707717
 -0.2176792  -0.21332869 -0.21826613 -0.21634518]","[1.5328751  1.551383   1.651508   1.0622363  0.9153302  1.0622363
 1.2745013  0.8040292  1.0226655  0.6654812  1.5906994  0.4446588
 0.62106943 0.6377474  0.80336285 1.3667979 ]"
29,0.19944957,"[1.3645303  0.44676906 1.3339813  0.83493876 0.35548884 0.6175491
 0.6031788  1.0255609  0.783939   0.31585848 0.73406625 0.6062192
 0.2269065  0.66267455 0.83493876 0.9029717 ]","[0.3869755  0.4924641  0.48085114 0.4999999  0.47895715 0.45681313
 0.4943607  0.4912414  0.48877832 0.48775336 0.49013183 0.48754135
 0.47812444 0.48923713 0.4999999  0.4866138 ]","[-0.21385098 -0.21913165 -0.21166708 -0.22729754 -0.21268755 -0.21170866
 -0.22373395 -0.21180886 -0.21404336 -0.22127461 -0.22043574 -0.21701404
 -0.2242146  -0.21992171 -0.22729754 -0.21766861]","[1.5783813  0.6659007  1.5456483  1.0622363  0.5681764  0.8292578
 0.82691276 1.2373697  0.9979824  0.5371331  0.954502   0.82323325
 0.4511211  0.88259625 1.0622363  1.1206403 ]"
30,0.19944957,"[0.50354195 0.21546596 0.22102591 0.42674488 0.4433247  0.7967908
 0.21275754 0.49251866 0.43864182 0.62335813 0.46108374 0.35562608
 0.4125648  0.21016243 0.83493876 0.275734  ]","[0.48623246 0.47037217 0.43099934 0.48364004 0.47172657 0.4818846
 0.46667242 0.48287657 0.48905912 0.4937395  0.4916618  0.4952538
 0.48703763 0.45205006 0.4999999  0.47946116]","[-0.22462796 -0.21358341 -0.21994513 -0.2203341  -0.21703902 -0.22278243
 -0.22161292 -0.22081745 -0.21165493 -0.21876588 -0.2199578  -0.22479585
 -0.22075397 -0.23392227 -0.22729754 -0.23523049]","[0.7281699  0.42904937 0.44097105 0.647079   0.66036373 1.0195732
 0.43437046 0.7133361  0.65029675 0.842124   0.68104154 0.5804219
 0.6333188  0.4440847  1.0622363  0.5109645 ]"
31,0.19944957,"[0.40522647 1.4227117  0.83493876 0.82070935 1.062067   1.2441665
 1.4993799  0.83493876 0.83493876 1.0115976  0.64879715 0.75219476
 1.5723314  1.1020913  0.52570033 0.62516093]","[0.49367863 0.46023923 0.4999999  0.48332843 0.47400063 0.48314607
 0.48947024 0.4999999  0.4999999  0.4917082  0.45989445 0.49237412
 0.4584852  0.446717   0.48270628 0.49360096]","[-0.21860284 -0.20641232 -0.22729754 -0.21493256 -0.21972328 -0.22902195
 -0.20180774 -0.22729754 -0.22729754 -0.21867074 -0.21388957 -0.21569347
 -0.20210052 -0.2115742  -0.2119954  -0.21660727]","[0.6238293  1.629124   1.0622363  1.0356419  1.2817903  1.4731884
 1.7011876  1.0622363  1.0622363  1.2302684  0.86268675 0.96788824
 1.774432   1.3136655  0.7376957  0.8417682 ]"
