iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.9624158,"[1.4877309 1.0594656 1.7924052 1.6093873 1.3253294 1.3995392 1.6440792
 1.623337  1.2845899 1.3193358 1.2732542 1.2838855 1.1868467 1.5929589
 1.6809314 1.7665477]","[0.74951273 0.7556426  0.75297    0.7626874  0.7589011  0.76029575
 0.75251424 0.7441314  0.7691228  0.7613563  0.7526871  0.7478487
 0.7367372  0.75536305 0.75720626 0.75618714]","[-0.22501676 -0.2246701  -0.2159606  -0.22453701 -0.22130458 -0.22969583
 -0.21837406 -0.21653917 -0.22939904 -0.22949253 -0.22339897 -0.22374685
 -0.22381838 -0.21162823 -0.2167524  -0.21501656]","[1.7127476 1.2841357 2.0083659 1.8339243 1.546634  1.629235  1.8624532
 1.8398762 1.513989  1.5488284 1.4966531 1.5076324 1.4106652 1.8045871
 1.8976839 1.9815643]"
11,0.9624158,"[1.3791059 1.4138377 1.5598128 2.1256075 1.5481677 1.2477844 1.452461
 1.4597923 1.8539063 1.4209238 1.3678344 1.658071  1.3622763 1.5895032
 1.5338005 1.4778384]","[0.75546294 0.7590192  0.7438084  0.7448127  0.7568861  0.7602908
 0.75444347 0.747276   0.7610517  0.7606827  0.7574231  0.7500105
 0.7426237  0.75994366 0.75262624 0.7652149 ]","[-0.2269841  -0.22672363 -0.22185326 -0.20172797 -0.22854705 -0.22048838
 -0.2196888  -0.22003777 -0.22276317 -0.22437608 -0.21944068 -0.2197796
 -0.22008887 -0.21875346 -0.2193441  -0.22308607]","[1.6060901 1.6405613 1.781666  2.3273354 1.7767148 1.4682728 1.6721498
 1.6798301 2.0766695 1.6452999 1.5872751 1.8778507 1.5823652 1.8082566
 1.7531446 1.7009245]"
12,0.8867943,"[1.6743364 1.5311781 1.2606831 1.4802649 1.1765692 1.1493863 1.6815604
 1.5463057 1.2911086 1.4083439 1.3141282 1.8249588 1.2959793 2.057226
 1.2545763 0.8867943]","[0.75548506 0.7644618  0.761777   0.76005507 0.7459694  0.7552194
 0.75374836 0.7626154  0.765401   0.76025355 0.76533645 0.77178377
 0.75819343 0.7514931  0.76191396 0.7581894 ]","[-0.22896507 -0.22996366 -0.22021599 -0.2248148  -0.21940231 -0.23017274
 -0.2276107  -0.22981213 -0.22494546 -0.22949843 -0.22525911 -0.22943468
 -0.22148347 -0.21427312 -0.22104883 -0.22538078]","[1.9033015 1.7611418 1.4808991 1.7050797 1.3959715 1.379559  1.9091711
 1.7761178 1.516054  1.6378423 1.5393872 2.0543935 1.5174627 2.2714992
 1.4756252 1.1121751]"
13,0.8867943,"[1.491963  1.5915986 1.31142   1.5145409 1.3184448 1.4159777 1.3266553
 1.6414069 1.3266374 1.333482  1.0823972 1.8379326 1.1913433 1.349914
 2.4648438 1.4955348]","[0.7591102  0.74604917 0.757497   0.75187093 0.75583094 0.7486481
 0.7634509  0.75479656 0.7507885  0.73764414 0.7476948  0.7472435
 0.74963003 0.77149683 0.7433877  0.7639603 ]","[-0.22527257 -0.22075875 -0.22335313 -0.22475214 -0.21870242 -0.21788363
 -0.21556032 -0.22527914 -0.22646658 -0.21319368 -0.21510397 -0.21131706
 -0.22267635 -0.2278393  -0.20988713 -0.2245013 ]","[1.7172356 1.8123574 1.5347731 1.7392931 1.5371473 1.6338613 1.5422156
 1.866686  1.5531039 1.5466757 1.2975012 2.0492496 1.4140197 1.5777533
 2.6747308 1.720036 ]"
14,0.8867943,"[1.3540409 1.4267408 1.0342151 1.4081187 1.3399596 1.1127633 2.2708428
 1.5865525 1.6584156 1.45884   1.326001  1.4231461 1.3095723 1.1107107
 1.2367772 1.8512915]","[0.7283577  0.75978976 0.74961245 0.75718445 0.74714625 0.7544574
 0.77340376 0.753851   0.7404288  0.74470615 0.7556711  0.74890727
 0.7571456  0.758298   0.753983   0.77098495]","[-0.2191573  -0.21538918 -0.22892456 -0.22425576 -0.21715312 -0.21936408
 -0.22039726 -0.21155468 -0.21545301 -0.22454686 -0.22008696 -0.21794024
 -0.22717081 -0.22916389 -0.21580203 -0.22422755]","[1.5731982 1.6421299 1.2631396 1.6323745 1.5571127 1.3321273 2.49124
 1.7981071 1.8738686 1.6833869 1.546088  1.6410863 1.5367432 1.3398746
 1.4525793 2.075519 ]"
15,0.8867943,"[1.3338621 1.1765412 1.3615222 1.1267349 1.205631  1.3894856 1.3222849
 1.7720349 1.4513981 1.7450738 1.1987567 1.5838509 1.7017213 1.3698
 1.6625246 1.6130605]","[0.7621036  0.7560949  0.7691788  0.7646358  0.7549965  0.7539322
 0.76585686 0.74428767 0.76488805 0.7650899  0.7513792  0.7587285
 0.760364   0.7627922  0.7543252  0.76199096]","[-0.22775267 -0.22754395 -0.23794842 -0.23111747 -0.22290616 -0.22331281
 -0.23025444 -0.22535013 -0.23228721 -0.22976516 -0.22544484 -0.22853902
 -0.2271704  -0.23173952 -0.22151713 -0.21183586]","[1.5616148 1.4040852 1.5994706 1.3578523 1.4285371 1.6127985 1.5525393
 1.997385  1.6836853 1.974839  1.4242015 1.8123899 1.9288917 1.6015395
 1.8840417 1.8248963]"
16,0.8867943,"[1.2561564 1.0829519 2.484429  1.2855712 1.8767824 1.263896  1.4228945
 1.9998114 1.2793124 1.7807221 1.4905615 1.183911  1.9753531 2.0576158
 1.3570235 1.4745988]","[0.7587165  0.7486828  0.77732396 0.7446264  0.7547079  0.75537103
 0.7609629  0.77056426 0.76007235 0.76834804 0.75531167 0.75259346
 0.7757493  0.7727575  0.7496719  0.75994545]","[-0.22377105 -0.22782134 -0.22273493 -0.2234449  -0.22254042 -0.22115763
 -0.23052187 -0.22608021 -0.22309847 -0.22601703 -0.22495277 -0.21541725
 -0.22661789 -0.22055101 -0.22311349 -0.22444752]","[1.4799275 1.3107733 2.7071638 1.5090162 2.0993228 1.4850537 1.6534164
 2.2258916 1.5024109 2.0067391 1.7155143 1.3993282 2.201971  2.2781668
 1.580137  1.6990463]"
17,0.8867943,"[1.9333762 1.5367472 1.4597698 1.6243474 1.6333165 1.3880565 1.3479301
 1.2907771 1.4575335 2.0200267 1.5092967 1.1520865 1.4912825 1.6807507
 1.1642718 1.1675242]","[0.7494594  0.7406134  0.7617938  0.7644344  0.76652193 0.7592219
 0.758155   0.7575142  0.7621001  0.7396316  0.7493418  0.7608153
 0.76590407 0.75640243 0.76674217 0.756704  ]","[-0.21198359 -0.22515078 -0.22384648 -0.22822328 -0.22590517 -0.23402162
 -0.23090926 -0.22710095 -0.22140513 -0.22850302 -0.22694944 -0.22235918
 -0.22868183 -0.21756399 -0.23104309 -0.2249383 ]","[2.1453598 1.761898  1.6836163 1.8525708 1.8592217 1.6220782 1.5788393
 1.517878  1.6789386 2.2485297 1.7362461 1.3744457 1.7199643 1.8983147
 1.3953149 1.3924625]"
18,0.8867943,"[1.7439651 1.2772621 1.738305  1.5780352 1.1652308 1.4101104 1.2380008
 1.7361103 1.21724   1.405378  1.6657543 1.5011065 1.8450232 2.0204525
 1.43885   1.8505337]","[0.75864524 0.74178344 0.76161116 0.7462141  0.7427971  0.76418996
 0.75610554 0.7602054  0.752556   0.75724703 0.7672688  0.7564228
 0.7570305  0.7433553  0.7510144  0.75813687]","[-0.21988149 -0.21975127 -0.22061066 -0.20891869 -0.2297116  -0.22179686
 -0.2247784  -0.22133286 -0.22477518 -0.2232043  -0.22950558 -0.22702351
 -0.21609621 -0.21398969 -0.21564329 -0.22466059]","[1.9638467 1.4970133 1.9589156 1.7869539 1.3949424 1.6319072 1.4627792
 1.9574432 1.4420152 1.6285822 1.8952599 1.72813   2.0611193 2.2344422
 1.6544933 2.0751944]"
19,0.8867943,"[1.5061002 1.5738947 1.30716   1.818151  1.3382947 1.4246355 1.2784812
 1.7968715 1.3949932 1.5333008 1.4569607 1.2133313 1.5928434 1.3259703
 1.163133  1.3182459]","[0.7580739  0.7425367  0.7635987  0.74279493 0.75005525 0.7664352
 0.7640969  0.7547991  0.7583426  0.75343025 0.7521767  0.7498604
 0.7608517  0.7506633  0.74985045 0.75851005]","[-0.22807002 -0.2133203  -0.23025751 -0.21218629 -0.229491   -0.22060485
 -0.22527604 -0.21320613 -0.22678809 -0.22123401 -0.22105479 -0.22179238
 -0.22530353 -0.21287362 -0.21955705 -0.23045512]","[1.7341702 1.787215  1.5374175 2.0303373 1.5677857 1.6452404 1.5037572
 2.0100777 1.6217812 1.7545347 1.6780155 1.4351237 1.818147  1.5388439
 1.3826901 1.548701 ]"
20,0.8867943,"[1.6617681 1.557444  1.4854882 2.0373852 1.8789693 1.3591684 1.0344858
 1.0946925 1.492358  1.6214566 1.318238  1.4490885 1.4281523 1.3017195
 1.6368592 1.7698952]","[0.7311596  0.75630677 0.7593936  0.754307   0.7521304  0.7523767
 0.74600446 0.7542687  0.7599943  0.7377276  0.7568671  0.7529525
 0.7499366  0.7403626  0.7317699  0.7645109 ]","[-0.20777333 -0.22397533 -0.21894765 -0.20601664 -0.2139674  -0.22128227
 -0.22254984 -0.22291446 -0.22128256 -0.21844295 -0.22587954 -0.22068512
 -0.22124882 -0.22130087 -0.21355696 -0.22570129]","[1.8695414 1.7814193 1.7044358 2.2434018 2.0929368 1.5804507 1.2570356
 1.3176069 1.7136406 1.8398995 1.5441176 1.6697736 1.6494012 1.5230204
 1.8504162 1.9955965]"
21,0.8867943,"[1.3749123 1.453162  1.2897993 1.521985  1.1451175 1.5881314 1.2616254
 1.4633707 1.5775208 1.495203  1.392306  1.3732033 1.6575192 1.6699417
 1.4333137 1.3134371]","[0.75837064 0.75879633 0.76025254 0.7574297  0.7594762  0.7352585
 0.76281434 0.75961894 0.74970514 0.76177067 0.76561135 0.75436753
 0.76627845 0.74339026 0.7467042  0.75164187]","[-0.22759648 -0.22514041 -0.22964986 -0.21717377 -0.23433962 -0.22062449
 -0.22509292 -0.2233144  -0.2188427  -0.22268394 -0.22816984 -0.22996406
 -0.21957694 -0.21968012 -0.21973185 -0.22335434]","[1.6025088 1.6783024 1.5194492 1.7391589 1.3794571 1.8087559 1.4867183
 1.6866851 1.7963636 1.7178869 1.6204758 1.6031673 1.8770962 1.8896217
 1.6530455 1.5367914]"
22,0.8867943,"[1.2521008 1.5718626 1.8837626 1.7582319 1.3736972 1.1665751 1.7358464
 1.2607696 1.5735843 1.4612806 1.3336879 1.32909   1.5607235 1.1119134
 1.300918  1.5592083]","[0.75118536 0.7650881  0.7657548  0.7574979  0.7579906  0.7589216
 0.75711644 0.7587122  0.7627455  0.7632141  0.75159234 0.76111066
 0.7687394  0.7523293  0.7610031  0.7541383 ]","[-0.22383657 -0.22659317 -0.23176427 -0.23115113 -0.22705196 -0.22466719
 -0.22374569 -0.22607131 -0.22398077 -0.22813916 -0.22462259 -0.2281692
 -0.22663665 -0.22918585 -0.24005115 -0.22413218]","[1.4759374 1.7984557 2.115527  1.989383  1.6007491 1.3912423 1.9595921
 1.486841  1.7975651 1.6894197 1.5583105 1.5572592 1.7873602 1.3410993
 1.5409691 1.7833405]"
23,0.8867943,"[1.5358208 1.6851053 1.7016168 1.8437877 1.424517  1.4170249 1.6501744
 1.9968524 1.823     1.55042   2.1106825 1.4362577 1.3824481 1.5639228
 1.326941  1.6095318]","[0.7606647  0.7524008  0.7695847  0.7570135  0.7613907  0.74424547
 0.76049346 0.7552946  0.7630775  0.7622992  0.7578614  0.7442775
 0.75629044 0.76068276 0.748058   0.7631592 ]","[-0.22555207 -0.22525363 -0.22535138 -0.22196482 -0.23173082 -0.23092322
 -0.22492385 -0.22176433 -0.220582   -0.22938664 -0.22358988 -0.22034001
 -0.2284237  -0.2185518  -0.22184248 -0.22632098]","[1.7613729 1.9103589 1.9269681 2.0657525 1.6562479 1.647948  1.8750982
 2.2186167 2.043582  1.7798067 2.3342724 1.6565977 1.6108718 1.7824745
 1.5487835 1.8358527]"
24,0.8867943,"[1.4507506 1.8028383 1.6959287 1.3820816 1.1092546 2.30299   1.6141598
 1.7662932 1.2831405 1.6124188 1.9112276 1.431421  1.2180643 1.5497482
 1.7806516 1.3379903]","[0.75501597 0.75808823 0.7512999  0.7626644  0.746457   0.74341935
 0.7593748  0.7646298  0.7509441  0.7534711  0.7634902  0.7684142
 0.75985223 0.76404977 0.7455549  0.7611849 ]","[-0.2276521  -0.22377992 -0.21723168 -0.22903804 -0.2246053  -0.20736161
 -0.22761178 -0.21853004 -0.22452977 -0.22432812 -0.22446695 -0.22972508
 -0.22753309 -0.22429967 -0.21579204 -0.22557755]","[1.6784027 2.0266182 1.9131603 1.6111196 1.3338599 2.5103517 1.8417716
 1.9848232 1.5076703 1.8367469 2.1356945 1.6611462 1.4455974 1.7740479
 1.9964436 1.5635679]"
25,0.8867943,"[1.665374  1.4774517 1.667567  2.1036274 1.2732924 1.410848  1.5070894
 1.6208621 1.7486693 1.6374687 1.3644426 1.5296607 1.279303  1.8745257
 1.4628234 2.1343987]","[0.75802773 0.76352626 0.7529214  0.76406974 0.7530466  0.74904156
 0.7553343  0.7574526  0.7596366  0.76562464 0.7591675  0.7669097
 0.75799304 0.76086026 0.7556333  0.76875556]","[-0.22318172 -0.23055974 -0.22058037 -0.21413301 -0.22585765 -0.22781233
 -0.22476368 -0.22391427 -0.22837846 -0.22723328 -0.229598   -0.2313162
 -0.22501934 -0.21413009 -0.22604148 -0.23172115]","[1.8885558 1.7080114 1.8881474 2.3177605 1.49915   1.6386603 1.731853
 1.8447764 1.9770477 1.864702  1.5940406 1.7609769 1.5043223 2.0886557
 1.6888648 2.3661199]"
26,0.8867943,"[1.7999585 1.5683311 1.4922124 2.2721975 1.2599944 1.4372365 1.6093245
 1.6499145 1.0948553 1.5937446 1.5669883 1.3052219 1.6400825 1.3577334
 1.3059224 1.5258093]","[0.7480001  0.74493104 0.7709548  0.7210433  0.764641   0.75889647
 0.7590184  0.76142496 0.7716739  0.7633127  0.76049095 0.7644852
 0.744996   0.75502735 0.7531715  0.75205785]","[-0.21653323 -0.22845617 -0.22818251 -0.2048252  -0.23399198 -0.22732237
 -0.22712778 -0.22355929 -0.23396087 -0.22982533 -0.22607131 -0.22480421
 -0.21946804 -0.22181116 -0.22301021 -0.21837254]","[2.0164917 1.7967873 1.720395  2.4770226 1.4939864 1.6645589 1.8364522
 1.8734738 1.3288162 1.82357   1.7930597 1.5300261 1.8595505 1.5795445
 1.5289326 1.7441819]"
27,0.8867943,"[1.7251514 1.3606642 1.1485192 1.2865576 1.6161062 1.5215226 1.4714456
 1.4700084 1.3935595 1.5600102 1.2007933 1.6171489 1.3549913 1.7721977
 1.6246549 1.3889331]","[0.7560728  0.76417816 0.7566343  0.76082367 0.7520268  0.75514
 0.7586255  0.7625513  0.75938195 0.74536246 0.76544315 0.7289899
 0.7611007  0.7668469  0.7526226  0.7635154 ]","[-0.22693458 -0.23319688 -0.23228696 -0.22781336 -0.22953425 -0.22677024
 -0.22798328 -0.22794972 -0.2295196  -0.2231162  -0.23546293 -0.22361727
 -0.23324719 -0.22184804 -0.22752383 -0.22774588]","[1.952086  1.5938611 1.3808061 1.5143709 1.8456404 1.7482929 1.6994288
 1.6979581 1.6230791 1.7831264 1.4362562 1.8407662 1.5882385 1.9940457
 1.8521787 1.616679 ]"
28,0.8867943,"[1.2560154 1.4366684 1.4511203 1.0708052 1.1426882 1.7911456 1.6225117
 1.6765447 1.3072639 1.4313488 1.7893822 1.4956064 1.4907185 1.8492074
 1.3237281 0.9784411]","[0.75132674 0.75950164 0.7549122  0.7585346  0.7496814  0.767672
 0.75173485 0.7604084  0.7492413  0.7489959  0.76112574 0.7614695
 0.7671713  0.7677684  0.7580308  0.76093924]","[-0.23231553 -0.22937469 -0.22793697 -0.23048277 -0.23056088 -0.22666316
 -0.22167264 -0.22470072 -0.231158   -0.22015777 -0.22480793 -0.21937747
 -0.22650003 -0.22652888 -0.22524428 -0.23368302]","[1.488331  1.666043  1.6790572 1.301288  1.373249  2.0178087 1.8441844
 1.9012454 1.5384219 1.6515065 2.0141902 1.7149839 1.7172185 2.0757363
 1.5489724 1.2121241]"
29,0.8867943,"[1.4918244 1.4984814 1.6919289 1.7240783 1.3837942 1.8489419 1.785108
 1.7820376 1.4631418 2.0902555 2.1731884 1.6519958 1.1352621 1.4541094
 1.4814742 1.7770092]","[0.7573641  0.7473113  0.76321906 0.74951434 0.7645842  0.7615703
 0.7799491  0.7535359  0.75724787 0.78022826 0.7788958  0.74403787
 0.75995535 0.768795   0.7740229  0.7643895 ]","[-0.22753416 -0.23007254 -0.22733927 -0.22096221 -0.23082475 -0.22901288
 -0.23435104 -0.22612412 -0.22817342 -0.22546749 -0.22570126 -0.21725638
 -0.22945705 -0.22674136 -0.23162308 -0.23058958]","[1.7193586 1.7285539 1.9192681 1.9450405 1.6146189 2.0779548 2.019459
 2.0081618 1.6913152 2.315723  2.3988898 1.8692522 1.3647192 1.6808507
 1.7130972 2.0075989]"
30,0.8867943,"[1.5703737 1.584523  1.4676633 1.7089665 1.2927873 1.669608  1.7469696
 1.5499328 1.5464648 1.3770556 1.3931813 1.567024  1.5218825 1.4302214
 2.0718822 1.5708765]","[0.747539   0.7557301  0.76466197 0.7576     0.75373614 0.761409
 0.77185565 0.75204116 0.75065714 0.7662757  0.7642677  0.7557248
 0.7580812  0.7598667  0.77787054 0.74106187]","[-0.22787921 -0.2237433  -0.23134927 -0.2254848  -0.22807245 -0.22699888
 -0.22586456 -0.22069941 -0.22134224 -0.23044205 -0.23248997 -0.22867282
 -0.22798131 -0.22992294 -0.23253098 -0.22826318]","[1.7982528 1.8082663 1.6990125 1.9344513 1.5208597 1.8966069 1.9728341
 1.7706323 1.767807  1.6074977 1.6256713 1.7956969 1.7498639 1.6601443
 2.3044133 1.7991396]"
31,0.8867943,"[1.1447822 1.3754282 1.2200361 1.5328529 1.3453606 1.4541297 1.3741925
 1.271759  1.5211554 1.7218442 1.2673993 1.2876673 1.0837097 1.6186484
 1.4512118 1.612587 ]","[0.7579084  0.7669245  0.76166147 0.75867635 0.75835544 0.75842005
 0.76435024 0.74874306 0.76432765 0.7662721  0.76659864 0.7523278
 0.75410885 0.75635713 0.7644701  0.75320184]","[-0.22315733 -0.23082474 -0.22910197 -0.22526543 -0.22674409 -0.22896333
 -0.23181605 -0.22694016 -0.23014346 -0.22833148 -0.22711928 -0.22569409
 -0.2282155  -0.22184563 -0.23246776 -0.22079138]","[1.3679395 1.6062529 1.4491382 1.7581183 1.5721047 1.6830931 1.6060085
 1.4986992 1.7512988 1.9501756 1.4945186 1.5133613 1.3119252 1.840494
 1.6836796 1.8333783]"
32,0.8867943,"[1.460538  2.2498941 1.5945283 1.4431181 2.0150137 1.3174965 1.6354172
 1.5243658 1.3969678 1.2668278 1.5361465 1.3181096 1.7752169 1.6622145
 1.3315343 1.7081329]","[0.7576127  0.76566166 0.76652056 0.7615294  0.77693754 0.7344877
 0.77021235 0.7643926  0.7621537  0.754999   0.75799775 0.75921065
 0.76358455 0.7670767  0.7653547  0.759771  ]","[-0.22739986 -0.22456582 -0.2187445  -0.22266679 -0.22287679 -0.22263609
 -0.22854479 -0.22683287 -0.2286022  -0.22651044 -0.22741237 -0.2301427
 -0.23010151 -0.22929315 -0.23211244 -0.22346137]","[1.6879379 2.47446   1.8132728 1.6657848 2.2378905 1.5401326 1.863962
 1.7511986 1.6255699 1.4933382 1.7635589 1.5482523 2.0053184 1.8915076
 1.5636467 1.9315943]"
