iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.44176352,"[1.6007733  1.2713879  0.46462965 0.93518937 1.3723634  1.960443
 1.2670182  1.3857025  0.95492494 1.6295527  0.8184514  1.6295468
 0.8139937  1.4918554  1.5345136  1.4347407 ]","[0.5999752  0.6231297  0.5566     0.5754211  0.6571512  0.57045054
 0.5754578  0.62095726 0.5683602  0.61045504 0.6066689  0.56946456
 0.5572343  0.6466695  0.6152961  0.62188643]","[-0.21493924 -0.22000127 -0.22872828 -0.21874128 -0.20799182 -0.22307485
 -0.22370279 -0.2169207  -0.21680501 -0.21645448 -0.20763525 -0.2086734
 -0.22638103 -0.20549423 -0.2102789  -0.21191856]","[1.8157126  1.4913892  0.69335794 1.1539307  1.5803553  2.183518
 1.490721   1.6026232  1.1717299  1.8460072  1.0260867  1.8382201
 1.0403748  1.6973495  1.7447925  1.6466593 ]"
11,0.44176352,"[1.1699343  1.1533012  1.7793397  0.91019714 1.3055949  0.8851194
 1.2969596  1.4166651  0.9094387  1.2665477  1.3278406  1.103559
 1.9293463  0.6352439  1.6050483  1.1699343 ]","[0.66637754 0.58695406 0.6181324  0.60875976 0.5819138  0.60373545
 0.6227552  0.6135854  0.5352523  0.54294956 0.5973543  0.582679
 0.6298002  0.5726638  0.59614813 0.66637754]","[-0.22642434 -0.2141707  -0.21772441 -0.2355434  -0.21978807 -0.2212358
 -0.22338995 -0.21490042 -0.23075357 -0.22246319 -0.22532436 -0.23054159
 -0.1948006  -0.22154126 -0.22320549 -0.22642434]","[1.3963586 1.3674719 1.9970641 1.1457405 1.525383  1.1063552 1.5203496
 1.6315655 1.1401923 1.4890109 1.553165  1.3341006 2.124147  0.8567852
 1.8282537 1.3963586]"
12,0.44176352,"[1.3362316  0.70645934 0.79697555 1.1699343  1.1734343  0.84688807
 1.215358   0.8855014  0.9431125  1.1716056  0.9297422  2.16974
 1.8109783  1.1699343  1.1699343  0.743222  ]","[0.5731694  0.5422598  0.5215521  0.66637754 0.5924531  0.60861576
 0.5758497  0.5987077  0.61333203 0.6663175  0.60057116 0.6418326
 0.64052427 0.66637754 0.66637754 0.62285197]","[-0.2210381  -0.2255935  -0.23058635 -0.22642434 -0.20857833 -0.23380136
 -0.22412825 -0.22357604 -0.22030494 -0.22638863 -0.2296102  -0.22494438
 -0.2266485  -0.22642434 -0.22642434 -0.22695756]","[1.5572697  0.93205285 1.0275619  1.3963586  1.3820126  1.0806894
 1.4394863  1.1090775  1.1634175  1.3979943  1.1593524  2.3946843
 2.0376267  1.3963586  1.3963586  0.97017956]"
13,0.44176352,"[1.1315303 0.9944521 1.1699343 1.0654762 1.1699343 1.0999432 1.1699343
 0.850268  1.3180478 1.1699343 1.2329102 1.3815305 1.7488399 1.1699343
 0.6067308 1.735855 ]","[0.6346132  0.61453736 0.66637754 0.5848568  0.66637754 0.59989655
 0.66637754 0.5407318  0.6215038  0.66637754 0.6003071  0.57136464
 0.6552121  0.66637754 0.55956346 0.62448585]","[-0.21009284 -0.23391223 -0.22642434 -0.21567582 -0.22642434 -0.21600442
 -0.22642434 -0.2263068  -0.2190985  -0.22642434 -0.22211048 -0.21853113
 -0.20092869 -0.22642434 -0.2278109  -0.21271142]","[1.3416231  1.2283643  1.3963586  1.281152   1.3963586  1.3159475
 1.3963586  1.0765748  1.5371462  1.3963586  1.4550207  1.6000617
 1.9497685  1.3963586  0.83454174 1.9485664 ]"
14,0.44176352,"[1.3932947  1.4779963  1.3018105  0.98880124 1.3085189  0.71347165
 0.96045524 1.0835621  0.9896562  1.7415588  0.87336767 1.5373085
 1.54132    1.084704   0.9117029  0.59606045]","[0.62169945 0.58859146 0.6430425  0.59508777 0.6016699  0.5751598
 0.57240146 0.5910911  0.6218337  0.64662516 0.52968633 0.6286007
 0.61941826 0.54216915 0.6056459  0.6314242 ]","[-0.22668442 -0.22416978 -0.21766609 -0.22243813 -0.21555595 -0.22756647
 -0.22430544 -0.23895101 -0.21774587 -0.22815949 -0.2274133  -0.22215956
 -0.21013705 -0.21866755 -0.21799827 -0.21243636]","[1.6199791  1.7021661  1.5194765  1.2112393  1.5240748  0.94103813
 1.1847607  1.3225131  1.2074021  1.9697183  1.100781   1.7594681
 1.751457   1.3033715  1.1297011  0.80849683]"
15,0.44176352,"[0.8598547  1.4149551  0.82129943 1.3382812  1.1699343  0.90493214
 1.1141144  1.4203645  1.0715642  1.1699343  2.0327554  1.6763055
 0.9933474  0.8177854  0.9779222  1.7649777 ]","[0.6227854  0.654751   0.6286958  0.59435886 0.66637754 0.61346895
 0.61580974 0.63911515 0.6275383  0.66637754 0.5731648  0.6228883
 0.6151165  0.5372674  0.61498755 0.63300216]","[-0.23069166 -0.20259194 -0.22851935 -0.21616656 -0.22642434 -0.21434101
 -0.21729597 -0.23094103 -0.20976278 -0.22642434 -0.20778975 -0.21701354
 -0.21164273 -0.22345695 -0.22272718 -0.22179797]","[1.0905464 1.617547  1.0498188 1.5544477 1.3963586 1.1192732 1.3314104
 1.6513056 1.281327  1.3963586 2.240545  1.8933191 1.2049901 1.0412424
 1.2006494 1.9867756]"
16,0.44176352,"[1.4470376  0.9446307  1.3186051  1.2885997  0.6633351  0.8220496
 0.88429725 1.0234902  0.8013407  1.1386185  0.6867234  0.913459
 1.0497231  1.5204515  1.1814513  1.1251808 ]","[0.6312389  0.59829986 0.5719451  0.6018395  0.6210034  0.61771894
 0.55010897 0.6392237  0.57919824 0.6282685  0.55721605 0.59364986
 0.62606037 0.5813028  0.5802853  0.6256559 ]","[-0.2117916  -0.23549823 -0.22010383 -0.22179383 -0.22237584 -0.20855284
 -0.2264978  -0.20642442 -0.22194412 -0.22461155 -0.2173922  -0.21417767
 -0.21961716 -0.20794575 -0.22042081 -0.2133354 ]","[1.6588292  1.1801289  1.5387089  1.5103935  0.88571095 1.0306025
 1.110795   1.2299147  1.0232848  1.36323    0.9041156  1.1276367
 1.2693403  1.7283973  1.4018722  1.3385162 ]"
17,0.44176352,"[1.301719   0.92628217 1.7559346  1.3249823  1.2195615  1.1709867
 1.5417312  1.1699343  1.1699343  1.1550854  1.3529189  1.5652883
 0.9047629  1.1282831  1.2236208  0.80270934]","[0.5858886  0.64311814 0.6367075  0.58964556 0.6323635  0.60360426
 0.64073104 0.66637754 0.66637754 0.61792696 0.61057305 0.5865646
 0.5683037  0.62272733 0.5911297  0.6099051 ]","[-0.21932976 -0.20980206 -0.2207853  -0.20610213 -0.1988512  -0.22708623
 -0.22497527 -0.22642434 -0.22642434 -0.22508518 -0.22347479 -0.21436529
 -0.23071651 -0.22901952 -0.20924997 -0.22566995]","[1.5210487 1.1360842 1.9767199 1.5310844 1.4184127 1.3980728 1.7667065
 1.3963586 1.3963586 1.3801706 1.5763936 1.7796535 1.1354795 1.3573027
 1.4328707 1.0283793]"
18,0.44176352,"[1.7615727  1.0175091  1.1596942  1.0208728  0.873143   1.4773085
 1.3959     0.8792267  0.7385263  1.0859904  1.4456667  0.9948344
 1.26316    2.0530741  0.81220305 0.8183918 ]","[0.57541245 0.6076826  0.6439671  0.62702227 0.6208592  0.62961674
 0.58403885 0.5920426  0.61169434 0.63924044 0.6500306  0.6347983
 0.6262898  0.61418647 0.58636653 0.6076282 ]","[-0.21780996 -0.22476456 -0.20962334 -0.22031993 -0.21567003 -0.19893605
 -0.21910048 -0.22699866 -0.22795711 -0.22971514 -0.20642433 -0.22937039
 -0.22121966 -0.21803066 -0.23089865 -0.21937883]","[1.9793826 1.2422737 1.3693175 1.2411928 1.0888131 1.6762445 1.6150005
 1.1062254 0.9664834 1.3157055 1.652091  1.2242048 1.4843796 2.2711048
 1.0431017 1.0377706]"
19,0.44176352,"[1.3692303 1.2333335 0.8660161 1.7530887 1.0927593 1.3186978 1.221311
 1.6450918 1.0378988 1.4725189 1.1726398 1.6876801 1.3582612 1.4109356
 1.4933391 1.1941773]","[0.63115716 0.6008451  0.6282024  0.58400965 0.6154844  0.6416909
 0.61865205 0.6488389  0.5871183  0.6381576  0.60642284 0.60572505
 0.6294483  0.6265418  0.6213105  0.6315354 ]","[-0.20449898 -0.21202621 -0.21258704 -0.22483137 -0.2191432  -0.2215977
 -0.22048903 -0.22024313 -0.2089274  -0.22870634 -0.22732536 -0.2193397
 -0.22104369 -0.2312972  -0.21801582 -0.22364292]","[1.5737293 1.4453597 1.0786031 1.97792   1.3119024 1.5402955 1.4418
 1.8653349 1.2468262 1.7012253 1.3999652 1.9070199 1.5793049 1.6422329
 1.7113549 1.4178202]"
20,0.44176352,"[0.86973315 1.3606372  1.5031794  0.8836441  0.87627554 1.3477762
 0.62039787 1.2644014  1.2566004  0.8041768  1.4874676  1.668887
 1.1699343  1.0843316  0.910366   0.7627226 ]","[0.6038408  0.6493195  0.6444595  0.56472963 0.5903785  0.6350652
 0.6084696  0.6328363  0.6226802  0.61831236 0.6173305  0.6436223
 0.66637754 0.62861264 0.61812913 0.6022664 ]","[-0.21896772 -0.20617256 -0.21750842 -0.24032274 -0.2155379  -0.21635365
 -0.21971767 -0.211658   -0.2124891  -0.22379911 -0.22860801 -0.2198808
 -0.22642434 -0.20499222 -0.21971254 -0.221814  ]","[1.0887009  1.5668098  1.7206879  1.1239668  1.0918134  1.5641298
 0.84011555 1.4760594  1.4690895  1.0279759  1.7160757  1.8887678
 1.3963586  1.2893238  1.1300786  0.98453665]"
21,0.44176352,"[1.1699343  0.8488544  1.433937   1.4114879  0.87417024 1.3618325
 1.042633   1.53531    1.6636306  1.3977275  1.5357089  1.5168607
 2.280562   0.9773232  1.1157453  2.4792097 ]","[0.66637754 0.61616516 0.6282244  0.64123714 0.59295475 0.5645479
 0.612725   0.6326841  0.6461196  0.60545135 0.6548105  0.6211697
 0.6385387  0.6200421  0.6161347  0.6232633 ]","[-0.22642434 -0.22266278 -0.22947037 -0.20534658 -0.2241817  -0.21250197
 -0.22066176 -0.22485016 -0.21217619 -0.2235028  -0.20014225 -0.2211501
 -0.21339086 -0.2036303  -0.22666559 -0.21392468]","[1.3963586 1.0715172 1.6634073 1.6168345 1.098352  1.5743345 1.2632948
 1.7601602 1.8758068 1.6212302 1.7358512 1.7380109 2.4939528 1.1809535
 1.3424109 2.6931343]"
22,0.44176352,"[1.8653014  1.1699343  1.0741835  1.3142958  2.3092968  1.0063936
 1.3712533  1.280196   1.1455024  0.8725591  0.9148741  1.8428411
 0.83014643 0.72117496 1.3171775  1.3438438 ]","[0.5719384  0.66637754 0.57051945 0.6326724  0.5895554  0.60171115
 0.64029306 0.6242459  0.62683356 0.57727873 0.62374663 0.6345331
 0.60097957 0.5468945  0.65574986 0.63116306]","[-0.20656466 -0.22642434 -0.21948771 -0.21442959 -0.20712152 -0.22595142
 -0.21944265 -0.19949578 -0.21296774 -0.22272217 -0.21440938 -0.21527791
 -0.21780801 -0.21886218 -0.20966458 -0.21682319]","[2.071866   1.3963586  1.2936711  1.5287254  2.5164185  1.232345
 1.5906959  1.4796917  1.3584702  1.0952812  1.1292834  2.058119
 1.0479544  0.94003713 1.5268421  1.560667  ]"
23,0.44176352,"[1.4609611  1.2140815  1.1652894  0.8400006  1.1699343  0.920893
 0.7647197  1.4271381  1.2823951  1.1699343  0.90579164 1.4847652
 1.1642853  1.1699343  1.172488   0.67559403]","[0.59381056 0.66010106 0.6133944  0.62629974 0.66637754 0.5945826
 0.5988002  0.58455074 0.57267344 0.66637754 0.56726867 0.6546785
 0.6575076  0.66637754 0.58012575 0.6008155 ]","[-0.22034274 -0.21158293 -0.22555153 -0.22132912 -0.22642434 -0.23120517
 -0.2138882  -0.21055174 -0.22787164 -0.22642434 -0.22213075 -0.20460114
 -0.20629255 -0.22642434 -0.22617106 -0.21872447]","[1.6813039  1.4256644  1.3908409  1.0613297  1.3963586  1.1520982
 0.97860795 1.6376898  1.5102668  1.3963586  1.1279224  1.6893663
 1.3705778  1.3963586  1.398659   0.8943185 ]"
24,0.44176352,"[1.1823593  1.1699343  2.4332273  1.0622569  1.2420692  0.58930516
 1.3104743  0.74941856 1.3042616  1.374789   2.6407928  0.634527
 1.7299334  1.0372038  0.767607   0.9320174 ]","[0.6178582  0.66637754 0.6139032  0.5499711  0.6487129  0.6222624
 0.65089184 0.60287213 0.63459605 0.61990553 0.62892115 0.5369383
 0.640983   0.6224855  0.6345982  0.6182253 ]","[-0.21071467 -0.22642434 -0.2188348  -0.21753824 -0.21278593 -0.22952124
 -0.2112532  -0.23016231 -0.21601312 -0.22043869 -0.21952741 -0.22648458
 -0.23250447 -0.21234697 -0.22878405 -0.22055213]","[1.393074   1.3963586  2.6520622  1.2797952  1.4548552  0.8188264
 1.5217274  0.9795809  1.5202746  1.5952277  2.8603203  0.8610116
 1.9624379  1.2495508  0.99639106 1.1525695 ]"
25,0.44176352,"[1.1678029 1.2792263 1.9691547 1.3052719 1.2057475 0.8872961 0.9370753
 0.8247322 1.8236903 1.3735214 1.7177798 1.4301896 0.7803089 1.8847744
 1.1699343 0.8882874]","[0.623147   0.60086054 0.6287086  0.6250436  0.6089566  0.54504097
 0.61117595 0.62577814 0.6297275  0.62117624 0.62610734 0.6487168
 0.6087977  0.6363763  0.66637754 0.55594456]","[-0.2070245  -0.20833638 -0.22553293 -0.22531003 -0.21031126 -0.22595873
 -0.21873862 -0.21502659 -0.21758954 -0.2264425  -0.21777956 -0.2020524
 -0.2230771  -0.22313997 -0.22642434 -0.22964653]","[1.3748274 1.4875627 2.1946876 1.5305818 1.4160588 1.1132548 1.1558139
 1.0397588 2.0412798 1.5999639 1.9355593 1.632242  1.003386  2.1079144
 1.3963586 1.117934 ]"
26,0.44176352,"[1.0115385  0.77770066 1.5662456  1.0534927  1.0424783  0.8580375
 0.6874002  0.5997075  1.0995669  1.5070009  1.3664417  1.1931101
 1.8240533  1.2144696  1.6213454  0.8385225 ]","[0.5989219  0.6066464  0.64104354 0.59879285 0.5969337  0.5618343
 0.55216885 0.61006933 0.6099245  0.5678228  0.6031306  0.61100143
 0.6367794  0.59246665 0.66062737 0.5305531 ]","[-0.22038715 -0.2157664  -0.22577648 -0.2210832  -0.22376776 -0.21791911
 -0.22562066 -0.22671336 -0.21838841 -0.20675628 -0.21611434 -0.22415507
 -0.21008775 -0.21713482 -0.2083672  -0.22901791]","[1.2319256  0.9934671  1.792022   1.2745758  1.2662461  1.0759566
 0.9130209  0.82642084 1.3179554  1.7137572  1.582556   1.4172652
 2.034141   1.4316044  1.8297126  1.0675404 ]"
27,0.44176352,"[1.0163087 1.8434566 1.4896553 1.6867602 1.4324708 1.2865682 1.4310269
 1.0331073 1.5220599 1.0848953 0.9243176 1.5616593 1.2274673 1.3841908
 0.8541316 1.0691739]","[0.62384367 0.6518455  0.6339844  0.623466   0.6285907  0.61485934
 0.5916506  0.5717646  0.5935299  0.54153985 0.5374503  0.6619879
 0.6254273  0.6152021  0.59677434 0.6338568 ]","[-0.21066189 -0.19525497 -0.19926473 -0.22579473 -0.20528656 -0.22009401
 -0.20866111 -0.23612538 -0.22161579 -0.21887742 -0.22096168 -0.20799115
 -0.20587991 -0.22145109 -0.21732673 -0.21128212]","[1.2269706 2.0387115 1.68892   1.912555  1.6377573 1.5066621 1.639688
 1.2692326 1.7436757 1.3037727 1.1452793 1.7696505 1.4333472 1.6056418
 1.0714583 1.2804561]"
28,0.44176352,"[1.2491559  1.2466608  1.2208122  1.4207594  1.0379314  0.70128906
 0.5380963  1.1606511  1.317535   0.9161017  0.8768839  0.7230136
 1.3192155  1.1699343  1.0646644  0.7849369 ]","[0.5977781  0.60964656 0.56565523 0.642215   0.56383514 0.5974341
 0.5962771  0.603155   0.58547944 0.5326107  0.5285151  0.55963314
 0.63078225 0.66637754 0.61451244 0.61187094]","[-0.21121168 -0.22672164 -0.2194725  -0.196071   -0.20989871 -0.2155441
 -0.22369944 -0.21529278 -0.21290188 -0.22644554 -0.21814841 -0.2237901
 -0.21318844 -0.22642434 -0.23167464 -0.21493885]","[1.4603676  1.4733825  1.4402847  1.6168305  1.2478302  0.91683316
 0.76179576 1.3759439  1.5304369  1.1425472  1.0950323  0.9468037
 1.532404   1.3963586  1.296339   0.9998757 ]"
29,0.44176352,"[1.0231433  0.94137955 0.73374915 1.1869208  0.75695366 0.6745997
 1.1249006  0.84246767 1.7765703  1.2288069  1.0296152  1.3774127
 1.1849296  1.1857685  1.4300219  0.9221565 ]","[0.6088618  0.5913555  0.60447425 0.641847   0.6127776  0.61476386
 0.56926954 0.6120965  0.58217406 0.5840777  0.5978303  0.6436316
 0.6245599  0.60278505 0.6053966  0.6290614 ]","[-0.21362647 -0.2164421  -0.21471047 -0.21394913 -0.23217118 -0.23070598
 -0.22624731 -0.23343551 -0.21326944 -0.22064719 -0.22381583 -0.20758216
 -0.20749986 -0.21542194 -0.2202969  -0.20588641]","[1.2367698  1.1578217  0.9484596  1.4008698  0.98912483 0.9053057
 1.3511479  1.0759032  1.9898398  1.4494541  1.253431   1.5849948
 1.3924295  1.4011904  1.6503187  1.1280429 ]"
30,0.44176352,"[0.78648555 1.0109899  1.1008928  0.82314277 0.6796748  0.9839166
 1.1177251  0.8408714  0.65961623 1.1843123  0.86349887 0.96426606
 1.0588037  1.2616256  0.9865071  1.1699343 ]","[0.60452086 0.5894923  0.5954441  0.63432777 0.5941737  0.60763353
 0.6327996  0.6303315  0.6064863  0.6353878  0.6082823  0.6142079
 0.6322557  0.6253851  0.5350764  0.66637754]","[-0.21779013 -0.21730141 -0.22648248 -0.21315372 -0.21990365 -0.21027869
 -0.21804003 -0.20968717 -0.22358987 -0.20281956 -0.22468977 -0.22512946
 -0.21271968 -0.212567   -0.22619586 -0.22642434]","[1.0042757  1.2282913  1.3273753  1.0362965  0.89957845 1.1941953
 1.3357651  1.0505586  0.88320607 1.3871319  1.0881886  1.1893955
 1.2715234  1.4741926  1.212703   1.3963586 ]"
31,0.44176352,"[1.5004593  0.9718131  0.89406854 1.9861718  0.8576573  0.8483099
 0.78612316 0.8221531  0.7366452  0.7964899  0.6357676  1.9037099
 0.885821   0.5151019  1.0981474  1.234153  ]","[0.57703936 0.61575216 0.6121566  0.60644066 0.60412836 0.62264127
 0.6026298  0.61930144 0.59639335 0.6203751  0.6040362  0.6052669
 0.5979524  0.59879196 0.6294462  0.62711775]","[-0.2076969  -0.21554992 -0.22887318 -0.22180405 -0.22341478 -0.21436307
 -0.20869216 -0.2235268  -0.21927342 -0.22161119 -0.2125606  -0.21555302
 -0.21920645 -0.22145274 -0.20994501 -0.22176424]","[1.7081562  1.187363   1.1229417  2.2079759  1.0810721  1.062673
 0.99481535 1.0456799  0.95591867 1.0181011  0.8483282  2.119263
 1.1050274  0.7365546  1.3080924  1.4559172 ]"
