iteration,best_loss,loss,loss_oe,loss_prompt,loss_softmax
10,0.5634211,"[0.8485571  0.81698227 0.8485571  0.8485571  0.8485571  0.8485571
 0.8485571  0.8485571  0.8485571  0.8485571  0.8485571  0.8485571
 0.6826338  0.8485571  0.8485571  0.8485571 ]","[0.4999999  0.49473932 0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4920574  0.4999999  0.4999999  0.4999999 ]","[-0.22706081 -0.22769095 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22673911 -0.22706081 -0.22706081 -0.22706081]","[1.0756179 1.0446732 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179
 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 0.9093729 1.0756179
 1.0756179 1.0756179]"
11,0.5634211,"[0.8485571  0.8485571  0.8485571  0.8485571  0.8485571  0.8485571
 0.93300897 0.8904569  0.8485571  0.8485571  0.8485571  0.8485571
 0.8485571  0.8485571  0.8485571  0.8485571 ]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4993859  0.49666345 0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22747964 -0.22750354 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081]","[1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.1604886
 1.1179605 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179
 1.0756179 1.0756179]"
12,0.40995649,"[0.91135466 0.8485571  0.8485571  0.8485571  0.8485571  0.40995649
 0.54710925 0.8485571  0.8485571  0.8485571  0.8485571  0.8485571
 0.8485571  0.94292325 0.8283897  0.8485571 ]","[0.49972    0.4999999  0.4999999  0.4999999  0.4999999  0.4973873
 0.4911986  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.49719018 0.49512205 0.4999999 ]","[-0.22559369 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22692439
 -0.22640027 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.23044176 -0.22599608 -0.22706081]","[1.1369483 1.0756179 1.0756179 1.0756179 1.0756179 0.6368809 0.7735095
 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.173365
 1.0543858 1.0756179]"
13,0.40995649,"[0.8485571  0.94854486 0.8485571  0.7467971  0.8485571  0.97609663
 0.8485571  0.9432926  0.8485571  0.8485571  1.3179209  0.8485571
 0.8485571  0.8485571  0.8485571  1.3071766 ]","[0.4999999  0.49878836 0.4999999  0.49368647 0.4999999  0.49995843
 0.4999999  0.49934247 0.4999999  0.4999999  0.4847099  0.4999999
 0.4999999  0.4999999  0.4999999  0.4965685 ]","[-0.22706081 -0.22485504 -0.22706081 -0.22446936 -0.22706081 -0.22691616
 -0.22706081 -0.22636366 -0.22706081 -0.22706081 -0.21682143 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22970246]","[1.0756179  1.1733999  1.0756179  0.97126645 1.0756179  1.2030128
 1.0756179  1.1696563  1.0756179  1.0756179  1.5347424  1.0756179
 1.0756179  1.0756179  1.0756179  1.5368791 ]"
14,0.40995649,"[0.8485571 1.1759608 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571
 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571
 0.8485571 0.8731066]","[0.4999999  0.4973746  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.48677233]","[-0.22706081 -0.21929964 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22299775]","[1.0756179 1.3952605 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179
 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179
 1.0756179 1.0961044]"
15,0.40995649,"[0.8485571  1.4767848  0.8485571  0.8485571  0.8115651  0.8506881
 0.55485487 0.8485571  0.8485571  0.8485571  0.8485571  0.8485571
 0.8485571  0.8485571  0.8485571  0.8485571 ]","[0.4999999  0.46600816 0.4999999  0.4999999  0.4985444  0.49937773
 0.4696905  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22706081 -0.21024618 -0.22706081 -0.22706081 -0.22636896 -0.22550419
 -0.20937978 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081]","[1.0756179  1.687031   1.0756179  1.0756179  1.0379341  1.0761923
 0.76423466 1.0756179  1.0756179  1.0756179  1.0756179  1.0756179
 1.0756179  1.0756179  1.0756179  1.0756179 ]"
16,0.40995649,"[0.8485571 0.7078332 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571
 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571
 0.8485571 0.8485571]","[0.4999999  0.49534976 0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22706081 -0.2222493  -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081]","[1.0756179  0.93008244 1.0756179  1.0756179  1.0756179  1.0756179
 1.0756179  1.0756179  1.0756179  1.0756179  1.0756179  1.0756179
 1.0756179  1.0756179  1.0756179  1.0756179 ]"
17,0.40995649,"[0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 1.336359  0.8485571
 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571
 1.2209467 0.8485571]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.3529623
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.42370138 0.4999999 ]","[-0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.21463585
 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.2157464  -0.22706081]","[1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.5509949 1.0756179
 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179
 1.4366931 1.0756179]"
18,0.40995649,"[0.8485571 0.9860804 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571
 0.8485571 1.2803828 0.8485571 1.2013423 0.8485571 0.8485571 0.8485571
 0.8485571 0.8485571]","[0.4999999  0.37645745 0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.34943074 0.4999999  0.4948636  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22706081 -0.22017384 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.21331182 -0.22706081 -0.22903845 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081]","[1.0756179 1.2062542 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179
 1.0756179 1.4936945 1.0756179 1.4303808 1.0756179 1.0756179 1.0756179
 1.0756179 1.0756179]"
19,0.40995649,"[1.1304268 0.7896378 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571
 0.7911703 0.8485571 1.1802133 0.8485571 0.8485571 0.8485571 0.8485571
 0.8485571 0.8485571]","[0.49073493 0.4958524  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.46868792 0.4999999  0.45872146 0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22525379 -0.22600055 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.21300298 -0.22706081 -0.21220657 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081]","[1.3556806 1.0156384 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179
 1.0041733 1.0756179 1.3924199 1.0756179 1.0756179 1.0756179 1.0756179
 1.0756179 1.0756179]"
20,0.40995649,"[0.8485571 0.8485571 0.8485571 0.6859067 0.8485571 0.8485571 0.8485571
 0.8485571 0.9089738 0.8757601 0.8485571 0.8485571 0.8485571 0.8485571
 0.8485571 0.8485571]","[0.4999999  0.4999999  0.4999999  0.466977   0.4999999  0.4999999
 0.4999999  0.4999999  0.49038303 0.33177745 0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999 ]","[-0.22706081 -0.22706081 -0.22706081 -0.22255647 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22413638 -0.22115386 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081]","[1.0756179 1.0756179 1.0756179 0.9084632 1.0756179 1.0756179 1.0756179
 1.0756179 1.1331102 1.0969139 1.0756179 1.0756179 1.0756179 1.0756179
 1.0756179 1.0756179]"
21,0.40995649,"[0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.810747
 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.8485571 0.7033981
 0.8485571 1.1356978]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4881828  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.48574683 0.4999999  0.48043412]","[-0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.21720734 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.2288641  -0.22706081 -0.22538501]","[1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0279543
 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 0.9322622
 1.0756179 1.3610828]"
22,0.40995649,"[0.8485571  0.8485571  0.8485571  0.8485571  0.8485571  0.8485571
 0.8485571  0.8485571  0.792963   0.9663547  0.8485571  0.8485571
 0.67940265 1.049706   0.8485571  0.8485571 ]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.44267035 0.4666805  0.4999999  0.4999999
 0.48053023 0.49812734 0.4999999  0.4999999 ]","[-0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.21487829 -0.22223535 -0.22706081 -0.22706081
 -0.20663132 -0.21860644 -0.22706081 -0.22706081]","[1.0756179  1.0756179  1.0756179  1.0756179  1.0756179  1.0756179
 1.0756179  1.0756179  1.0078413  1.18859    1.0756179  1.0756179
 0.88603395 1.2683125  1.0756179  1.0756179 ]"
23,0.40995649,"[0.82411236 0.8485571  0.8485571  0.8485571  0.8485571  0.82972896
 1.6508083  0.81951827 0.8485571  0.8485571  1.0955108  0.8485571
 0.4225263  1.1193211  0.88629127 0.8485571 ]","[0.49976075 0.4999999  0.4999999  0.4999999  0.4999999  0.49877495
 0.34588745 0.3527993  0.4999999  0.4999999  0.38931465 0.4999999
 0.48017314 0.36134225 0.46677655 0.4999999 ]","[-0.22369462 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22793889
 -0.20715399 -0.2260402  -0.22706081 -0.22706081 -0.21785574 -0.22706081
 -0.21635328 -0.21593331 -0.21378568 -0.22706081]","[1.047807  1.0756179 1.0756179 1.0756179 1.0756179 1.0576679 1.8579624
 1.0455585 1.0756179 1.0756179 1.3133665 1.0756179 0.6388796 1.3352544
 1.1000769 1.0756179]"
24,0.40995649,"[0.8485571  0.8485571  0.9750475  0.8485571  0.8485571  1.0671107
 0.79480946 0.8485571  0.8485571  0.8350661  0.956416   1.6961322
 0.8485571  1.2169652  0.5772278  0.8485571 ]","[0.4999999  0.4999999  0.45838755 0.4999999  0.4999999  0.43247226
 0.49397153 0.4999999  0.4999999  0.48990998 0.49655586 0.4587139
 0.4999999  0.43692502 0.48900005 0.4999999 ]","[-0.22706081 -0.22706081 -0.22486918 -0.22706081 -0.22706081 -0.21196635
 -0.22894788 -0.22706081 -0.22706081 -0.2227993  -0.22070262 -0.20488362
 -0.22706081 -0.202126   -0.22099328 -0.22706081]","[1.0756179  1.0756179  1.1999167  1.0756179  1.0756179  1.279077
 1.0237573  1.0756179  1.0756179  1.0578654  1.1771187  1.9010158
 1.0756179  1.4190912  0.79822105 1.0756179 ]"
25,0.40995649,"[0.8485571  0.95843107 0.8882952  0.8485571  0.8485571  0.8485571
 0.8485571  0.8485571  0.8485571  0.8485571  0.8485571  0.8485571
 0.69526756 0.8485571  0.8904079  1.1496625 ]","[0.4999999  0.4890322  0.3581675  0.4999999  0.4999999  0.4999999
 0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.46149474 0.4999999  0.49317926 0.36985075]","[-0.22706081 -0.21553034 -0.22362974 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22292557 -0.22706081 -0.2242141  -0.22026274]","[1.0756179 1.1739614 1.1119249 1.0756179 1.0756179 1.0756179 1.0756179
 1.0756179 1.0756179 1.0756179 1.0756179 1.0756179 0.9181931 1.0756179
 1.114622  1.3699253]"
26,0.40995649,"[0.8485571  0.8485571  0.8485571  0.8485571  0.8485571  0.8485571
 1.0876329  1.6051021  0.950136   0.8485571  0.8485571  0.9448314
 0.73314923 0.79387283 0.952685   0.66825235]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4908278  0.38001066 0.48548833 0.4999999  0.4999999  0.4872425
 0.45405242 0.4918731  0.3554731  0.48694056]","[-0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.21105884 -0.21508223 -0.21040851 -0.22706081 -0.22706081 -0.21059297
 -0.22626233 -0.22135076 -0.22427478 -0.22440219]","[1.0756179  1.0756179  1.0756179  1.0756179  1.0756179  1.0756179
 1.2986917  1.8201842  1.1605445  1.0756179  1.0756179  1.1554244
 0.95941156 1.0152236  1.1769598  0.89265454]"
27,0.30923343,"[0.30923343 0.88596576 0.8485571  1.4676354  0.63761157 1.1002959
 0.90424794 0.78340316 0.8485571  0.8485571  1.2731131  0.6532786
 1.1500518  1.2797207  0.7245421  0.8485571 ]","[0.4881831  0.49267197 0.4999999  0.4714035  0.46773535 0.4791415
 0.4846093  0.49362966 0.4999999  0.4999999  0.4872469  0.4917885
 0.48519942 0.4386959  0.4818716  0.4999999 ]","[-0.21873595 -0.20702702 -0.22706081 -0.21630289 -0.22855599 -0.2255231
 -0.22505099 -0.22856405 -0.22706081 -0.22706081 -0.212448   -0.21914944
 -0.20773962 -0.20739527 -0.22192806 -0.22706081]","[0.52796936 1.0929928  1.0756179  1.6839383  0.86616755 1.325819
 1.1292989  1.0119672  1.0756179  1.0756179  1.4855611  0.87242806
 1.3577914  1.487116   0.94647014 1.0756179 ]"
28,0.30923343,"[0.8485571  0.8485571  0.8485571  0.8485571  0.8485571  0.8485571
 0.8485571  1.087109   0.8485571  0.71188855 0.8485571  1.123218
 0.55937636 1.3517717  0.8485571  0.8485571 ]","[0.4999999  0.4999999  0.4999999  0.4999999  0.4999999  0.4999999
 0.4999999  0.4770327  0.4999999  0.42788136 0.4999999  0.43918115
 0.45257175 0.46139464 0.4999999  0.4999999 ]","[-0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081 -0.22706081
 -0.22706081 -0.21430945 -0.22706081 -0.22906825 -0.22706081 -0.2166602
 -0.22277293 -0.21083057 -0.22706081 -0.22706081]","[1.0756179  1.0756179  1.0756179  1.0756179  1.0756179  1.0756179
 1.0756179  1.3014184  1.0756179  0.94095683 1.0756179  1.3398783
 0.7821493  1.5626023  1.0756179  1.0756179 ]"
29,0.30923343,"[0.8485571  1.1056615  0.8485571  0.8485571  1.5547292  0.95862246
 0.8485571  0.83925545 0.8485571  1.6057218  0.8485571  1.2631632
 0.8485571  1.1564718  0.8485571  0.8216409 ]","[0.4999999  0.4498925  0.4999999  0.4999999  0.44862354 0.49151924
 0.4999999  0.35296863 0.4999999  0.4448855  0.4999999  0.45645642
 0.4999999  0.44257745 0.4999999  0.46488866]","[-0.22706081 -0.2234687  -0.22706081 -0.22706081 -0.20395756 -0.20026675
 -0.22706081 -0.22363982 -0.22706081 -0.2185074  -0.22706081 -0.23123305
 -0.22706081 -0.2028977  -0.22706081 -0.21895687]","[1.0756179 1.3291302 1.0756179 1.0756179 1.7586868 1.1588892 1.0756179
 1.0628953 1.0756179 1.8242292 1.0756179 1.4943962 1.0756179 1.3593695
 1.0756179 1.0405978]"
30,0.30923343,"[0.8485571  0.8485571  1.2373186  0.92916137 0.75477445 0.8485571
 0.9769022  0.8485571  0.8726814  1.2396388  0.9012547  0.75111675
 0.37637627 0.8485571  0.8485571  0.8485571 ]","[0.4999999  0.4999999  0.4912854  0.48130235 0.48490041 0.4999999
 0.49238247 0.4999999  0.46058556 0.45412257 0.47741425 0.4886172
 0.47439754 0.4999999  0.4999999  0.4999999 ]","[-0.22706081 -0.22706081 -0.22241648 -0.21446653 -0.21161354 -0.22706081
 -0.20973901 -0.22706081 -0.21228    -0.2197321  -0.20979588 -0.22722091
 -0.21397223 -0.22706081 -0.22706081 -0.22706081]","[1.0756179  1.0756179  1.4597352  1.1436279  0.966388   1.0756179
 1.1866412  1.0756179  1.0849614  1.4593709  1.1110506  0.97833765
 0.5903485  1.0756179  1.0756179  1.0756179 ]"
31,0.30923343,"[0.6395707  1.3401506  0.8485571  0.8485571  0.8485571  0.945508
 0.936111   0.8485571  0.8485571  0.8485571  0.86137867 0.8485571
 0.8485571  0.8485571  1.5707303  0.7091009 ]","[0.49206984 0.35166168 0.4999999  0.4999999  0.4999999  0.46000206
 0.39002502 0.4999999  0.4999999  0.4999999  0.49707118 0.4999999
 0.4999999  0.4999999  0.4823055  0.46543074]","[-0.22163264 -0.21173573 -0.22706081 -0.22706081 -0.22706081 -0.22995952
 -0.22044669 -0.22706081 -0.22706081 -0.22706081 -0.22649434 -0.22706081
 -0.22706081 -0.22706081 -0.20569687 -0.22235173]","[0.8612034  1.5518863  1.0756179  1.0756179  1.0756179  1.1754675
 1.1565577  1.0756179  1.0756179  1.0756179  1.087873   1.0756179
 1.0756179  1.0756179  1.7764271  0.93145263]"
